"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
700 114 52 -1.19970510361288 3.34135081554761 1.94106594385505 -3.44978844050622 FALSE ""
400 441 53 -1.40535647811482 3.37765387749754 2.81077535182966 -3.97737816797837 FALSE ""
800 269 54 -1.33456928793548 3.40275026058336 2.18499206435204 -3.41276136827424 FALSE ""
600 403 55 -1.37851507604848 3.34566580448846 2.53777839028056 -3.80011382396822 FALSE ""
1000 105 56 -1.33892798173536 3.41353165688528 2.38105906104972 -3.75509615215419 FALSE ""
400 892 57 -1.43194446229168 3.42616305573237 2.58213359025043 -4.00598913986099 FALSE ""
900 213 58 -1.33304194073192 3.42667117189079 2.01801706573529 -3.160915661543 FALSE ""
900 543 59 -1.33499416182127 3.46716656917675 2.2148380799853 -3.59974264341113 FALSE ""
400 919 60 -1.54964604330953 3.47081449377233 2.72562650194772 -3.52868755912321 FALSE ""
500 624 61 -1.25244054014359 3.36121545998273 1.98915393059316 -3.38743819200414 FALSE ""
800 541 62 -1.39826884501718 3.51714157433178 2.17028302036599 -3.18802650709403 FALSE ""
700 788 63 -1.37169913527466 3.48581544194644 2.02662315337001 -3.07926694296276 FALSE ""
800 602 64 -1.3682252691348 3.51947585872965 2.1281945533262 -3.3318797628297 FALSE ""
400 452 65 -1.3694377611662 3.35900348635022 2.47454721276237 -3.91328008126098 FALSE ""
800 226 66 -1.36506566431594 3.42902246192391 2.21818184115505 -3.30951131830097 FALSE ""
800 785 67 -1.3763572455949 3.49378857477729 2.27276496043605 -3.63073532007655 FALSE ""
1000 470 68 -1.2947247888459 3.42014090948614 2.01473492889831 -3.19689699169201 FALSE ""
1000 459 69 -1.38759567132206 3.46540293002645 2.36252416520939 -3.64846013314972 FALSE ""
1000 702 70 -1.28176029306867 3.26884700526567 2.23151399253454 -3.41342913866285 FALSE ""
900 187 71 -1.2535173034752 3.31792225698675 2.06375723377031 -3.31620107555728 FALSE ""
900 604 72 -1.23590942862999 3.41758704418414 1.84790267158129 -3.27633682255588 FALSE ""
1000 58 73 -1.31595513753484 3.32743072126979 2.22548688493969 -3.42867962733586 FALSE ""
1000 747 74 -1.35802283987654 3.32763257013917 2.53911138717649 -3.66757399203343 FALSE ""
800 650 75 -1.28473429060372 3.33061396999526 2.38551917730111 -3.86457000402212 FALSE ""
400 47 76 -1.25293337457759 3.34444469514749 2.18422400220119 -3.66858823376454 FALSE ""
400 490 77 -1.44807305962062 3.49660382630629 2.53750747208546 -3.8615537391238 FALSE ""
800 998 78 -1.34638731814021 3.44823275053037 2.09326493839794 -3.37788629006653 FALSE ""
800 897 79 -1.39242768702297 3.41545235797266 2.54202916634426 -3.63835973878036 FALSE ""
1000 468 80 -1.20062770468469 3.35161605499826 1.78830557529693 -3.13398075535459 FALSE ""
800 740 81 -1.38616650701112 3.5345271491734 2.1819564556182 -3.39028922744834 FALSE ""
700 809 82 -1.30648781198765 3.39515025019172 2.01683800663066 -3.1068689868119 FALSE ""
600 217 83 -1.30312421545951 3.38534013682403 2.1139907676597 -3.34470395450449 FALSE ""
700 148 84 -1.25620375819436 3.43970535538939 1.8691228221814 -3.36536504720499 FALSE ""
1000 842 85 -1.26626182024768 3.31522454152486 2.13371492025512 -3.23523610745559 FALSE ""
1000 432 86 -1.35938255250511 3.43998319916343 2.32525248178051 -3.77606451760873 FALSE ""
400 811 87 -1.3522741940917 3.35455018039584 2.38738001433037 -3.73054450122352 FALSE ""
1000 237 88 -1.33505954816106 3.46388786118768 2.1469516694244 -3.56927268362341 FALSE ""
900 496 89 -1.28599085215936 3.39401928893031 2.02435095840143 -3.3092722241283 FALSE ""
900 325 90 -1.38759104440352 3.420733975346 2.24793179465571 -3.38755833037908 FALSE ""
700 527 91 -1.30383260733739 3.38172856845284 2.08470536231996 -3.27980895529698 FALSE ""
600 378 92 -1.28021062678724 3.40110116845383 2.00716642714502 -3.38931708760906 FALSE ""
600 199 93 -1.21988061995122 3.42342225248471 1.70405808949875 -3.15580975858378 FALSE ""
900 94 94 -1.38619673438067 3.38658725326913 2.12471977722323 -3.17183925888338 FALSE ""
400 783 95 -1.25791005779816 3.44293764954078 2.14646427469948 -3.7375407934352 FALSE ""
500 429 96 -1.20629471381463 3.27861232660002 1.95785618727985 -3.4343159510764 FALSE ""
400 450 97 -1.33198618215417 3.501144619093 2.21429271771815 -3.56047384333479 FALSE ""
700 601 98 -1.36745915470187 3.50781995738695 2.12038984863015 -3.27610200906837 FALSE ""
400 374 99 -1.38441410571686 3.43618793955048 2.17022825902931 -3.38719836458513 FALSE ""
900 984 100 -1.41195328513998 3.47644441469729 2.4726968120191 -3.9212183580292 FALSE ""
600 37 101 -1.23550055572075 3.31624452406918 2.18122620183822 -3.65252951492087 FALSE ""
700 460 102 -1.3569062236141 3.40125338636361 2.19341664481165 -3.33446662254446 FALSE ""
600 270 103 -1.26278791098781 3.49326554053059 1.83059997426844 -3.54058028910419 FALSE ""
900 632 104 -1.28892677192682 3.44990598185799 2.02233111246412 -3.39190666464705 FALSE ""
600 884 105 -1.29348850872786 3.3916930426546 2.06823872862987 -3.52554217129508 FALSE ""
400 451 106 -1.3934088053998 3.32706654793524 2.4424624776994 -3.43394770323296 FALSE ""
500 652 107 -1.32082254056346 3.47546526932798 1.9555546095619 -3.14041636519535 FALSE ""
900 315 108 -1.51652460638817 3.59079133584766 2.69077982976435 -3.98893327210735 FALSE ""
500 392 109 -1.38395695803624 3.36106728845197 2.26706726256068 -3.14098057662076 FALSE ""
500 174 110 -1.39876704100171 3.46867321812486 2.17449531255734 -3.51998133769641 FALSE ""
800 771 111 -1.30566764745337 3.38954113698655 2.16948606770178 -3.40797644445577 FALSE ""
800 988 112 -1.2229886735015 3.3961208689434 1.99237614991259 -3.58456194547033 FALSE ""
1000 420 113 -1.29412286847574 3.34474308531747 2.22075470496297 -3.30995178588925 FALSE ""
700 828 114 -1.16080234252031 3.25953964124836 1.80403789088463 -3.17678034305077 FALSE ""
800 375 115 -1.33059605599186 3.44239073541429 2.17704039777262 -3.46002027006609 FALSE ""
1000 207 116 -1.26965068249347 3.37895104257593 1.86795401373514 -3.02401011994933 FALSE ""
1000 138 117 -1.29111254468532 3.39794344716712 2.09762082201176 -3.5021137571284 FALSE ""
400 806 118 -1.14875869114604 3.37067772582166 1.87688576018222 -3.65881790077461 FALSE ""
800 751 119 -1.2248494600449 3.32705270667982 2.08171865101793 -3.73172356355807 FALSE ""
400 765 120 -1.23984850003915 3.37224692373285 1.96404300794569 -3.52495419737554 FALSE ""
500 781 121 -1.30546262339429 3.38299412530793 1.88059478656583 -3.36493680373454 FALSE ""
700 124 122 -1.29363029736507 3.33970780844711 2.2812477657197 -3.72203147818645 FALSE ""
700 38 123 -1.36494986690247 3.48921273760845 2.36459815613127 -3.81898254221054 FALSE ""
500 376 124 -1.34623346244179 3.28827222501591 2.34137332696109 -3.56890483866644 FALSE ""
700 795 125 -1.26753531750062 3.40186202072129 1.87668040694393 -3.19250005976897 FALSE ""
600 357 126 -1.38348010084675 3.3610702665857 2.37325975871454 -3.50231030225096 FALSE ""
1000 413 127 -1.27922537647509 3.38769057686121 2.16836325349423 -3.52729202425951 FALSE ""
400 341 128 -1.29115764198697 3.34530749236268 1.92585650903786 -3.1062010161597 FALSE ""
800 383 129 -1.37781485559651 3.37890449312663 2.54483308992954 -3.71955766336079 FALSE ""
700 703 130 -1.48700277335826 3.59674572866922 2.40772413313414 -3.57045824823567 FALSE ""
600 179 131 -1.40329933570973 3.52453942558349 2.10168942103679 -3.26961884396334 FALSE ""
800 159 132 -1.31401808982149 3.42979340663092 2.14340651471367 -3.60924561289077 FALSE ""
500 560 133 -1.31261147156694 3.33444815592715 2.21060436823907 -3.48830298850379 FALSE ""
700 721 134 -1.32475653710339 3.50360284259853 2.09444157582168 -3.61156562311789 FALSE ""
500 846 135 -1.32716717338373 3.47782870734038 2.27573641049513 -3.77505490351372 FALSE ""
700 451 136 -1.31052032691953 3.39255518244619 2.23510174783078 -3.57718050332474 FALSE ""
500 454 137 -1.24585953574586 3.50199522463548 1.97175377791546 -3.94145674751885 FALSE ""
500 777 138 -1.35688138985571 3.5198232686756 1.95240963767613 -3.25619321295829 FALSE ""
600 208 139 -1.25640370818397 3.30385058276121 2.2419051843181 -3.59309016626182 FALSE ""
500 212 140 -1.27333443277716 3.36283711812943 1.88437391275781 -3.18991428088571 FALSE ""
600 929 141 -1.22205371449126 3.38883047029587 2.11607723499874 -3.65500699454773 FALSE ""
800 620 142 -1.30894564872305 3.49288336661058 1.97747976428145 -3.19535939616787 FALSE ""
1000 713 143 -1.31905149637187 3.4014726922742 2.21405625325056 -3.43399415075698 FALSE ""
600 339 144 -1.24989507562577 3.36808605438547 2.05763816260093 -3.61886380690463 FALSE ""
600 234 145 -1.34346641274985 3.34851104872588 2.06025456660432 -3.30127662686104 FALSE ""
400 552 146 -1.29493690019835 3.16239282338088 2.32620732393548 -3.17520405820529 FALSE ""
800 762 147 -1.25693347220202 3.41375266646909 2.06341396335459 -3.59174270175663 FALSE ""
900 704 148 -1.19945811997203 3.26988337458933 1.97964469770515 -3.20115542529579 FALSE ""
900 864 149 -1.29131303605131 3.30132136108961 2.34065902633201 -3.64300570811656 FALSE ""
1000 587 150 -1.27852023942929 3.36601193684091 2.26641282000256 -3.72105518562797 FALSE ""
400 985 151 -1.2652053179079 3.35307802498515 2.02529404842506 -3.28527082416603 FALSE ""
400 564 152 -1.25951403220956 3.33358768679802 2.22600798323953 -3.48977531466186 FALSE ""
800 473 153 -1.29934316888131 3.46071527615785 2.16995209996008 -3.48823077147558 FALSE ""
1000 944 154 -1.33026253061374 3.33616521224802 2.18792596632546 -3.31892693509443 FALSE ""
800 774 155 -1.31657422336468 3.41126800363336 1.98988625807902 -3.19819044053737 FALSE ""
1000 565 156 -1.28878741246151 3.35449983646657 2.00212192926387 -3.29257789973466 FALSE ""
700 878 157 -1.2765246625146 3.49007898410689 2.01678798973958 -3.36195750460715 FALSE ""
400 497 158 -1.1730679786652 3.3150053842851 1.59906964794988 -3.06695641312265 FALSE ""
400 423 159 -1.26520136090334 3.49019364794697 1.73055229992402 -3.19731424496299 FALSE ""
900 281 160 -1.29295972522559 3.43717583197542 2.08333037314807 -3.48676693221641 FALSE ""
700 400 161 -1.29149487705707 3.47110288381248 1.99283450340986 -3.34054469890418 FALSE ""
600 314 162 -1.34339484561441 3.4648749817997 2.1159789739473 -3.32383171857635 FALSE ""
900 247 163 -1.28556300801016 3.36527698023598 2.0598119725344 -3.16927645632888 FALSE ""
800 962 164 -1.26014600513741 3.33513450994585 2.11852310681223 -3.33454249241864 FALSE ""
800 529 165 -1.31427793193709 3.43430561671079 2.17884675183756 -3.22090927966187 FALSE ""
900 65 166 -1.37912119616449 3.48914999597909 2.22956835025253 -3.64791771220457 FALSE ""
600 860 167 -1.50242041079723 3.52481154809145 2.657826476532 -3.69770091029336 FALSE ""
800 222 168 -1.23464343765085 3.33318353554076 2.03634654988497 -3.69136682457856 FALSE ""
700 241 169 -1.19720744123671 3.34914504746305 1.9474526934461 -3.34654570310339 FALSE ""
700 292 170 -1.41019462961646 3.56321645757738 2.19651771025765 -3.4373731381859 FALSE ""
800 298 171 -1.23948718745228 3.32797735335831 1.78671321993137 -3.05658926690413 FALSE ""
400 679 172 -1.35166803068511 3.4930946243946 2.17792153857625 -3.55167838292473 FALSE ""
500 562 173 -1.40611800426716 3.49595925569031 2.61353896723417 -4.00212649903627 FALSE ""
600 111 174 -1.35990720040728 3.33536125366292 2.16412125475064 -3.26544904068714 FALSE ""
600 870 175 -1.27231031640316 3.38406773705197 2.08918067055237 -3.43147745266657 FALSE ""
400 65 176 -1.47347714169946 3.42670576750015 2.65727326454583 -3.86527473059202 FALSE ""
600 587 177 -1.33037177508509 3.49015447462477 2.14092436075058 -3.70574822150563 FALSE ""
1000 499 178 -1.32319269929283 3.4130209590507 2.09991507785958 -3.40839560914818 FALSE ""
600 113 179 -1.37091444434615 3.36949047874395 2.61618740976064 -4.00245168215256 FALSE ""
900 92 180 -1.23315874232607 3.37986969262132 1.88157094454472 -3.34352605312417 FALSE ""
800 630 181 -1.20852654446323 3.38693413742371 1.96459481212037 -3.59142553386784 FALSE ""
900 82 182 -1.3861242016712 3.41603478991408 2.44388241153088 -3.59808162222546 FALSE ""
600 173 183 -1.33421766089912 3.58128125722586 2.06521973406237 -3.8492856619593 FALSE ""
1000 216 184 0.650068366276239 3.45623516439402 -2.28695645598224 -2.79801075847035 FALSE ""
700 779 185 -1.27191201653458 3.35705845736171 1.96161177832727 -3.23727966434162 FALSE ""
800 397 186 -1.38351393613518 3.48094232897548 2.21553272576886 -3.34401342466878 FALSE ""
400 337 187 -1.14011030766204 3.26113795141405 1.82737931157765 -3.13318873352086 FALSE ""
1000 414 188 -1.39816109635958 3.51900502203523 2.1708506899325 -3.41406172680029 FALSE ""
800 534 189 -1.20985222924618 3.24527804306446 1.98828340445835 -3.35809210055358 FALSE ""
600 848 190 -1.08967357073172 3.16626630748049 1.76628379120992 -3.20940199441401 FALSE ""
1000 677 191 -1.27157383887196 3.46838953075627 1.90699817276006 -3.21824876869573 FALSE ""
600 941 192 -1.45897497816469 3.54539657608488 2.37934688945472 -3.58509511900977 FALSE ""
700 632 193 -1.3991791999643 3.42747506692436 2.37008742410062 -3.45021331234574 FALSE ""
700 268 194 -1.32746546858182 3.39026880326732 2.3591385493969 -3.97152506758156 FALSE ""
400 236 195 -1.41012933427308 3.48080056715483 2.35304790254503 -3.51226416544975 FALSE ""
800 439 196 -1.3002670580205 3.29895614319385 2.40599033051644 -3.79444650519226 FALSE ""
800 550 197 -1.2562575468762 3.23587054748935 2.26742083098556 -3.45983472137549 FALSE ""
900 944 198 -1.36227004798908 3.49884061129496 2.19748116728673 -3.53082136121866 FALSE ""
1000 799 199 -1.20181650461707 3.36204651836207 1.9012068661428 -3.32789027586485 FALSE ""
900 747 200 -1.31607304157492 3.41687883399702 2.1200399307556 -3.51280284859502 FALSE ""
700 306 201 -1.31898097503185 3.36397834232785 2.02383513977981 -3.11114760302131 FALSE ""
900 136 202 -1.28823723809178 3.33178153446064 2.15770883821541 -3.44953624992111 FALSE ""
600 56 203 -1.31545718229235 3.2498809651692 2.41599597468914 -3.66726205858803 FALSE ""
400 467 204 -1.49277929927292 3.48249623460641 2.64450729323125 -3.87678587965876 FALSE ""
700 499 205 -1.31861305636661 3.36067224709896 2.13680990620765 -3.4862204559805 FALSE ""
900 243 206 -1.28889881351072 3.48856686136452 1.87678123542281 -3.32126616427784 FALSE ""
400 872 207 -1.25733386296983 3.28947609475769 1.98526048453013 -3.15521899667161 FALSE ""
900 711 208 -1.27400218390829 3.38581968072373 2.0122367807165 -3.30570266924545 FALSE ""
800 954 209 -1.23245674055238 3.31233323949891 1.92479557505975 -3.01400679712049 FALSE ""
700 310 210 -1.33418032331626 3.43542140344979 2.28358273774228 -3.71638027947863 FALSE ""
900 928 211 -1.27794001135915 3.41994462681619 1.9817163333418 -3.2707967951537 FALSE ""
800 132 212 -1.29838442749288 3.51090195770082 1.82428877251194 -3.14198972206438 FALSE ""
1000 210 213 -1.31053145573137 3.5150134505329 2.03282070818859 -3.66172073123189 FALSE ""
700 944 214 -1.43431665141147 3.53114035197818 2.28191396881326 -3.3598566158837 FALSE ""
600 131 215 -1.36222780973095 3.38173514081604 2.49440105196908 -3.69617099484801 FALSE ""
800 85 216 -1.16753250475589 3.28838483401281 1.86228875564283 -3.17608925214393 FALSE ""
400 698 217 -1.40722520902275 3.43605461183837 2.12640671179271 -2.82987721336085 FALSE ""
700 986 218 -1.26012679834343 3.46599492738469 1.7607098036955 -2.90193650685866 FALSE ""
800 704 219 -1.23861335083733 3.39360905473066 1.9356307585179 -3.41947286462456 FALSE ""
900 550 220 -1.31441211636593 3.35943749412169 2.27635245738523 -3.49178197197128 FALSE ""
600 725 221 -1.28365465281365 3.36058018202906 1.98401930655046 -3.09093945126643 FALSE ""
1000 685 222 -1.25930781128304 3.34861259093328 2.20842821709799 -3.61732276292284 FALSE ""
600 222 223 -1.25177668194484 3.3332388171706 2.2085081740607 -3.66733595742538 FALSE ""
800 516 224 -1.2707728257198 3.40442785069321 1.91138078195485 -2.97179650674678 FALSE ""
400 867 225 -1.41642998567412 3.39607240926686 2.64008266859745 -3.65246223266756 FALSE ""
400 38 226 -1.51093035371881 3.58148712976797 2.63202521313938 -3.6478818731368 FALSE ""
600 273 227 -1.30513546716799 3.41226630505373 1.98559350893698 -3.18683353370905 FALSE ""
400 223 228 -1.28839294627703 3.28364349702313 2.20221834906747 -3.26289538033649 FALSE ""
1000 288 229 -1.39951957745787 3.38860999388658 2.52630637552173 -3.6897017571052 FALSE ""
600 2 230 -1.3907934916596 3.45349780658613 1.99656608317229 -2.8841850685232 FALSE ""
900 796 231 -1.35596908087859 3.4452295561551 2.24682409300967 -3.39482367093318 FALSE ""
600 346 232 -1.22328734794435 3.39647424055864 1.82942354958027 -3.29662732100587 FALSE ""
400 92 233 -1.30782188893117 3.38286743442282 2.17966923895819 -3.22801818097082 FALSE ""
800 900 234 -1.30867095984978 3.32311449240218 2.23057448439534 -3.31838715941564 FALSE ""
700 964 235 -1.25112997725717 3.31570813949505 2.19614425522331 -3.72741356144847 FALSE ""
700 577 236 -1.29689581427985 3.5153376415885 2.01162293513353 -3.68465160768712 FALSE ""
600 265 237 -1.26151147308879 3.45224922871645 1.96105822795841 -3.34324321946268 FALSE ""
600 552 238 -1.26231996232291 3.34614814517128 2.16192543548942 -3.54634425371087 FALSE ""
1000 994 239 -1.36277906932522 3.44134454844235 2.3163554754505 -3.67757221769142 FALSE ""
400 110 240 -1.07690532382937 3.21230991677274 1.75184820455597 -3.35611322300684 FALSE ""
400 713 241 -1.10197660158011 3.23891282804831 1.61745173084286 -3.24579138604468 FALSE ""
500 797 242 -1.31004669932491 3.34121175347894 2.16373091652209 -2.92515042880904 FALSE ""
500 533 243 -1.36127448785148 3.54378191659092 1.92301824515271 -3.11008028496299 FALSE ""
500 327 244 -1.26080154547184 3.25316548998158 2.14351294971358 -3.38556830653458 FALSE ""
800 414 245 -1.2015476968567 3.3681939638307 1.94832675453824 -3.74235738243797 FALSE ""
500 556 246 -1.39687418575344 3.38335343555848 2.61780561744464 -3.72761009716621 FALSE ""
500 690 247 -1.35119261630638 3.47868566853301 2.26215566431857 -3.42410500315147 FALSE ""
600 516 248 -1.23492356359362 3.26132628054714 2.00088019414237 -3.23960670772051 FALSE ""
500 599 249 -1.277717313396 3.39185830400399 1.96283147231684 -3.14120108718752 FALSE ""
1000 457 250 -1.33389809655814 3.40703096362315 2.25350678949664 -3.3610724029498 FALSE ""
900 817 251 -1.27650390962553 3.48433224794792 1.90669153604863 -3.25892249704568 FALSE ""
400 504 252 -1.35718015895435 3.33291048171235 2.35501958576935 -3.36430424952621 FALSE ""
600 905 253 -1.25486113564824 3.41374013365136 1.81544899692759 -3.11536314824765 FALSE ""
1000 520 254 -1.26689894866974 3.47009622646346 1.94400867583452 -3.48630605783671 FALSE ""
800 83 255 -1.26346065517236 3.46411334586045 1.92775943475339 -3.30472030158078 FALSE ""
500 773 256 -1.30840945230959 3.35296217977391 2.31054679016548 -3.52654487852113 FALSE ""
800 891 257 -1.28120028264258 3.33982849533272 1.92993249329135 -3.06070228557683 FALSE ""
700 104 258 -1.2972836090304 3.44818061127019 2.08909463667602 -3.64094858529027 FALSE ""
900 436 259 -1.20203380623375 3.40009769850281 1.7569981806244 -3.04625862280595 FALSE ""
800 71 260 -1.35023181028764 3.39633404165876 2.3697002005866 -3.61715547033995 FALSE ""
800 440 261 -1.30979242546398 3.36368950434736 2.25299167441385 -3.61747727106251 FALSE ""
1000 5 262 -1.26724076899847 3.41990316919744 2.08214821152726 -3.51284382955521 FALSE ""
1000 332 263 -1.31277462230212 3.4087102186952 2.06105604062497 -3.4417366063006 FALSE ""
1000 444 264 -1.23992567289694 3.42954601742948 1.80310233681387 -3.14134597946309 FALSE ""
900 205 265 -1.39646435783102 3.4885020399903 2.45351316002568 -3.63571986346028 FALSE ""
400 198 266 -1.2520366762553 3.45344792479992 1.59420082632694 -2.74433168466878 FALSE ""
800 179 267 -1.30781668762749 3.35085265724748 2.10372981551458 -3.21097968761995 FALSE ""
900 29 268 -1.1626387766695 3.29468244986518 1.82196279820345 -3.33939585527453 FALSE ""
700 187 269 -1.37914131851917 3.4462667997037 2.20321369089283 -3.1058464582919 FALSE ""
900 945 270 -1.31401968913496 3.40568735104978 1.77266416413215 -2.87091845906509 FALSE ""
900 690 271 -1.25741219272012 3.33133678861769 2.32553202498748 -3.73434677822672 FALSE ""
500 893 272 -1.37671962982588 3.57116878958561 1.93625134463768 -3.33802306603342 FALSE ""
500 655 273 -1.34195318033484 3.44120565410406 2.08488828947536 -3.16230242132667 FALSE ""
900 963 274 -1.2226037697105 3.33941803615275 1.9787843473207 -3.35163995353345 FALSE ""
1000 829 275 -1.31659738379532 3.38352781558662 2.08076629587705 -3.23654373499418 FALSE ""
600 743 276 -1.34334568778341 3.50994306896277 2.35514775732782 -3.6889300414613 FALSE ""
1000 582 277 -1.31537095908117 3.49801426122284 2.06229226955484 -3.54082994696806 FALSE ""
500 111 278 -1.26153492089592 3.46135111366112 1.78935358963064 -2.86336479869149 FALSE ""
400 485 279 -1.39597381667208 3.35923336330019 2.41756100384434 -3.39854167708584 FALSE ""
800 128 280 -1.30160435286831 3.40532646514751 1.98438883215519 -3.25708276255552 FALSE ""
900 262 281 -1.37086687309717 3.42973226967454 2.12631707413666 -3.08851794360966 FALSE ""
600 693 282 -1.23215668421799 3.53758110383678 1.57201966816104 -2.82360408175587 FALSE ""
1000 357 283 -1.35534318973912 3.39624022754582 2.2362912791488 -3.43890357768486 FALSE ""
700 357 284 -1.38262765643074 3.32299142757305 2.3026019766182 -3.2642317633997 FALSE ""
900 329 285 -1.28969481683328 3.35765247820884 1.96362997788435 -3.07250020617993 FALSE ""
700 42 286 -1.13974556392704 3.29494479417965 1.55608509056567 -2.9768754314211 FALSE ""
700 474 287 -1.29693068789059 3.46246556669266 1.74363570159729 -3.03521626175245 FALSE ""
400 363 288 -1.3186784000297 3.29584526400337 2.51247972051282 -4.00441548280545 FALSE ""
500 729 289 0.649256142840815 3.36747411587048 -2.0724646166746 -2.8836236947635 FALSE ""
700 543 290 -1.33520314200198 3.42183971284318 2.17679395799265 -3.58125407102759 FALSE ""
500 321 291 -1.23838637041838 3.32090462915648 2.20059603248813 -3.4513346784493 FALSE ""
800 90 292 -1.26179521316225 3.37866733833135 1.95838115031218 -3.26638339886531 FALSE ""
900 516 293 -1.34850070442975 3.49138314422744 2.17943077630974 -3.53199094037627 FALSE ""
500 692 294 -1.33872436463252 3.43544790193069 2.24365127486141 -3.68204333801087 FALSE ""
