"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
700 1 1.5 9 1 1.00283656875132 1.48662519125267 FALSE ""
700 0.5 0.5 71 2 0.547437785777332 0.352386140294135 FALSE ""
500 0.5 1.5 1 3 0.507688703800921 1.39319778492962 FALSE ""
200 1.5 1.5 8 4 1.31190419597102 2.23393898527484 FALSE ""
200 0.5 1.5 89 5 0.433789971121176 1.92307949308909 FALSE ""
200 1.5 0.5 96 6 1.70248750057935 0.412446805440061 FALSE ""
800 1 1.5 28 7 0.88208207693006 2.01305118346667 FALSE ""
600 1.5 1.5 5 8 1.58765405618563 1.32303199906386 FALSE ""
500 1 1.5 18 9 0.959424563662667 1.71074153695801 FALSE ""
700 0.5 0.5 53 10 0.449186593570165 0.592161723145551 FALSE ""
300 0.5 1.5 29 11 0.509156533397558 1.36277103929135 FALSE ""
900 1 0.5 30 12 0.966215735606587 0.562114746833133 FALSE ""
400 0.5 1.5 68 13 0.515619564249166 1.35491926479559 FALSE ""
500 0.5 1.5 34 14 0.479026538320275 1.73702501704498 FALSE ""
300 1.5 0.5 94 15 1.74842133718797 0.389714609386289 FALSE ""
800 0.5 0.5 76 16 0.552161061290554 0.36193326849126 FALSE ""
100 0.5 1.5 74 17 0.447860945577098 1.63755060861279 FALSE ""
700 1.5 1.5 99 18 1.52246347125138 1.43732374532438 FALSE ""
400 0.5 1.5 29 19 0.486938386093647 1.46017267579097 FALSE ""
700 1 1.5 74 20 0.987858035279594 1.45277528436873 FALSE ""
200 1 1.5 73 21 0.942963515474626 1.6009566861854 FALSE ""
800 0.5 1.5 14 22 0.489816045312328 1.54392055696728 FALSE ""
600 1 0.5 84 23 1.16844205641173 0.406078376423145 FALSE ""
500 1 0.5 41 24 1.25190331070549 0.304876010930349 FALSE ""
900 0.5 0.5 5 25 0.478815859935866 0.538024445910524 FALSE ""
600 1.5 1.5 67 26 1.37258019961138 1.9709738802112 FALSE ""
400 0.5 0.5 14 27 0.504104271485397 0.483575644755935 FALSE ""
700 0.5 1.5 8 28 0.467679315287703 1.76208395082705 FALSE ""
500 0.5 1.5 36 29 0.525562591547059 1.33938161560172 FALSE ""
800 1.5 1.5 51 30 1.62704526945825 1.15795670791847 FALSE ""
300 0.5 1.5 87 31 0.40732147667261 2.40667974496911 FALSE ""
300 1 0.5 85 32 1.0685989296098 0.362795469310405 FALSE ""
700 1 0.5 58 33 0.974902240496574 0.59062059266859 FALSE ""
300 0.5 0.5 82 34 0.542741170663982 0.476787343924565 FALSE ""
500 1.5 0.5 78 35 1.53664670899252 0.496286791288961 FALSE ""
800 1 0.5 56 36 1.03486760063057 0.452102265319184 FALSE ""
700 0.5 0.5 30 37 0.427412737946975 0.701004967827368 FALSE ""
400 1.5 0.5 79 38 1.38140815563286 0.588178845146017 FALSE ""
300 1 1.5 30 39 1.03220491325022 1.32341205471762 FALSE ""
700 1.5 1.5 59 40 1.47305972139009 1.57218826616431 FALSE ""
100 1 1.5 74 41 0.757470601465235 2.69453860319715 FALSE ""
100 1 1.5 62 42 0.997277623582355 1.58214024837462 FALSE ""
800 1.5 0.5 60 43 1.57932356057924 0.45512163780941 FALSE ""
200 1 0.5 45 44 0.919535141962298 0.656838691263325 FALSE ""
800 1 0.5 14 45 0.995525009387732 0.489978323906073 FALSE ""
200 0.5 1.5 1 46 0.730973757412214 0.556549229419671 FALSE ""
1000 0.5 0.5 93 47 0.561155743446394 0.430857110951576 FALSE ""
200 1.5 0.5 77 48 1.17678293700357 0.619297658955397 FALSE ""
100 0.5 0.5 48 49 0.460764763831194 0.831779407896686 FALSE ""
600 1.5 0.5 57 50 1.30380419017887 0.790255757173911 FALSE ""
700 1 0.5 61 51 1.10210986787714 0.416066862416867 FALSE ""
100 1 1.5 45 52 0.975052303998437 1.21704042825953 FALSE ""
900 0.5 1.5 92 53 0.472518542236738 1.65370111155804 FALSE ""
700 1 0.5 67 54 0.962672453012849 0.520246043197857 FALSE ""
300 0.5 1.5 3 55 0.496237840044043 1.77799112205292 FALSE ""
300 1.5 0.5 48 56 1.43461947001717 0.487277002427707 FALSE ""
100 1 1.5 85 57 0.838730800249966 2.02372981730932 FALSE ""
500 1.5 1.5 42 58 1.39920935143961 2.00453987473751 FALSE ""
300 1 1.5 18 59 1.03261845463675 1.33285048037121 FALSE ""
700 1.5 1.5 7 60 1.48142838129152 1.58330221469171 FALSE ""
100 1.5 1.5 35 61 1.6148314574 1.52918456953561 FALSE ""
600 1 0.5 59 62 0.855096037297652 0.697569598991749 FALSE ""
600 1 1.5 28 63 0.990268632460838 1.44169672845046 FALSE ""
100 1 0.5 44 64 0.600545521714222 1.25062604286458 FALSE ""
200 1.5 0.5 36 65 1.45845201919107 0.606935260148102 FALSE ""
200 1 0.5 36 66 1.42462952667363 0.316603211959723 FALSE ""
400 1.5 0.5 23 67 1.75232864329396 0.362880886520636 FALSE ""
1000 1 1.5 57 68 1.01897108808586 1.41305597476566 FALSE ""
200 1 0.5 28 69 1.02420977370186 0.497052689778904 FALSE ""
800 1.5 1.5 97 70 1.52457859837756 1.43950448655593 FALSE ""
900 1.5 0.5 21 71 1.61917580423266 0.452164926963878 FALSE ""
900 1 1.5 62 72 1.0912256147137 1.20562971164275 FALSE ""
700 1 0.5 42 73 0.906999619709847 0.555150996439217 FALSE ""
900 0.5 1.5 35 74 0.481760735639273 1.61353191309228 FALSE ""
800 1 1.5 72 75 0.996606375465597 1.42424437040252 FALSE ""
100 1 1.5 47 76 1.30858676906651 0.812814676846162 FALSE ""
100 0.5 0.5 44 77 0.5092074456361 0.395935942557949 FALSE ""
900 1.5 1.5 70 78 1.45785498911124 1.49450932047874 FALSE ""
900 1 1.5 17 79 0.950660847873999 1.69785100787788 FALSE ""
300 1.5 0.5 93 80 1.86227065667831 0.324911062583618 FALSE ""
400 1 1.5 16 81 1.07851130814252 1.22111887651729 FALSE ""
700 1.5 1.5 85 82 1.3317324946352 1.9137645535217 FALSE ""
600 1.5 0.5 52 83 1.43950398193333 0.513462238522152 FALSE ""
100 0.5 1.5 35 84 0.601793346236928 0.992091775609775 FALSE ""
900 1 1.5 89 85 1.08302199184278 1.25634001152945 FALSE ""
700 1 0.5 71 86 0.911513789982465 0.566393626657715 FALSE ""
100 1 1.5 99 87 0.737928087503416 2.4624327262537 FALSE ""
900 1 1.5 39 88 0.977205695326119 1.52058647165196 FALSE ""
800 0.5 1.5 54 89 0.494108284163751 1.54632842152112 FALSE ""
100 0.5 1.5 50 90 0.503397187034403 1.51717199219483 FALSE ""
400 0.5 0.5 50 91 0.475339674136226 0.478639123763685 FALSE ""
200 1.5 0.5 68 92 1.68140638276989 0.37362649678153 FALSE ""
600 1.5 1.5 22 93 1.395177227313 1.68318444561619 FALSE ""
200 0.5 1.5 35 94 0.408335906921877 2.91488546507797 FALSE ""
100 1.5 0.5 47 95 1.85994638436566 0.320561816307318 FALSE ""
1000 1.5 0.5 27 96 1.59166402761156 0.430536363596835 FALSE ""
600 1 1.5 81 97 0.981835849073449 1.47294008041297 FALSE ""
600 1 0.5 99 98 0.957200679442939 0.630963264821579 FALSE ""
500 1 1.5 54 99 0.956530530148398 1.8409869025768 FALSE ""
100 1.5 1.5 58 100 1.37032264707781 1.96603163654762 FALSE ""
500 1.5 0.5 98 101 1.35801345507269 0.60763755238265 FALSE ""
300 1.5 0.5 22 102 1.7878914446469 0.410730011649865 FALSE ""
600 1 1.5 8 103 0.979898903465111 1.48428461538793 FALSE ""
600 0.5 1.5 55 104 0.488540781586123 1.51636939804319 FALSE ""
300 0.5 0.5 39 105 0.456701937403239 0.726795275656593 FALSE ""
1000 1.5 1.5 61 106 1.41296187842619 1.72123408106862 FALSE ""
700 1 0.5 52 107 1.13725799494737 0.347400693413361 FALSE ""
700 0.5 0.5 19 108 0.504420040345117 0.472842842406061 FALSE ""
600 1 1.5 1 109 0.887380600591537 2.36533030331737 FALSE ""
1000 0.5 1.5 78 110 0.408375599486864 2.50904526818132 FALSE ""
200 0.5 0.5 62 111 0.424069560667804 0.803019439361507 FALSE ""
100 1.5 0.5 30 112 1.5325829831497 0.533749375057642 FALSE ""
100 1 1.5 21 113 0.968378823363237 1.87952789960526 FALSE ""
400 1.5 1.5 3 114 1.43882633595401 1.81239600082604 FALSE ""
700 1.5 0.5 7 115 1.62936157395832 0.4480014589809 FALSE ""
700 0.5 1.5 49 116 0.50835619774071 1.26156562040081 FALSE ""
600 0.5 0.5 79 117 0.493949216120419 0.59962053496005 FALSE ""
100 1.5 1.5 86 118 1.73850128963177 0.869703935122186 FALSE ""
600 0.5 1.5 84 119 0.520572273589179 1.44682138717802 FALSE ""
100 1.5 0.5 84 120 1.54338383214797 0.54957880215674 FALSE ""
900 1.5 0.5 20 121 1.60975461451678 0.450599938135047 FALSE ""
800 1.5 0.5 21 122 1.41605992713783 0.646756454190073 FALSE ""
800 0.5 1.5 85 123 0.479013571579702 1.7308529240589 FALSE ""
1000 0.5 1.5 87 124 0.527177560656376 1.214094003488 FALSE ""
900 1 0.5 24 125 1.01190283506822 0.49628593786187 FALSE ""
400 0.5 1.5 26 126 0.571666639372908 0.856750530864896 FALSE ""
800 1 0.5 53 127 0.885957080430311 0.647514957090001 FALSE ""
800 1.5 0.5 35 128 1.57122277522428 0.442385607150219 FALSE ""
300 0.5 1.5 50 129 0.478188149923265 1.64064760368644 FALSE ""
200 1.5 1.5 79 130 1.65029288738785 1.2816697941627 FALSE ""
700 0.5 0.5 90 131 0.517233678409637 0.452949313210288 FALSE ""
400 1.5 0.5 92 132 1.42991514510285 0.527709801811192 FALSE ""
500 1.5 0.5 29 133 1.63485042503037 0.411487522869918 FALSE ""
600 1 0.5 58 134 0.952510474646938 0.582251451964789 FALSE ""
400 1.5 1.5 71 135 1.50579399786078 1.65746920838257 FALSE ""
500 1 1.5 100 136 0.987031499188485 1.52369822587599 FALSE ""
1000 1.5 0.5 25 137 1.40713720869119 0.586045888869068 FALSE ""
700 1.5 0.5 17 138 1.48563068724665 0.489030756172719 FALSE ""
800 0.5 1.5 24 139 0.491227236743605 1.41869063800888 FALSE ""
400 1 0.5 27 140 0.834425358818814 0.712321109846622 FALSE ""
1000 1.5 1.5 22 141 1.4663451254497 1.54079057715216 FALSE ""
300 1.5 1.5 56 142 1.22866032374742 2.6072103875354 FALSE ""
100 1.5 1.5 70 143 1.56230967015761 1.44340040345129 FALSE ""
600 0.5 1.5 1 144 0.489096859782567 1.51896948018868 FALSE ""
100 1 0.5 89 145 0.838874242512878 0.670975877779022 FALSE ""
700 1.5 0.5 61 146 1.44267212249254 0.525002699647719 FALSE ""
700 1.5 0.5 3 147 1.44192874410451 0.5715432167732 FALSE ""
200 1 1.5 26 148 1.01462280880428 1.30068374605471 FALSE ""
800 1 1.5 79 149 0.978356137440459 1.63845131163672 FALSE ""
300 0.5 1.5 1 150 0.521866314001222 1.40332969697092 FALSE ""
800 0.5 1.5 30 151 0.517818842885455 1.34009255443267 FALSE ""
100 1.5 1.5 48 152 2.09522397577232 0.726267119035986 FALSE ""
900 0.5 1.5 77 153 0.470003860734802 1.79504056012598 FALSE ""
200 1 0.5 11 154 1.02239755341487 0.399518696806664 FALSE ""
200 1 0.5 14 155 0.736220075458088 0.913014733901412 FALSE ""
400 1.5 1.5 79 156 1.51381714568135 1.56941345617665 FALSE ""
200 1 0.5 79 157 1.52412478348721 0.223251961152156 FALSE ""
200 1 0.5 9 158 0.875309810283517 0.708500223510622 FALSE ""
