"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
500 131 291 -1.38767811038135 3.43623427135038 2.0686920592569 -3.31200111170202 FALSE ""
400 167 292 -1.22450039125975 3.23798374553737 2.40614436616567 -3.8440224762998 FALSE ""
500 177 293 -1.34637009542268 3.64130675281247 2.06313946139132 -3.34678638947522 FALSE ""
400 134 294 -1.22610086495719 3.40927539706035 1.89602019422662 -3.41571450627346 FALSE ""
700 84 295 -1.34442179798725 3.44342910211308 2.2172633940683 -3.50265030524867 FALSE ""
800 97 296 -1.35264048969601 3.48157889780243 2.13072938788827 -3.30251704038733 FALSE ""
800 194 297 -1.24770552831808 3.31068175485991 2.19912152555332 -3.57955641354036 FALSE ""
600 168 298 -1.43645846778154 3.47291174877629 2.62123886893215 -3.93027987271483 FALSE ""
900 69 299 -1.38462685293081 3.39795849540822 2.51644833497128 -3.67355377236869 FALSE ""
600 167 300 -1.33507092731359 3.28144932890546 2.74121883149746 -4.13798870633719 FALSE ""
400 1 301 -1.40706638320642 3.49501114996548 2.01353206212968 -3.06941427291342 FALSE ""
400 7 302 -1.30667771522026 3.36903007339699 1.97377431710089 -2.96832043248811 FALSE ""
700 144 303 -1.30704948431976 3.40161158195947 2.02281443377491 -3.33734948273237 FALSE ""
600 2 304 -1.46064854344994 3.50150664891612 2.49172722356664 -3.55682272394001 FALSE ""
600 111 305 -1.30913549914072 3.40958641068061 2.05695843021381 -3.36226707788823 FALSE ""
400 55 306 -1.26694163313431 3.33077564490125 2.23231360832958 -3.87045242239476 FALSE ""
700 93 307 -1.24761562704579 3.37793231300036 2.01268292123966 -3.50924930532599 FALSE ""
900 196 308 -1.31174543333689 3.45505332002853 2.12636205189211 -3.49097136153838 FALSE ""
500 167 309 -1.23507642316322 3.42970465526743 1.98252762217188 -3.61096902825963 FALSE ""
400 158 310 -1.32542332539502 3.46288466861797 1.98220752129988 -3.30870353677139 FALSE ""
900 91 311 -1.30489976188095 3.31659497496847 2.25421268861707 -3.41349599671606 FALSE ""
400 166 312 -1.41083492114549 3.39505437615859 2.47022322267128 -3.55514959081214 FALSE ""
1000 35 313 -1.27093555221323 3.44555605993864 1.87972350977229 -3.37447227327103 FALSE ""
800 100 314 -1.2212138015579 3.37269757810022 1.88174060851499 -3.46263774440872 FALSE ""
800 1 315 -1.31766456066216 3.43218323521182 2.08585634479257 -3.29504661229556 FALSE ""
400 165 316 -1.30997763384187 3.34413732763245 2.29134702252361 -3.3642139771549 FALSE ""
500 169 317 -1.46483651999819 3.46978165723813 2.32170918141774 -3.23714404476487 FALSE ""
700 37 318 -1.27925393517292 3.33829131781696 2.05012731301819 -3.29567110759883 FALSE ""
900 34 319 -1.40670958659283 3.412608434817 2.46123784260865 -3.55878661248533 FALSE ""
600 181 320 -1.16113805842029 3.27078550562865 1.83883657206738 -3.26755389658188 FALSE ""
900 23 321 -1.24131462154509 3.40014820456072 1.96054395345415 -3.27514843809021 FALSE ""
900 184 322 -1.25939872602264 3.42940689104943 1.92624066031222 -3.3178757287617 FALSE ""
800 75 323 -1.34969112003136 3.39380987070198 2.14524175713317 -3.05160755014514 FALSE ""
1000 174 324 -1.27022738781351 3.37438467687393 2.1197645113364 -3.39327682658651 FALSE ""
900 104 325 -1.27082783453486 3.57172790348871 1.69586522874528 -3.11837415089906 FALSE ""
400 43 326 -1.08335398420961 3.21583650782274 1.77334082257974 -3.1655144839672 FALSE ""
600 36 327 -1.30246795372743 3.36185311708765 2.08178322220065 -3.14872406881998 FALSE ""
800 128 328 -1.42250116197854 3.47514891399449 2.34039993435153 -3.44433648703544 FALSE ""
800 160 329 -1.23972895050455 3.23318605450001 2.24739064735841 -3.55670528951356 FALSE ""
700 138 330 -1.16560869254462 3.39024825064301 1.65370810957906 -3.28124408630314 FALSE ""
400 191 331 -1.3197956776534 3.43438367259106 2.00736904017163 -3.26956050146327 FALSE ""
500 70 332 -1.33847523137295 3.38272830278224 2.19121042835171 -3.16463831961251 FALSE ""
800 181 333 -1.27624249551032 3.42703098903982 2.06418744886306 -3.56982549411675 FALSE ""
400 30 334 -1.36256709301593 3.43398875423093 2.15404563112573 -3.50756332976349 FALSE ""
900 51 335 -1.36147395944214 3.46371546390116 2.33221678064723 -3.50189562529294 FALSE ""
800 27 336 -1.32897699333919 3.52476570609992 1.80932815161446 -3.0482322402495 FALSE ""
400 48 337 -1.35118328885851 3.39419953267484 2.19982916346763 -3.22872993664114 FALSE ""
600 7 338 -1.26918558148279 3.40595076119943 2.3238682823159 -4.21381796815341 FALSE ""
500 79 339 -1.35261218976365 3.42995501464075 1.87488857726514 -2.76232611786863 FALSE ""
600 182 340 -1.36236177113568 3.48274541423023 2.27175091029256 -3.6407811139536 FALSE ""
800 114 341 -1.31572039691614 3.4598225138236 1.88251258151553 -3.10915585555305 FALSE ""
500 145 342 -1.34737690374036 3.39266019547593 2.62663684729916 -4.26947895725309 FALSE ""
700 55 343 -1.27807951218599 3.29164014556294 2.09808413453823 -3.36464166953197 FALSE ""
500 57 344 -1.2615305865758 3.42468734495651 1.76105399430468 -3.09753824319801 FALSE ""
800 42 345 -1.32565958545804 3.38351258312627 2.38751163344375 -3.71956998588505 FALSE ""
700 108 346 -1.32685615960975 3.38572304725689 2.31844183625053 -3.56163190868719 FALSE ""
500 75 347 -1.26951859834624 3.38545227966093 2.24077914346134 -3.70445506611079 FALSE ""
1000 50 348 -1.26462821310816 3.31660504590566 2.34911033936932 -3.83221778565178 FALSE ""
1000 26 349 -1.38836031785204 3.54896886622217 2.19951568098883 -3.39360418247438 FALSE ""
700 14 350 -1.32028211825521 3.51414352907371 1.72823117985155 -2.88188341023298 FALSE ""
400 185 351 0.665209707133599 3.35803534964043 -2.10830906761936 -2.7749958860749 FALSE ""
800 156 352 -1.25533142953496 3.39688538207046 2.03681531243958 -3.42614048587098 FALSE ""
700 65 353 -1.31974572153735 3.21966441250584 2.45095799423966 -3.67906860949351 FALSE ""
800 5 354 -1.29826843430266 3.49379298812595 1.87337355892543 -3.08840363461734 FALSE ""
900 136 355 -1.30868563115089 3.42736846488418 2.19837624554664 -3.61514116911974 FALSE ""
600 58 356 -1.32803169627598 3.41159516409533 2.25415172818613 -3.6082693120675 FALSE ""
600 65 357 -1.31016152813996 3.31892434167545 2.37870344583262 -3.65091453303431 FALSE ""
400 54 358 -1.20516433015641 3.23278881365075 1.86335275009172 -2.87177908656756 FALSE ""
700 198 359 -1.29499760193771 3.39167112082621 2.26189354359982 -3.61727681732737 FALSE ""
600 86 360 -1.26820350079696 3.52246500413315 1.8733452499602 -3.38798868113737 FALSE ""
700 92 361 -1.24578446004034 3.34481413537404 1.92577029194167 -3.30984974793026 FALSE ""
800 34 362 -1.39812980405004 3.51254421781798 2.14805603641333 -3.38689079796666 FALSE ""
500 59 363 -1.2546408488514 3.4294576093707 1.83325604518953 -3.23214681933358 FALSE ""
600 6 364 -1.2804782678405 3.2237856028446 2.58430475723153 -3.6775918661102 FALSE ""
600 48 365 -1.20076499491833 3.3118471280769 2.00000785170681 -3.32816576948214 FALSE ""
1000 113 366 -1.3508733989891 3.45107572603725 2.42386374144579 -3.7634275497263 FALSE ""
800 153 367 -1.25138496408593 3.32153662309555 2.01755236162204 -3.12276273653182 FALSE ""
1000 100 368 -1.29998237542587 3.44396052886201 1.99703230390816 -3.16295220768752 FALSE ""
1000 195 369 -1.46328455494205 3.59772990163311 2.3530831554462 -3.49586123216592 FALSE ""
700 164 370 -1.38630553850338 3.51026061969145 2.26054718147664 -3.58901679750942 FALSE ""
600 62 371 -1.44740153955924 3.41947379535851 2.45214349728473 -3.60968703588538 FALSE ""
400 109 372 -1.24747636358422 3.28601733749253 1.95470713260541 -2.77918962482605 FALSE ""
900 139 373 -1.21910218778525 3.35313347613222 1.80781668462266 -3.19308581946406 FALSE ""
400 86 374 -1.26074189249695 3.42955853648082 2.07980891711561 -3.8867206126926 FALSE ""
500 137 375 -1.26849714586164 3.42558850927542 1.95813840758247 -3.15860221524601 FALSE ""
500 136 376 -1.1962156114052 3.30324454570555 1.73631998641307 -3.03390815842763 FALSE ""
500 185 377 -1.47361408903255 3.58498551392831 2.11751442496082 -3.11742783106147 FALSE ""
400 33 378 -1.17048847338046 3.31530420860245 1.71987549341733 -3.08208229070653 FALSE ""
500 34 379 -1.38722003625553 3.40010337381103 2.5112990044748 -3.92091705227508 FALSE ""
500 132 380 -1.44276777237508 3.47983044103306 2.42866141083893 -3.31278986010789 FALSE ""
900 8 381 -1.18277200949629 3.17560543770885 2.22789890699535 -3.55211098606719 FALSE ""
1000 53 382 -1.42209197411965 3.46323855613601 2.32556800262053 -3.41185012610683 FALSE ""
600 145 383 -1.27043049839164 3.37415917047591 2.23002449184913 -3.64038193831926 FALSE ""
1000 175 384 -1.18937844836524 3.27182562381599 1.94519542074621 -3.30937445474095 FALSE ""
600 108 385 -1.35792326742455 3.57653419995018 2.13002456891856 -3.7010013749274 FALSE ""
1000 189 386 -1.3309392534577 3.37703131536497 2.2858381733426 -3.64188130683174 FALSE ""
800 85 387 -1.35081497089756 3.40808757555591 2.14061379530049 -3.45313364119272 FALSE ""
600 63 388 -1.42898749319223 3.51083865622118 2.28190755851854 -3.4168597170123 FALSE ""
900 62 389 -1.29264705352621 3.3307237008953 2.37280142536842 -3.53290172731728 FALSE ""
500 156 390 -1.27103327938342 3.33866999948297 2.08109949933551 -3.38967817038931 FALSE ""
600 158 391 -1.28629219389217 3.43206498510012 2.01285600930245 -3.54261905378865 FALSE ""
800 200 392 -1.36057196408808 3.40448958437103 2.22833988347836 -3.24558487574095 FALSE ""
400 192 393 -1.40248819920005 3.45333650350672 2.42560721196163 -3.29636295419249 FALSE ""
500 102 394 -1.32908683061422 3.27604903154997 2.48754976221101 -3.64768080549918 FALSE ""
800 94 395 -1.31178546988178 3.5405196753868 2.14745333300431 -3.67386475844353 FALSE ""
500 96 396 -1.04929651712802 3.18809337444601 1.33437673241919 -2.66138266265239 FALSE ""
800 172 397 1.88405565345108 3.56688658504644 -4.66544258783582 -2.71567193002492 FALSE ""
600 68 398 -1.35980420511746 3.33645255806363 2.22089802421283 -3.49874300019398 FALSE ""
400 3 399 -1.27703538926025 3.4449084885217 2.06202229773314 -3.41214708846743 FALSE ""
700 32 400 -1.32046172158593 3.36651505756675 2.21056579823721 -3.41200365803949 FALSE ""
600 156 401 -1.23490327877488 3.31084291740691 1.86647704741942 -3.20265116894599 FALSE ""
1000 23 402 -1.23678098555522 3.36554670040426 2.0031400476736 -3.66132307325408 FALSE ""
500 46 403 -1.32025046166097 3.41914014749145 2.29954395582142 -3.64860368042456 FALSE ""
500 139 404 -1.33792186601842 3.31883407340065 2.40391315137047 -3.77876704308659 FALSE ""
500 100 405 -1.34361750801273 3.49460506723418 1.71701043840125 -2.69943249087677 FALSE ""
600 24 406 -1.3846417734399 3.49146797274486 2.03061117224311 -3.41764048770706 FALSE ""
400 51 407 0.645809814543861 3.26375007657782 -2.15834853205992 -2.46505344713844 FALSE ""
700 188 408 -1.3550320147089 3.57454551058105 2.21419634628862 -3.75668911918161 FALSE ""
700 122 409 -1.25561810705343 3.55193719220523 1.71894357999965 -3.35903533670733 FALSE ""
900 93 410 -1.22705953052529 3.28179161816629 1.74578482224542 -2.8506064037047 FALSE ""
1000 59 411 -1.36545550696435 3.4276430216057 2.19400096930696 -3.40542511097709 FALSE ""
900 92 412 -1.26283773991019 3.43056579667727 1.81383477966732 -3.13030912524701 FALSE ""
1000 65 413 -1.29968061794505 3.46869365960885 1.9830899937648 -3.36189681212446 FALSE ""
700 72 414 -1.27423748006084 3.42655009563231 1.87620706499382 -3.10836958944882 FALSE ""
900 98 415 -1.31590830365261 3.45460035703263 2.11196300913552 -3.54750773875397 FALSE ""
700 45 416 -1.35896342817467 3.35120335391144 2.49828132952112 -3.75467541299493 FALSE ""
500 178 417 -1.30995949811102 3.46917385194184 2.02083837265678 -3.3295779492495 FALSE ""
900 171 418 -1.14440868729336 3.25578983808915 1.88566069821578 -3.30178112732827 FALSE ""
800 115 419 -1.16831565085248 3.3326468745762 1.70871429966032 -3.01828029101269 FALSE ""
900 15 420 -1.33682764252025 3.44828804837121 2.00063853125401 -3.25773759570073 FALSE ""
500 173 421 -1.37972557534127 3.55278467868217 2.00689608711592 -3.31228256455648 FALSE ""
700 110 422 -1.2276089673371 3.46102532824221 1.79439356366299 -3.25607806916147 FALSE ""
600 134 423 -1.31051639088396 3.32020334701239 2.14875044886184 -3.41176940777517 FALSE ""
500 12 424 -1.2053720674172 3.30766875703173 1.78778588073024 -2.88895741855118 FALSE ""
700 158 425 -1.17650460411147 3.38548856527273 1.63985737258629 -2.96673009336373 FALSE ""
600 155 426 -1.38190040680241 3.41574934292884 2.44823663431903 -3.40839166196633 FALSE ""
400 28 427 -1.16779049376244 3.25896295256519 2.05585116074046 -3.56191585065277 FALSE ""
800 113 428 -1.22467690583276 3.41294927546341 1.77629358873762 -3.37502134021777 FALSE ""
900 109 429 -1.24471103910683 3.35291151571795 2.14312342975991 -3.63624728544281 FALSE ""
800 171 430 -1.30936975865181 3.44303025414031 2.09826644454979 -3.45268032889013 FALSE ""
1000 161 431 -1.39915067097481 3.52808683364275 2.31318596956955 -3.34909848710377 FALSE ""
1000 49 432 -1.26672640641168 3.28548824409331 2.18227616114949 -3.37169605132209 FALSE ""
1000 51 433 -1.29866035972571 3.45391272324078 2.1433876517529 -3.72491533378836 FALSE ""
400 19 434 -1.3286285994592 3.45494918047233 2.09947897169197 -3.43542149403534 FALSE ""
800 72 435 -1.44121151490515 3.7028256266444 2.07310222222969 -3.76473633514088 FALSE ""
600 28 436 -1.25379748960516 3.31189674673583 1.98417675473627 -3.19646350367421 FALSE ""
400 119 437 -1.32009999501944 3.47424027579831 2.13666619331272 -3.71963612449308 FALSE ""
700 89 438 -1.26856781655383 3.3572620287198 2.26287129595116 -3.40495841603194 FALSE ""
1000 3 439 -1.32598907979129 3.37384730949201 2.15297191200195 -3.10543149857431 FALSE ""
700 131 440 -1.2503999766864 3.38572801699034 1.79705947477125 -3.15448833846135 FALSE ""
500 4 441 -1.42343800097581 3.56329816628788 2.20648807131497 -3.19007028274164 FALSE ""
600 136 442 0.609785319619259 3.58904171050905 -2.12669619298088 -2.98168140187751 FALSE ""
600 110 443 -1.39556212782276 3.54651451545473 2.16898859624056 -3.27535273829616 FALSE ""
700 90 444 -1.37321000627146 3.43617982515097 2.57999098651964 -3.71895684454236 FALSE ""
600 61 445 -1.31691210752227 3.46856901904802 2.19101508588361 -3.61603401680552 FALSE ""
1000 78 446 -1.33681987006979 3.52981522987844 2.02088251367777 -3.34301431227573 FALSE ""
1000 57 447 -1.29670313233001 3.40124950681454 1.96751212259193 -3.25363960810097 FALSE ""
400 142 448 -1.28862112214664 3.33830854121486 2.22707482946894 -3.31577664558942 FALSE ""
800 180 449 -1.09856105730782 3.29949607692175 1.673786301436 -3.22999269547178 FALSE ""
500 11 450 -1.33106998684396 3.38098853757483 2.25350687018228 -3.40770485487097 FALSE ""
900 5 451 -1.41474214733755 3.46633823526328 2.48252373769904 -3.7577556954439 FALSE ""
500 101 452 -1.47806479457005 3.53202590436519 2.5353244882612 -3.28852036844178 FALSE ""
400 123 453 -1.21099403140076 3.61918321745787 1.26886061636013 -3.10367721582766 FALSE ""
500 106 454 -1.28120794273236 3.31443132897392 2.24572967542469 -3.7112590953937 FALSE ""
400 131 455 -1.29968624016461 3.37437813978098 2.2879640434207 -3.9142460310651 FALSE ""
700 19 456 -1.3220880525993 3.28363124544304 2.35153162330947 -3.53257852207521 FALSE ""
700 127 457 -1.23367864910344 3.37244646497017 1.96348636210542 -3.25827082050775 FALSE ""
400 72 458 -1.30601105146779 3.50801662235713 1.99203771117643 -3.61495874849523 FALSE ""
1000 156 459 -1.35008486815408 3.36024122938684 2.27443806160585 -3.48358292425617 FALSE ""
900 29 460 -1.28007515954022 3.46080199958381 1.84751544589352 -3.24425143361876 FALSE ""
700 68 461 -1.26863345839118 3.29655196840833 2.28581869638633 -3.77384165495024 FALSE ""
700 13 462 -1.3383863690278 3.37891300089777 2.22623831257426 -3.43475966076972 FALSE ""
800 179 463 -1.3049339874418 3.44533213679173 2.08420938303019 -3.56936476048933 FALSE ""
600 113 464 -1.32729361257544 3.46985990351951 2.0110446547517 -3.10006195686964 FALSE ""
900 170 465 -1.42556959836209 3.48370246975137 2.16118889773078 -3.09307738354727 FALSE ""
400 91 466 -1.39942065847837 3.4749473789132 2.38661007811243 -3.24093070118568 FALSE ""
1000 159 467 -1.30201129666724 3.34721404711304 2.24900918328758 -3.50282341972464 FALSE ""
800 119 468 -1.25637689933572 3.33988526311577 2.11402973231919 -3.41160394236652 FALSE ""
900 164 469 -1.2684221670372 3.30810784027223 2.07758955870394 -3.43539392808297 FALSE ""
600 44 470 -1.25587790625663 3.29902306884799 2.18088067566407 -3.31729729272684 FALSE ""
400 32 471 -1.23898702044374 3.33336248519783 2.0921507726366 -3.49677233457827 FALSE ""
400 88 472 -1.36058718349077 3.48035663758152 2.28619932586583 -3.91061455352671 FALSE ""
700 18 473 -1.22156613820784 3.33288221496616 2.06006028403417 -3.57637869248311 FALSE ""
600 114 474 -1.42224137168654 3.49674132569308 2.298251730228 -3.38526398022875 FALSE ""
400 11 475 -1.35380284037268 3.44844080778476 2.12945838059914 -3.42019310527338 FALSE ""
1000 111 476 -1.37773932694043 3.35887828388174 2.42803281472352 -3.38479660214386 FALSE ""
600 106 477 -1.2595553093668 3.41137573288304 1.91471488667127 -3.37391812918263 FALSE ""
500 108 478 -1.43273121597929 3.54977641316682 2.35980355511173 -3.46415857846257 FALSE ""
700 148 479 -1.27867604328831 3.4413584444279 1.95971990625269 -3.28191408134143 FALSE ""
1000 13 480 -1.13239107432687 3.25023131030776 1.83941597898602 -3.19308671893122 FALSE ""
1000 75 481 -1.40156817352192 3.56714938718539 2.16053477201563 -3.59908537292607 FALSE ""
800 92 482 -1.33153374454476 3.48523220719293 1.75941846961775 -2.91279300259239 FALSE ""
1000 146 483 -1.27538568821423 3.4418603900285 2.02043015609098 -3.54799396146963 FALSE ""
800 124 484 -1.37405011035041 3.38696909101599 2.49031728530567 -3.68565054255616 FALSE ""
600 97 485 -1.39882754199862 3.37327511487299 2.61123416619454 -3.64677333520814 FALSE ""
400 90 486 -1.10153730130682 3.25992346927893 1.40359237920268 -2.83377613738961 FALSE ""
800 168 487 -1.21699555939418 3.3335065439955 2.02084847912233 -3.56028271812083 FALSE ""
600 194 488 -1.24836384475575 3.32547547968727 2.18338892904092 -3.56279481467277 FALSE ""
500 190 489 0.663766914428783 3.39954492786455 -2.25009067320364 -2.78853713070769 FALSE ""
700 87 490 -1.33107689979337 3.51464757871012 2.25703071385711 -3.84732092193958 FALSE ""
700 186 491 -1.30642410292742 3.43235614337093 1.85397566810685 -3.33688915303768 FALSE ""
700 30 492 -1.31100273349811 3.39468766560538 2.25390098738121 -3.44574002759034 FALSE ""
800 6 493 -1.24706939364164 3.40249288060294 1.78609157430891 -3.1589109875312 FALSE ""
400 18 494 -1.36444560092652 3.30821165610848 2.28063609984939 -3.18854796378772 FALSE ""
500 74 495 -1.27191964982909 3.37389182437802 1.82915200714741 -2.74673080458511 FALSE ""
700 21 496 -1.32982419563361 3.32381514238332 2.30767411020993 -3.44721473935182 FALSE ""
400 107 497 -1.38886933400419 3.73927733007418 1.56913860954593 -3.08514878249718 FALSE ""
800 173 498 -1.28920755624773 3.40140722605425 2.0117104769575 -3.43820800701747 FALSE ""
1000 128 499 -1.26683129441025 3.34908197134491 2.24918087089083 -3.74899529889728 FALSE ""
400 122 500 -1.29463520931572 3.34015944744851 2.24315399614765 -3.22428913517611 FALSE ""
400 153 501 -1.34768539104365 3.38946486972754 2.29292678785534 -3.32105640544328 FALSE ""
900 79 502 -1.24605753115078 3.34721413876887 1.99101322964409 -3.27779788587664 FALSE ""
1000 32 503 -1.27460367544935 3.39974875854703 2.11006025044545 -3.54337635716111 FALSE ""
700 187 504 -1.25927745673896 3.39340673403909 2.01134594791799 -3.64172718227368 FALSE ""
400 195 505 -1.22680351545896 3.52614110814665 1.74368043309103 -3.27225569257373 FALSE ""
500 120 506 -1.3455972653309 3.46322772165686 2.37498537306302 -3.65811428775617 FALSE ""
700 17 507 -1.26400631971284 3.40505469167518 2.13078991113539 -3.56324103010625 FALSE ""
1000 116 508 -1.31087150186405 3.43303212920653 1.95142929866453 -3.35221530383876 FALSE ""
500 182 509 -1.15999570541704 3.38454390062699 1.59874608904811 -3.16663946999753 FALSE ""
600 164 510 -1.22467705855012 3.35483809917859 2.0894720513124 -3.50825160981834 FALSE ""
900 192 511 -1.1710093906007 3.28671680467734 1.87743034090235 -3.35278581969227 FALSE ""
700 46 512 -1.26188817876877 3.39829541584685 2.0142925809187 -3.34443359313585 FALSE ""
900 142 513 -1.24495726843676 3.38791490981905 1.95268440037327 -3.27584066461355 FALSE ""
700 140 514 -1.30120255486809 3.46721422630567 1.89731058533487 -3.27359065321949 FALSE ""
1000 179 515 -1.40488622097251 3.50006635120934 2.37717429231821 -3.54147516379498 FALSE ""
700 77 516 -1.36065773140667 3.33780785585267 2.48211686561258 -3.41843060829326 FALSE ""
500 138 517 -1.40745549232257 3.4788701412825 2.34558770482419 -3.44671612220159 FALSE ""
800 59 518 0.62882806597218 3.44369946100396 -2.16376017919664 -2.67078753884957 FALSE ""
400 114 519 -1.21689447381893 3.25354040420033 1.8345789804699 -2.97609223071985 FALSE ""
900 61 520 -1.31141401751615 3.32516023035965 2.32585718884246 -3.43507826252941 FALSE ""
400 110 521 0.724679914920622 3.37892462517046 -2.10817747699405 -2.98538048652432 FALSE ""
700 142 522 -1.20442228878178 3.36105996698871 1.78164509938688 -2.95288213862781 FALSE ""
500 20 523 0.615778505239257 3.29319777144593 -1.99251215227503 -2.63775420048411 FALSE ""
900 96 524 -1.36364357143549 3.50208389513928 1.88473700846509 -2.96106364525687 FALSE ""
600 171 525 -1.33436104597121 3.48107405287908 2.11550179032918 -3.28519080195362 FALSE ""
800 71 526 -1.36976624526193 3.43342870209174 2.23059210225381 -3.31741249380354 FALSE ""
1000 84 527 -1.18820372420333 3.34334956949475 1.60449831835511 -2.82812381416616 FALSE ""
500 3 528 -1.37702460009848 3.43863219704903 2.2608461686084 -3.43721097565317 FALSE ""
700 118 529 -1.34798897122053 3.36602568385575 2.3544831845144 -3.30188287162806 FALSE ""
1000 164 530 -1.23481913324477 3.32850143344226 2.00733903117284 -3.36349494029827 FALSE ""
1000 143 531 -1.30278351073785 3.40535658081807 1.94993742057113 -3.08256050393526 FALSE ""
500 22 532 -1.30950149380634 3.38062952856914 1.80865272410565 -2.6617343829255 FALSE ""
1000 133 533 -1.4135047517278 3.54532786951207 2.15886984813496 -3.60871359447293 FALSE ""
700 48 534 -1.1847191528596 3.35503417152275 1.69399843536734 -3.14658608501294 FALSE ""
900 72 535 -1.36983765134619 3.45758197349129 2.20095957551833 -3.49089744683349 FALSE ""
800 196 536 -1.29151647315598 3.34956814717042 2.14193206579938 -3.63117814180472 FALSE ""
1000 166 537 -1.24150711137659 3.29224186366692 2.22342686743435 -3.684101658928 FALSE ""
800 105 538 -1.20823110371132 3.29989172443795 2.29881988710097 -3.70663345449098 FALSE ""
800 152 539 -1.25081553072942 3.34673024823024 2.0731542910913 -3.25614971969893 FALSE ""
900 19 540 -1.19435255107271 3.35833299524167 1.83157058107263 -3.2816685069107 FALSE ""
400 160 541 -1.36987683495304 3.44163021379179 2.42192803991688 -3.88564158169075 FALSE ""
400 135 542 -1.34495455608165 3.38350440795963 2.49377320861839 -3.83077720384162 FALSE ""
500 67 543 -1.32472553911935 3.35055932871221 2.46990033092058 -3.81579214211305 FALSE ""
500 13 544 -1.3988011465408 3.48468306784445 2.3629408533908 -3.63856840803357 FALSE ""
700 16 545 -1.44809144950407 3.50583429118828 2.30133853432734 -3.48434763984313 FALSE ""
500 181 546 -1.2199811362428 3.42779095900243 1.73601029603238 -3.16022439074217 FALSE ""
400 49 547 -1.33437984999878 3.47439764272999 2.32311769110494 -3.49403196619296 FALSE ""
1000 180 548 -1.36255994847921 3.4596491361028 2.29403724967758 -3.76720449136496 FALSE ""
700 11 549 -1.32318862294635 3.45665916045429 2.04765731687284 -3.53902127584724 FALSE ""
1000 102 550 -1.2777284865545 3.27605672439487 2.18452668972733 -3.36236289570918 FALSE ""
600 35 551 -1.24293682067573 3.39163345981118 2.09730332840324 -3.55865108834862 FALSE ""
900 159 552 -1.39162129832805 3.42099538655912 2.41169227381038 -3.45354374507451 FALSE ""
1000 95 553 -1.30008545523098 3.40866115087391 2.19864969447175 -3.61536260604091 FALSE ""
1000 124 554 -1.3427280642487 3.53747567179503 2.13216904191442 -3.64578143752437 FALSE ""
1000 106 555 -1.27190324689578 3.45355395928235 1.97265296986168 -3.37880641443489 FALSE ""
800 136 556 -1.34151859158966 3.54078106513972 1.98609543702507 -3.28191207348487 FALSE ""
400 64 557 -1.3365861210683 3.47096553696883 2.37779339898245 -4.28394383589412 FALSE ""
700 190 558 -1.1212732289394 3.29974958934583 1.81773381713331 -3.43259551021055 FALSE ""
1000 73 559 -1.21855640347915 3.26978982967298 1.92206495539256 -3.16344599346688 FALSE ""
900 66 560 -1.21684101673685 3.34981932992714 1.92315069742926 -3.43256166473883 FALSE ""
900 75 561 -1.27917912612151 3.39322413566686 1.83996261853282 -3.07234538561373 FALSE ""
400 66 562 -1.43157791954844 3.54291141096069 2.05693166016384 -2.97623314829396 FALSE ""
700 143 563 -1.3714799001493 3.46992722342921 2.10111873776553 -3.31141154849195 FALSE ""
800 125 564 -1.2712813361169 3.4132202171586 1.99602201603069 -3.28000195911463 FALSE ""
900 41 565 -1.18559838622544 3.27928695078124 2.11170715530953 -3.58167577607327 FALSE ""
800 137 566 -1.3174479249261 3.50286080042154 1.89361235940963 -3.26890906776705 FALSE ""
1000 17 567 -1.35051433472889 3.38632292183582 2.29065917736866 -3.60750190618592 FALSE ""
800 169 568 -1.2342765060061 3.35339832958294 2.12056952248765 -3.59365107840616 FALSE ""
800 29 569 -1.20605227727702 3.2785223605661 1.96778302582723 -2.93907630048037 FALSE ""
800 39 570 -1.36721822412379 3.61254525895554 2.05853887303977 -3.40456704297075 FALSE ""
700 171 571 -1.19587719079806 3.25117035202354 2.01096165903392 -3.12095443631026 FALSE ""
600 112 572 -1.34834521536793 3.39408938023436 2.5636568331365 -4.00885748000236 FALSE ""
1000 130 573 -1.36970024360846 3.30076049127464 2.50591144743732 -3.57062572194863 FALSE ""
600 109 574 -1.44631195175196 3.46535827633335 2.85462468323995 -4.09779242753604 FALSE ""
800 65 575 -1.27754925349468 3.30395578342777 2.29470645920475 -3.83501610792269 FALSE ""
700 102 576 -1.32276567603033 3.48208008898765 2.13753600770424 -3.85948834478201 FALSE ""
1000 170 577 -1.34277547701858 3.36560782244772 2.4761999676367 -3.86785068048423 FALSE ""
1000 74 578 -1.38237127636431 3.44048779261952 2.43879724496459 -3.81965118865827 FALSE ""
500 111 579 -1.3019914718115 3.35024512805367 2.27449610756271 -3.23651125744404 FALSE ""
600 189 580 -1.27506510509209 3.367706451473 2.18219291266026 -3.50532417083569 FALSE ""
1000 93 581 -1.34981672293461 3.42334152006967 2.28159514969209 -3.55795914501929 FALSE ""
700 170 582 -1.35493262860136 3.41101639488936 2.23092190365954 -3.63315552369731 FALSE ""
900 28 583 -1.25497095787971 3.4233625305499 2.01266794568981 -3.0941884246365 FALSE ""
400 181 584 -1.46174772595038 3.58908914669133 2.19540692185289 -3.09790649120078 FALSE ""
800 66 585 -1.41197395938165 3.56785751447142 2.2829134105525 -3.7233156005785 FALSE ""
