"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
100 0.5 0.5 69 1 0.421406918435323 0.656680883725631 FALSE ""
200 1 1.5 63 2 0.852670137682415 2.01504242501491 FALSE ""
1000 1.5 1.5 73 3 1.40918491961689 1.781886467429 FALSE ""
700 0.5 0.5 58 4 0.556758337983958 0.406638600858607 FALSE ""
500 1 1.5 51 5 0.956069766046846 1.69559626944614 FALSE ""
300 0.5 1.5 87 6 0.488766024237438 1.41276610059842 FALSE ""
300 1.5 1.5 71 7 1.50526101139689 1.697083354531 FALSE ""
900 1.5 0.5 58 8 1.52240634527595 0.432457940942017 FALSE ""
200 1.5 1.5 66 9 1.30718740134435 2.05065919437973 FALSE ""
400 1 0.5 67 10 0.858839776612678 0.721872723432203 FALSE ""
800 1.5 0.5 95 11 1.34194858713755 0.666518272170119 FALSE ""
300 0.5 0.5 34 12 0.475674164530936 0.561506949138344 FALSE ""
600 1 1.5 79 13 1.08419706438672 1.16612668195512 FALSE ""
400 1 0.5 7 14 0.896237647982652 0.616713376343825 FALSE ""
200 1 0.5 81 15 0.820988376530432 0.726830666390701 FALSE ""
800 0.5 0.5 1 16 0.455635570710504 0.580502760351876 FALSE ""
900 1.5 0.5 30 17 1.34206590892943 0.690795431211934 FALSE ""
400 1 1.5 74 18 0.985954130894756 1.3031723501097 FALSE ""
500 1.5 1.5 58 19 1.49810512274387 1.59834597745973 FALSE ""
1000 1.5 0.5 72 20 1.44282624165853 0.520076405324457 FALSE ""
100 0.5 1.5 42 21 0.572334994956395 1.3673737384571 FALSE ""
900 1 0.5 46 22 1.04942424612505 0.493447912786114 FALSE ""
1000 1 0.5 18 23 0.98640194819516 0.506521248924344 FALSE ""
600 1 0.5 43 24 1.00395074399003 0.496538555450406 FALSE ""
100 1 0.5 20 25 0.844875615555424 0.615193694106649 FALSE ""
400 0.5 0.5 89 26 0.513799835623092 0.543750913167434 FALSE ""
900 1.5 1.5 82 27 1.61521945541791 1.27880603695065 FALSE ""
500 0.5 1.5 98 28 0.518385643192877 1.46894493815872 FALSE ""
100 1 0.5 31 29 0.848012571084644 0.72955341666897 FALSE ""
500 1 1.5 85 30 0.918956137304855 1.98103608191229 FALSE ""
900 1.5 1.5 81 31 1.39241961912587 1.7890413140055 FALSE ""
800 0.5 0.5 61 32 0.45795177091847 0.571577767298404 FALSE ""
200 0.5 1.5 62 33 0.405025004725573 2.67492342579679 FALSE ""
700 1 1.5 4 34 1.14533939386135 1.03864431053327 FALSE ""
600 1 0.5 17 35 1.01374921255751 0.490776829193235 FALSE ""
600 0.5 1.5 14 36 0.533743747484941 1.30898251279751 FALSE ""
800 0.5 1.5 56 37 0.488012521646024 1.6725787869387 FALSE ""
500 1.5 0.5 72 38 1.45417317551473 0.568797783093216 FALSE ""
600 1.5 0.5 89 39 1.32072465183065 0.655637707773394 FALSE ""
500 0.5 0.5 41 40 0.465961197146766 0.595586231392213 FALSE ""
500 1 0.5 40 41 0.919379828304952 0.627073169875713 FALSE ""
700 1 1.5 35 42 0.986723662610491 1.48145703189317 FALSE ""
100 0.5 1.5 70 43 0.535960958694128 1.27684484349907 FALSE ""
500 1 0.5 68 44 0.961831510859083 0.462550276367556 FALSE ""
900 1 0.5 74 45 0.943334539227089 0.565294174251731 FALSE ""
1000 1.5 0.5 82 46 1.37227875224512 0.621137710309592 FALSE ""
400 1 0.5 69 47 1.32487976573761 0.292703860098231 FALSE ""
400 1.5 0.5 39 48 1.46684097129333 0.491536747392906 FALSE ""
300 1 1.5 85 49 0.962057737352481 1.63486660742382 FALSE ""
800 0.5 0.5 97 50 0.439358289975972 0.546538861019 FALSE ""
1000 0.5 0.5 19 51 0.499905933796227 0.497875176718593 FALSE ""
800 1.5 0.5 14 52 1.46635727178561 0.536349311953477 FALSE ""
700 1.5 1.5 79 53 1.5246868599377 1.51049377259679 FALSE ""
100 1.5 0.5 65 54 0.988646856768468 1.37697873398663 FALSE ""
900 1 1.5 14 55 1.06680139358053 1.28176004345575 FALSE ""
400 1.5 1.5 19 56 1.61611859397394 1.2167375851682 FALSE ""
600 0.5 1.5 78 57 0.486335531455019 1.53076437039908 FALSE ""
600 1.5 1.5 57 58 1.39130213377974 1.83602817468473 FALSE ""
900 0.5 0.5 28 59 0.472794601591843 0.587271945135719 FALSE ""
700 1.5 1.5 40 60 1.59350753767101 1.26921897539997 FALSE ""
800 0.5 0.5 82 61 0.466180531253411 0.566381675061627 FALSE ""
500 0.5 1.5 89 62 0.519440095443634 1.40493198507334 FALSE ""
200 0.5 1.5 81 63 0.485070206349309 1.6649159828719 FALSE ""
800 0.5 0.5 40 64 0.451637148577728 0.625157949697877 FALSE ""
700 1.5 0.5 45 65 1.32307987978082 0.661107869475012 FALSE ""
500 1.5 0.5 41 66 1.5111073682039 0.476448243991932 FALSE ""
800 1 0.5 38 67 1.12428995548934 0.401289727207748 FALSE ""
300 0.5 1.5 37 68 0.531178279900241 1.46537234319069 FALSE ""
200 1.5 0.5 48 69 1.47297634089945 0.491671971820358 FALSE ""
700 1 1.5 86 70 1.0808928142085 1.23757351521638 FALSE ""
100 1 1.5 59 71 0.841439803402734 2.26321279575881 FALSE ""
200 0.5 1.5 87 72 0.501383181800626 1.54449008339166 FALSE ""
200 1.5 1.5 41 73 1.35153855531503 1.74396978691835 FALSE ""
500 1.5 1.5 18 74 1.75745992810974 1.05247616165738 FALSE ""
700 1.5 0.5 8 75 1.38782744870736 0.627939513416261 FALSE ""
500 0.5 0.5 12 76 0.514906143097331 0.536801080328058 FALSE ""
200 1.5 1.5 3 77 1.72305187460646 1.19460470095223 FALSE ""
900 1 0.5 56 78 0.903982682793242 0.65477519628151 FALSE ""
900 1 1.5 63 79 0.984709372999525 1.55448270017918 FALSE ""
400 1 1.5 90 80 1.14533759872687 1.06424513829312 FALSE ""
700 1 1.5 43 81 0.955241193653246 1.52807948033873 FALSE ""
200 0.5 0.5 20 82 0.412536419558304 0.850669301958992 FALSE ""
200 1 1.5 90 83 1.20280732474724 1.0636494771487 FALSE ""
100 0.5 1.5 14 84 0.686216309631183 0.651781245465258 FALSE ""
900 0.5 1.5 45 85 0.50846626229771 1.32741919153863 FALSE ""
800 0.5 0.5 78 86 0.449489398130087 0.730051141415551 FALSE ""
500 1 0.5 36 87 1.00231764159072 0.397831881463424 FALSE ""
700 0.5 1.5 47 88 0.56060259160947 1.07108059045136 FALSE ""
700 1 0.5 97 89 0.91521009742271 0.564668429420394 FALSE ""
100 1 0.5 2 90 0.660661858693217 1.08035455865226 FALSE ""
200 1 1.5 10 91 0.864258530271983 2.27870426544544 FALSE ""
700 1 0.5 47 92 1.09124793982778 0.415794845457043 FALSE ""
1000 1 1.5 41 93 0.988830820341269 1.46424334326738 FALSE ""
500 0.5 0.5 28 94 0.439015060546992 0.67138463757857 FALSE ""
300 1.5 0.5 98 95 1.64407860100356 0.461916660144085 FALSE ""
100 1 1.5 45 96 0.985594747273919 1.66736219675026 FALSE ""
200 0.5 0.5 94 97 0.437553039329096 0.578930860544256 FALSE ""
1000 1 0.5 5 98 1.04118748480834 0.448527399323435 FALSE ""
600 1.5 1.5 15 99 1.49141357037263 1.63908152569752 FALSE ""
500 1 1.5 75 100 1.04935586893899 1.2450619289812 FALSE ""
200 1 0.5 43 101 0.964021356323442 0.501377515948382 FALSE ""
100 1 0.5 82 102 1.06281141019126 0.438198693897074 FALSE ""
800 1.5 0.5 17 103 1.36782013769201 0.587317499631639 FALSE ""
100 1 0.5 89 104 0.588592048028847 1.26793511690588 FALSE ""
800 1 1.5 35 105 1.10033319118933 1.25143134502894 FALSE ""
300 1.5 1.5 5 106 1.46185363495425 1.41874877705084 FALSE ""
700 1 0.5 91 107 0.907596572720925 0.626415911164338 FALSE ""
1000 1.5 0.5 75 108 1.4362339347294 0.57509069160723 FALSE ""
100 0.5 0.5 9 109 0.444808124007068 0.646032763116849 FALSE ""
600 0.5 1.5 32 110 0.496605529413821 1.44191673253507 FALSE ""
500 0.5 1.5 62 111 0.483300363073538 1.43679534743762 FALSE ""
300 0.5 1.5 96 112 0.430560565717608 2.08336989876334 FALSE ""
100 1 0.5 90 113 1.04148053438725 0.478177048651938 FALSE ""
300 1 0.5 59 114 1.09835557856482 0.312407283762558 FALSE ""
700 1 1.5 68 115 1.05546474224644 1.40896894331487 FALSE ""
400 1.5 1.5 14 116 1.6809381529263 1.1718283658354 FALSE ""
200 0.5 1.5 86 117 0.480925488135191 1.98098065542841 FALSE ""
100 1.5 1.5 85 118 1.43205131930616 1.56947079333163 FALSE ""
500 1 0.5 31 119 0.993495604469698 0.517305789198169 FALSE ""
500 0.5 0.5 82 120 0.466352062140393 0.5076016680621 FALSE ""
400 1.5 0.5 7 121 1.53555450068688 0.436980321256255 FALSE ""
800 0.5 0.5 24 122 0.518002425918245 0.470107643379531 FALSE ""
300 1 1.5 72 123 0.96229190909693 1.81424939861058 FALSE ""
1000 1 1.5 25 124 1.02009379843632 1.50088475422647 FALSE ""
900 1.5 1.5 15 125 1.52847755264657 1.5712644780302 FALSE ""
200 1.5 0.5 23 126 1.66593513069257 0.370406050334877 FALSE ""
200 1 1.5 65 127 1.05064665259173 1.32096946090717 FALSE ""
200 1 1.5 48 128 0.928274953233593 2.00273108398473 FALSE ""
400 0.5 0.5 47 129 0.636719417674781 0.263311838839006 FALSE ""
400 1 1.5 1 130 0.928849742865181 1.56535897264198 FALSE ""
900 0.5 0.5 17 131 0.457074281632553 0.576236371451745 FALSE ""
500 1.5 0.5 47 132 1.48715963307901 0.465143243453595 FALSE ""
500 0.5 1.5 75 133 0.511197544888032 1.45929052050558 FALSE ""
400 0.5 1.5 87 134 0.506612818258608 1.53892383734783 FALSE ""
200 0.5 0.5 24 135 0.443545943300209 0.680155155807311 FALSE ""
100 0.5 0.5 81 136 0.485692924611906 0.625958727020743 FALSE ""
900 1 0.5 55 137 0.887928547256108 0.611712265398319 FALSE ""
700 0.5 1.5 4 138 0.496043536399068 1.35457535817819 FALSE ""
400 1.5 0.5 57 139 1.4343144876773 0.58290492048963 FALSE ""
200 1.5 0.5 31 140 1.56627990214189 0.401946413747191 FALSE ""
900 1.5 1.5 27 141 1.46218140125974 1.56743413436175 FALSE ""
400 1 1.5 34 142 0.982680775687353 1.58637388443345 FALSE ""
100 1 0.5 16 143 0.93931871340865 0.536784320335045 FALSE ""
100 1 0.5 95 144 1.0125292535719 0.498863392944545 FALSE ""
200 1 0.5 12 145 1.14302687216614 0.393343214791995 FALSE ""
900 1 1.5 80 146 1.04662113699985 1.32351134278779 FALSE ""
300 1.5 0.5 68 147 1.59886269020733 0.541063047438007 FALSE ""
700 1.5 1.5 100 148 1.67940053479984 1.2105331818455 FALSE ""
700 1 1.5 33 149 1.02661512391222 1.32598560877205 FALSE ""
600 0.5 0.5 75 150 0.52747859670353 0.448365857619341 FALSE ""
1000 1.5 0.5 89 151 1.44736589752555 0.552555243802912 FALSE ""
1000 1 1.5 17 152 1.01981094588883 1.41289033174462 FALSE ""
500 1.5 1.5 10 153 1.73414893298779 1.10377789396691 FALSE ""
400 0.5 0.5 83 154 0.595435064417818 0.344444336971838 FALSE ""
500 0.5 0.5 26 155 0.537524619990457 0.411913388253646 FALSE ""
200 1 1.5 95 156 1.2067989553686 1.13151427302621 FALSE ""
400 1 0.5 60 157 1.03702764858363 0.448191081527092 FALSE ""
300 1.5 0.5 32 158 1.65696511808144 0.385865285899782 FALSE ""
200 0.5 1.5 46 159 0.478152978696473 1.5223671100093 FALSE ""
900 1.5 1.5 52 160 1.47983333454782 1.59991385419283 FALSE ""
500 1.5 0.5 34 161 1.46517157015711 0.590993326121636 FALSE ""
800 1.5 1.5 92 162 1.65052845812456 1.24980893894582 FALSE ""
400 1.5 0.5 46 163 1.55184602636409 0.429122488965259 FALSE ""
200 1.5 0.5 26 164 1.44082547008793 0.469627485385788 FALSE ""
100 1 1.5 18 165 1.02470051038602 1.27684907661123 FALSE ""
1000 0.5 1.5 71 166 0.486617248265865 1.48960030313339 FALSE ""
100 1.5 0.5 5 167 1.48882255264394 0.586265311744684 FALSE ""
100 1 1.5 44 168 1.0715044798449 1.3491137668926 FALSE ""
300 1.5 1.5 84 169 1.38919723079622 1.80596296523323 FALSE ""
1000 0.5 1.5 16 170 0.49096833800187 1.50805252026554 FALSE ""
300 1 0.5 34 171 1.12847246447043 0.397763452785786 FALSE ""
800 1.5 0.5 65 172 1.38642072839449 0.583430617143068 FALSE ""
900 1 0.5 59 173 1.18920046656743 0.359396471377551 FALSE ""
900 0.5 1.5 25 174 0.470399156889191 1.65418480133411 FALSE ""
700 1 1.5 31 175 1.01832246907385 1.35334054349958 FALSE ""
1000 1.5 0.5 52 176 1.58942526941646 0.459714605659579 FALSE ""
900 1 0.5 4 177 0.875199291125884 0.640121942381628 FALSE ""
600 1.5 1.5 61 178 1.64327552647155 1.26264620797066 FALSE ""
200 0.5 1.5 30 179 0.488386882113416 2.07050198582694 FALSE ""
900 1 1.5 73 180 0.956128810588738 1.59449592035214 FALSE ""
100 1.5 0.5 73 181 1.52606523679779 0.52746320149956 FALSE ""
400 1.5 1.5 43 182 1.55947608778188 1.49545343843732 FALSE ""
900 1.5 1.5 92 183 1.55193740858277 1.38305452759643 FALSE ""
