"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
100 77 79 -1.43169573638029 3.50315349884571 1.96099421308687 -2.32318555263081 FALSE ""
50 58 80 -1.47555177948354 3.33402787546383 3.46512616466396 -4.7748019306087 FALSE ""
200 7 81 3.95493441636134 2.7709425009509 -8.12072501002545 -2.67905811602319 FALSE ""
100 17 82 -1.46965370516575 3.62115877244182 2.62636424386718 -4.45261089291393 FALSE ""
100 53 83 -1.53096087800279 3.71966738175078 2.77871157158235 -4.76433920075265 FALSE ""
300 97 84 0.569164961825395 3.57904868605946 -2.27650938192347 -2.41551960973224 FALSE ""
150 50 85 -1.45103761684789 3.66077416188977 2.54346251931207 -3.73546458624398 FALSE ""
300 14 86 0.608849501152732 3.70287537907265 -2.36426731883754 -2.82552641194594 FALSE ""
50 80 87 0.711302965122605 2.76807168835328 -2.13678770248443 -1.96055505363569 FALSE ""
300 23 88 -1.35976645795768 3.50344111567259 2.18797971726795 -3.36216869241219 FALSE ""
150 3 89 -1.3327551305517 3.4446316122072 2.50824083563403 -3.7729999640984 FALSE ""
50 43 90 0.338461119240104 3.87074385341667 -2.22377230074949 -2.27722878599543 FALSE ""
50 53 91 -1.29340931655951 3.01786210633304 2.30335496111497 -2.93940834451017 FALSE ""
100 43 92 -1.48629592972848 3.60541409792881 3.23389565100517 -4.25335238405592 FALSE ""
150 62 93 -1.38689262144957 3.33112591120298 3.2564237286076 -4.90732257941462 FALSE ""
150 8 94 -1.16665316999926 3.34203937883421 1.80925583842091 -3.30258577083165 FALSE ""
100 28 95 -1.31071716065606 3.41258768860758 2.65109791823385 -3.65198875662577 FALSE ""
50 1 96 -1.46926117038476 3.29654272560256 2.94228736316835 -3.71335688325068 FALSE ""
50 46 97 -1.25318484438996 2.90054094240271 3.04254787701448 -3.44461775001222 FALSE ""
300 30 98 -1.34947509026896 3.50721965361563 2.06049641294863 -3.46752178527299 FALSE ""
200 96 99 -1.48228315428675 3.48791673775038 2.76874653955592 -3.8321714229415 FALSE ""
50 7 100 -1.24519797984811 3.73033833100032 1.14116207905208 -2.85179066044498 FALSE ""
300 11 101 -1.48416335552758 3.63251226510721 2.3573383172782 -3.62798438610265 FALSE ""
100 24 102 -1.23573222370326 3.37016472571957 1.9068785978752 -3.76614222192487 FALSE ""
50 78 103 0.496943686401403 3.72300398585456 -2.17630719402291 -3.38867429011688 FALSE ""
100 94 104 -1.6113451701768 3.47092074936147 3.67383564559647 -4.70070532534958 FALSE ""
100 35 105 -1.56340509846975 3.8630406714943 2.27534894784906 -4.02702052228378 FALSE ""
150 13 106 0.787283854460431 3.25185423193574 -1.86252918619681 -3.29513929195745 FALSE ""
100 4 107 0.528289505438104 3.27753062786399 -1.79971692177745 -2.5603382891953 FALSE ""
300 2 108 -1.25071545740837 3.48186425367516 1.93369074025012 -3.24863864890732 FALSE ""
200 50 109 -1.24323427194783 3.52620368844559 1.78791058443472 -3.32963475624275 FALSE ""
300 17 110 0.634232095936113 3.55844325330228 -2.35863268346791 -2.68034510749789 FALSE ""
300 62 111 -1.14250318137829 3.22417010408456 1.82795018973103 -3.16094003557677 FALSE ""
200 75 112 3.72425763525077 3.45260780546909 -8.07106488137508 -2.93089735601087 FALSE ""
200 95 113 -1.33288740087885 3.37151794839678 2.33009879672863 -3.69572089862508 FALSE ""
200 59 114 -1.25943999943122 3.22586008214645 1.66319284406677 -2.44672028330187 FALSE ""
100 83 115 -1.51881377655825 3.71671006510952 2.27520251936276 -2.78433105682309 FALSE ""
200 31 116 -1.05471399934121 3.25416309551747 1.86725322726422 -3.97161692217461 FALSE ""
200 90 117 -1.10944472150454 3.10008428202368 2.41082987984542 -4.13772494481819 FALSE ""
200 43 118 -1.2628970060722 3.31026288265936 2.24961231541578 -3.79981005155713 FALSE ""
100 91 119 -1.29501392255072 3.54091039793611 2.00275882761743 -3.3871734433023 FALSE ""
100 62 120 0.0677896146548926 3.80912893152755 -1.68321746823373 -2.14433491714091 FALSE ""
100 27 121 -1.20032825584318 3.40139716387357 2.1249966545246 -3.26928676492947 FALSE ""
300 26 122 -1.3698067156819 3.4860133710205 2.05606580358979 -3.11835423130683 FALSE ""
50 37 123 -0.656781659919079 3.23220757147419 0.736938018157756 -3.91178752835519 FALSE ""
50 70 124 0.691324047133678 3.26784454670779 -1.73097147846387 -3.28413978026128 FALSE ""
200 73 125 -1.37769523565626 3.36982503608441 2.56077963794032 -3.56864090186828 FALSE ""
200 16 126 -0.989669241742416 3.32344110040251 1.12762132699528 -2.8616447543815 FALSE ""
300 73 127 -1.2980863931762 3.35985246211678 2.41077337323269 -3.75759287035733 FALSE ""
100 10 128 0.546339078296776 3.53798212619175 -2.36582637454621 -2.55706786271449 FALSE ""
100 2 129 -1.20298704359675 3.22858621109489 2.7152180447149 -4.32203440007763 FALSE ""
200 41 130 -1.40266355262258 3.55257529516463 2.27951288039961 -3.23736867302667 FALSE ""
50 21 131 -1.34082649763028 3.48712873771833 2.18830103600656 -4.47640600020478 FALSE ""
150 7 132 0.702281306348702 3.44093925266655 -2.58168005967719 -2.28166415599743 FALSE ""
100 65 133 -0.986456837080507 3.27059812732875 1.82838830391381 -3.58408096565443 FALSE ""
300 84 134 0.388366561234728 3.86472894674035 -2.10409589175779 -2.98775945275598 FALSE ""
100 9 135 -1.08575453953124 3.0451284789508 2.20929237238698 -3.35862256535645 FALSE ""
150 16 136 -1.27467434194619 3.3312644432906 2.73506062402107 -4.4265983476288 FALSE ""
200 34 137 -1.16812601291563 3.24452952934012 1.90930808349994 -3.14545801590684 FALSE ""
300 15 138 -1.19565129258443 3.45260925459746 2.04379349127882 -3.97157622868081 FALSE ""
300 28 139 -1.32131787924991 3.48296460991624 1.98548705409259 -2.93392101723792 FALSE ""
300 41 140 -1.2687301860315 3.37908514458244 2.07969625694 -3.33507937468302 FALSE ""
300 64 141 -1.1654699821183 3.22417350091034 1.81263359406415 -3.37822583272236 FALSE ""
300 57 142 -1.37266224065475 3.55879375399409 1.95621526533756 -3.66631234258605 FALSE ""
100 86 143 -1.23362424967879 3.46400051683652 1.36011916420289 -2.80655085934298 FALSE ""
100 66 144 0.833793211982838 3.21067684496781 -2.87113617077533 -1.83945240194043 FALSE ""
100 97 145 -1.11485265145802 3.3604770227888 1.4558624394492 -3.0088706985013 FALSE ""
300 3 146 -1.4122752866201 3.32232257572488 2.64696340298965 -3.73031501220354 FALSE ""
50 76 147 -1.01895469551215 3.32358239666934 1.68688276306926 -3.83154954701151 FALSE ""
50 2 148 3.08971650408765 3.39444035648237 -6.55533096595925 -3.3654578018599 FALSE ""
50 38 149 0.900786660847943 3.31930494117381 -2.54651446674206 -1.9248994637738 FALSE ""
100 46 150 -1.09870264703092 2.94311942271017 2.38964058032721 -3.94048971302627 FALSE ""
100 64 151 1.03316271325108 2.89057111840542 -2.2087468280926 -3.15477445993187 FALSE ""
200 36 152 -1.18254730129979 3.2357187548198 2.19637535768335 -4.23649473317557 FALSE ""
300 87 153 -1.2728398264815 3.27939570729107 2.35707307776149 -3.58416269753778 FALSE ""
200 53 154 0.595188337941195 3.54223798360566 -2.09615693539984 -2.96122978251019 FALSE ""
150 83 155 -1.41638221000477 3.4922361696994 2.58506446387978 -4.10768745309295 FALSE ""
150 18 156 3.38013859467206 3.39286502613084 -7.61214358273947 -2.7227729434846 FALSE ""
200 37 157 -1.35454133799459 3.44468424635675 2.01150632722345 -2.99630054906407 FALSE ""
100 92 158 -1.40094394920188 3.43425353045306 2.91625500204871 -4.42465401587243 FALSE ""
50 67 159 -0.9809558254762 2.7267375050508 2.91637781597574 -4.69187284584368 FALSE ""
100 93 160 -1.50583544741495 3.7459578975946 2.0633938467261 -2.67052446937097 FALSE ""
100 96 161 -1.30881865942212 3.12842547430062 2.22409864613229 -3.8057293087295 FALSE ""
50 51 162 0.642464196859007 3.5834320491066 -2.19438043718145 -3.13182578769985 FALSE ""
200 91 163 -1.42307734985295 3.40900874623291 2.57522209180838 -3.6080642401437 FALSE ""
200 47 164 -1.07869660156962 3.32431328956009 1.57110612955916 -3.3496254933585 FALSE ""
300 31 165 -1.18467254891216 3.40384094890745 1.83927649470372 -3.34207356456686 FALSE ""
300 75 166 -1.25575216495042 3.21322665572259 2.49656504155978 -4.08783113955088 FALSE ""
300 72 167 -1.25993203210142 3.42855235373697 1.65112983863744 -2.99512616419232 FALSE ""
50 28 168 0.780096354425022 3.76358354930305 -2.73595695006038 -2.21459809705256 FALSE ""
100 32 169 -1.13634352299614 3.17236482208948 1.78467399385858 -3.12668057105611 FALSE ""
100 51 170 0.793075889306755 3.4961695446188 -2.27885776988424 -3.32445935947666 FALSE ""
50 89 171 -1.04893549036454 3.70010119973134 1.02518335149953 -3.24379371001306 FALSE ""
150 15 172 3.41976332334603 3.5254357287396 -7.6022827101072 -2.51850203404923 FALSE ""
300 6 173 -1.26209859657696 3.35827154414234 1.96811474934168 -3.34117445072131 FALSE ""
100 42 174 -1.03012036528827 3.51980053571687 1.90257692957322 -4.2263527355642 FALSE ""
50 16 175 -1.13295836099503 3.56845318109239 1.24394932821819 -2.75193720643985 FALSE ""
300 86 176 -1.59853710207886 3.72577623508463 2.31559307188368 -3.34111464878952 FALSE ""
150 68 177 -1.55487313018771 3.64906144992661 2.53082392550347 -3.53300203031519 FALSE ""
150 31 178 -1.26168673686151 3.74126837202521 1.85007186916255 -3.45099687938899 FALSE ""
200 20 179 -1.32813146879329 3.38558365315563 2.13532650635536 -3.28934057906269 FALSE ""
300 60 180 -1.43494486676893 3.52039607558948 2.54134563906272 -3.78048255875332 FALSE ""
200 21 181 0.335771627276066 3.67098042918709 -1.65969470919096 -3.09160541356329 FALSE ""
200 27 182 -1.16061904186844 3.19507353835682 1.70099876735514 -2.56914831908461 FALSE ""
100 98 183 -1.4297553906356 3.02948614880225 3.15145222127157 -3.93026785483346 FALSE ""
150 64 184 -1.27862476727146 3.37226893864409 2.31478061016566 -3.88017964998 FALSE ""
300 55 185 -1.30927071641525 3.45632840372894 2.21665762584734 -3.36392310316099 FALSE ""
50 40 186 2.86877140228757 3.38550727257896 -7.0750962155933 -1.63791129882112 FALSE ""
50 50 187 -1.14938824879135 3.79215713470252 0.664340182216549 -3.1088884508465 FALSE ""
150 70 188 -1.43072325100964 3.41760277549683 2.44789737242746 -3.4518462758916 FALSE ""
300 96 189 -1.47840046770583 3.60938491949512 2.28919677205019 -3.43606851558763 FALSE ""
100 18 190 -1.3401812215039 3.51918393032608 1.77255046471247 -2.99059385852326 FALSE ""
50 52 191 -1.88391717226943 3.97979869303857 2.99631870558469 -3.52287827583238 FALSE ""
200 86 192 -1.26018961461968 3.41699717424889 2.01326014157909 -3.86247860917297 FALSE ""
50 18 193 -1.1855320097886 3.39338502600587 2.49783372460152 -4.35370570274831 FALSE ""
150 99 194 -1.31077995633169 3.31225148905359 2.45053034196891 -4.24436303211501 FALSE ""
100 22 195 -0.975644372701539 3.18479355108791 1.11629153020169 -2.45779603463675 FALSE ""
100 36 196 0.633322869535227 3.33326971271972 -2.34106808417521 -2.06762786018057 FALSE ""
200 87 197 -1.49682088866863 3.73588596580023 2.17100075124983 -3.43102574064746 FALSE ""
150 33 198 -1.52994369722184 3.47385469307942 2.62756246725298 -3.07282109306769 FALSE ""
200 71 199 -1.40592297359763 3.53247429955854 2.16647985453761 -4.21405034949134 FALSE ""
50 26 200 -1.23160106319639 3.59848439933174 1.04581181943293 -1.94744275451927 FALSE ""
150 37 201 -1.09876582827486 3.3588346229738 1.91980406486058 -3.68318450754982 FALSE ""
50 36 202 0.886752604683987 3.40791737671481 -3.33437985779215 -1.8426354941717 FALSE ""
100 60 203 -1.24568432173713 3.19270961885982 3.1160436683936 -5.08929363332443 FALSE ""
150 6 204 -1.29338587386175 3.60065443801835 1.34223593886205 -2.46350833422409 FALSE ""
50 49 205 0.577391351441552 4.06754436292092 -2.88685419571404 -1.99058054881137 FALSE ""
150 67 206 -1.5746805435439 3.58482695652752 2.80971666572605 -3.79118862936949 FALSE ""
150 81 207 3.81804268411378 3.35533509777096 -8.43733036230291 -2.3339471039835 FALSE ""
50 97 208 -1.2093675163779 3.26693545385978 2.22934039883741 -3.37399385587792 FALSE ""
300 43 209 -1.225123416848 3.26629429053563 2.14678434507886 -3.68804561966924 FALSE ""
150 82 210 -1.16751138200947 3.23414608096698 1.82610588425627 -2.74871869979939 FALSE ""
150 35 211 -1.62555258171165 3.46881396925613 2.74657922418126 -3.44094260202759 FALSE ""
300 66 212 0.484165994166542 3.33628268094599 -1.91737769088164 -2.19632980657339 FALSE ""
200 78 213 0.632582221511747 3.54126139185061 -2.25782964157224 -2.70896402706954 FALSE ""
50 4 214 -1.16603263455349 2.83613911541208 2.84607719566768 -3.89260126463508 FALSE ""
300 46 215 0.867797445186493 3.07144414317353 -2.15695371619528 -2.99227402391415 FALSE ""
100 23 216 -1.05826250723276 3.24304068158989 1.80048522910595 -4.14210173658596 FALSE ""
100 7 217 1.03028790595179 3.27194254139793 -2.54971522026888 -3.10713930583695 FALSE ""
100 88 218 -1.07785958857015 3.22581465685953 1.34539594454735 -2.99524076434257 FALSE ""
50 86 219 -0.79454990051934 3.30467189199549 0.588797058340088 -2.28972368850224 FALSE ""
300 40 220 -1.37224865533106 3.60120935032731 2.23638619365654 -3.56495842370958 FALSE ""
50 79 221 0.684821441919502 3.47813112030422 -2.04026683886985 -3.04850443845078 FALSE ""
200 64 222 3.7151714522223 3.64421273490464 -8.40978355917491 -2.85242127786394 FALSE ""
100 82 223 0.584133358655483 3.23443874347344 -2.04276963352552 -2.73059574579641 FALSE ""
200 11 224 -1.09786181313246 3.00826703809375 2.2348214313484 -3.32798086201127 FALSE ""
50 39 225 -1.56014827876835 3.94377854828523 0.54213117334447 -1.4846294422841 FALSE ""
300 45 226 -1.35171867110943 3.33802372094961 2.2168827723489 -3.4775928936167 FALSE ""
50 55 227 -1.74946264084749 3.98853999975804 1.77950282140803 -1.87602747939334 FALSE ""
200 38 228 0.555731521504872 3.34949199266204 -1.98440606863537 -2.77181549919981 FALSE ""
100 99 229 -1.08037639306973 2.98920130830493 1.80598835721555 -2.3159757932625 FALSE ""
300 21 230 -1.33318212562306 3.39658152678884 2.19990889756522 -3.52675586043423 FALSE ""
100 89 231 0.6459554506054 3.35982778491235 -1.8382088365965 -2.9768752956181 FALSE ""
200 40 232 -1.05346329246303 3.19543230016652 1.51160108534001 -3.11755631111959 FALSE ""
50 68 233 -1.07640866898739 3.05405010374566 2.76692573558955 -4.12831198763496 FALSE ""
300 74 234 0.833692384576762 3.34600902641214 -2.56344210504962 -2.6202977136113 FALSE ""
50 27 235 -1.10995477082485 3.08273976625602 1.62900365263441 -2.74096336141512 FALSE ""
200 13 236 -1.36628210143186 3.5483364981041 2.17641416648677 -2.88891241808548 FALSE ""
300 81 237 -1.08032488485273 3.30765832843729 1.41869974513179 -3.08437159829135 FALSE ""
200 5 238 0.481622563343735 3.70106320671374 -2.14037983745371 -2.94905035763492 FALSE ""
100 54 239 -1.46449986375741 3.31474805161932 1.90382348860255 -2.3663133628489 FALSE ""
50 82 240 1.23524335312642 2.96970769939737 -2.57467514750343 -3.38461819045366 FALSE ""
100 3 241 -1.24557146769464 3.49333770666676 2.31240786853928 -4.05573107354021 FALSE ""
300 71 242 -1.59043841832595 3.53349769425488 3.41038633160183 -4.89092810043574 FALSE ""
300 78 243 -1.44964439043719 3.56662078076477 2.67751287334601 -3.74727217444656 FALSE ""
150 32 244 -1.3833303886048 3.39753468670217 1.97722615342755 -2.95578543524914 FALSE ""
100 72 245 0.627157064877113 3.58296955602627 -1.9526646392537 -3.82886250029664 FALSE ""
100 12 246 -1.39912532566954 3.40243927678195 2.93622717326667 -4.08657162398419 FALSE ""
50 33 247 2.136872062089 3.4371148605947 -5.00150921313066 -3.51964623129708 FALSE ""
150 48 248 -1.11633206841771 3.39694586709162 1.28852730935846 -2.86502995146941 FALSE ""
200 57 249 -1.40072255111256 3.66291821605139 2.04907327331296 -3.64840210360251 FALSE ""
300 68 250 -1.31405093121561 3.25722150515067 2.4923796100233 -3.37807110473377 FALSE ""
200 10 251 -1.3007563418967 3.38626035828261 2.140081272309 -3.44405036172284 FALSE ""
100 55 252 -1.31336508826848 3.50369468489198 1.48756746204249 -2.79911420118937 FALSE ""
50 8 253 -1.81406752455155 3.91122616098142 2.36838719788721 -3.20746996624881 FALSE ""
300 59 254 -1.31180819337239 3.41064792706784 1.94989166935083 -3.46229722797101 FALSE ""
50 56 255 -1.6812849681109 3.36054249441684 4.06496715302156 -4.71593707563965 FALSE ""
200 88 256 -1.21957558601025 3.38180717456347 1.78024345669785 -3.30654574687286 FALSE ""
200 6 257 -1.38820162948284 3.53402454041532 1.82980716060606 -2.73542168975653 FALSE ""
300 33 258 -1.21291338858119 3.32984043112276 1.89604388261119 -3.48174664448672 FALSE ""
200 74 259 -1.09305393638449 3.23203554820245 1.76271669883641 -3.03234073348057 FALSE ""
100 41 260 -0.977857585526307 3.52306761325338 0.760595767668485 -2.95770971223638 FALSE ""
100 81 261 -1.53986716579736 3.21016116016364 3.7821233715495 -4.28422933358289 FALSE ""
50 11 262 0.375111263816924 3.81307964042295 -2.2738631202288 -1.99881735789759 FALSE ""
50 85 263 -1.23811264696873 3.80206489589742 0.871109634714549 -3.42502874126626 FALSE ""
200 8 264 0.400773835748074 3.74988114676051 -1.99725057070322 -2.89455175888309 FALSE ""
50 32 265 -1.65925544219357 3.71740985710175 2.80280741370837 -3.9016463150864 FALSE ""
300 91 266 -1.34873051497851 3.30276386719116 2.36607020071024 -3.48049306951481 FALSE ""
150 59 267 -1.4865801403551 3.40471747110957 2.83408729552789 -4.01167559734099 FALSE ""
300 80 268 -1.03230146754175 3.25999995356396 1.57728393935534 -3.02185783646281 FALSE ""
150 73 269 -1.19817699515188 3.45297850125605 2.11184584575491 -3.80405560827957 FALSE ""
200 97 270 -1.40383525297725 3.401224168347 2.26978020658573 -3.39338361580424 FALSE ""
300 67 271 0.695744472750656 3.33003891801536 -2.25462791490359 -2.26476438524788 FALSE ""
150 56 272 0.834651818857378 3.36383043318549 -2.45052989155587 -3.03691236579986 FALSE ""
150 17 273 -1.35154263329527 3.55266638491457 1.82146013811023 -3.41293701399012 FALSE ""
100 100 274 -1.0696708558676 3.15691986121066 1.6296949563385 -2.64975392466274 FALSE ""
100 37 275 -1.53034103875767 3.17394534589892 3.89367105674479 -4.80675323664573 FALSE ""
300 1 276 -1.46752098932281 3.60880471213911 2.10863890934167 -2.99533385328648 FALSE ""
100 71 277 -1.22350847735722 2.947902663696 3.30717994005588 -4.28856819809495 FALSE ""
150 74 278 -1.45720247296779 3.58351746453991 2.27649632218598 -3.80251772852133 FALSE ""
200 60 279 -1.19170264629801 3.5711494476032 1.64203946458836 -3.56805063161561 FALSE ""
300 93 280 -1.42412035353507 3.38566733312628 2.4768028759055 -3.56815112501277 FALSE ""
50 72 281 0.254758400893587 3.87991201246029 -1.91432801370662 -2.13901068890429 FALSE ""
100 67 282 -1.24367140336778 3.36916754375165 1.4489458359319 -2.62522003387192 FALSE ""
50 42 283 2.60838157079796 3.57077595863013 -5.62494288953672 -3.59215339464651 FALSE ""
100 30 284 -1.25454332455792 3.35739598892434 1.79495192082142 -2.96576479246057 FALSE ""
150 45 285 0.432114652068914 3.44099016540444 -1.93674484838984 -2.58848145992466 FALSE ""
100 59 286 -1.19490984937657 3.2368647988705 2.40865330605529 -4.21107949324941 FALSE ""
200 24 287 -1.35767283429785 3.36614546651948 2.31743006963199 -3.09509515852945 FALSE ""
300 52 288 -1.09588963254447 3.22734825877117 1.6214742401686 -3.36788989292422 FALSE ""
150 25 289 -1.18469870635199 3.33455317813168 2.05150734365009 -3.41194206385505 FALSE ""
100 61 290 -1.28967972601518 3.49905913023242 1.98310486499109 -3.733210633783 FALSE ""
200 79 291 -1.46832631658276 3.58950696037726 2.40128236383859 -3.85797303645467 FALSE ""
200 12 292 -1.25430176705088 3.37252847850704 1.83425565877797 -3.03888276726347 FALSE ""
50 48 293 0.335077325765339 3.61310239203557 -1.91799017388247 -1.93219387508412 FALSE ""
300 9 294 -1.03342148991785 3.3408769320303 1.55989470472636 -3.55067825148778 FALSE ""
50 75 295 0.390453339667419 3.6940355796415 -1.85731723358784 -3.00842882731717 FALSE ""
