"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
900 0.5 0.5 222 69 0.508189093721333 0.461988167580974 FALSE ""
800 1.5 0.5 748 70 1.56455339231025 0.440986974276338 FALSE ""
300 1.5 0.5 487 71 1.80237778568304 0.350725948744031 FALSE ""
200 1 0.5 944 72 0.993120859805663 0.509032831748541 FALSE ""
400 1.5 1.5 587 73 1.32447396230284 2.08594108250698 FALSE ""
100 1.5 0.5 854 74 1.04862252012872 1.17923434824576 FALSE ""
300 0.5 1.5 38 75 0.523041372355428 1.45809297733829 FALSE ""
900 1 0.5 272 76 0.949681757951633 0.522095256859472 FALSE ""
100 1 0.5 493 77 1.05738872619388 0.38604368017484 FALSE ""
400 1 1.5 968 78 1.02448608431386 1.32096891892569 FALSE ""
900 1.5 1.5 662 79 1.4170647403719 1.71638275557847 FALSE ""
900 1.5 1.5 316 80 1.63643632204295 1.05250093568872 FALSE ""
600 1 0.5 688 81 0.870594247761431 0.674907275489161 FALSE ""
500 1 1.5 452 82 1.11125385278473 1.20598222479214 FALSE ""
800 1 0.5 933 83 1.03607982040817 0.480842820855556 FALSE ""
800 1 1.5 220 84 1.02467352810513 1.3770603375921 FALSE ""
800 1 1.5 888 85 1.1056468640936 1.27629467426785 FALSE ""
400 1 0.5 921 86 1.26346473782725 0.299255600781424 FALSE ""
700 1.5 1.5 901 87 1.57998723229984 1.39877701637025 FALSE ""
900 1 1.5 550 88 0.997151263890868 1.53070001029616 FALSE ""
400 1.5 0.5 253 89 1.26772082745211 0.610374167001954 FALSE ""
1000 0.5 1.5 289 90 0.522538403138869 1.4525328675937 FALSE ""
300 1.5 0.5 961 91 1.74528373318627 0.450609790049532 FALSE ""
600 1.5 1.5 436 92 1.55694691635374 1.43929169470456 FALSE ""
100 1.5 1.5 426 93 1.51042264691855 1.59958389262212 FALSE ""
700 1 0.5 840 94 0.939004166592217 0.57361971580256 FALSE ""
1000 0.5 0.5 733 95 0.456342238282092 0.595187971841128 FALSE ""
600 1 1.5 977 96 0.960488688737778 1.61324140469022 FALSE ""
1000 0.5 1.5 907 97 0.502382211963333 1.64899665767862 FALSE ""
1000 1.5 1.5 176 98 1.43695772431973 1.48823122481913 FALSE ""
600 1 1.5 982 99 1.01386101635629 1.57323868882652 FALSE ""
400 0.5 1.5 834 100 0.546888055853148 1.23595160017646 FALSE ""
600 1 0.5 534 101 0.979861064403599 0.432951027938772 FALSE ""
1000 1 1.5 794 102 0.97867485966118 1.47052744616598 FALSE ""
400 1 1.5 113 103 1.0604946604848 1.21335594547861 FALSE ""
700 1 1.5 6 104 0.938879207456937 1.77540427408322 FALSE ""
200 1 0.5 729 105 1.10065004903236 0.383383027904133 FALSE ""
100 0.5 0.5 664 106 0.389681335891365 1.2015710230929 FALSE ""
500 0.5 0.5 316 107 0.519670814171134 0.547669954096248 FALSE ""
700 1.5 0.5 762 108 1.42048456902765 0.527313380111271 FALSE ""
900 1.5 0.5 548 109 1.53568618089019 0.49589200359714 FALSE ""
200 1.5 0.5 142 110 1.45263117395352 0.47281885500949 FALSE ""
300 1.5 0.5 626 111 1.67620396661629 0.447615154961989 FALSE ""
800 0.5 0.5 859 112 0.492379855757906 0.486781641275475 FALSE ""
400 1 1.5 211 113 0.982196536857274 1.57703864769978 FALSE ""
100 0.5 0.5 772 114 0.557968042637273 0.431299554252459 FALSE ""
1000 1 0.5 721 115 0.852542278834237 0.722554377695139 FALSE ""
800 1 1.5 434 116 0.892277824524426 2.1034377300972 FALSE ""
600 1 0.5 156 117 1.25246351077632 0.31752997764049 FALSE ""
400 1.5 0.5 729 118 1.16722996081216 0.91362566664119 FALSE ""
500 1.5 1.5 531 119 1.53307711452741 1.40312686982474 FALSE ""
800 1 0.5 822 120 0.932598166626297 0.535991455680225 FALSE ""
600 0.5 0.5 438 121 0.344066368548735 1.2436233960848 FALSE ""
1000 1.5 1.5 459 122 1.41301880270372 1.7832548866532 FALSE ""
300 0.5 0.5 340 123 0.386961096938685 0.987580820741522 FALSE ""
300 1.5 1.5 847 124 2.02252511776583 0.746370863218728 FALSE ""
200 1 0.5 254 125 1.11893495420758 0.429498177387592 FALSE ""
100 0.5 1.5 595 126 0.5118107524617 1.59767796906419 FALSE ""
200 1.5 0.5 893 127 1.94838302287707 0.268082086027396 FALSE ""
400 1 0.5 461 128 0.82832982139759 0.819952636995433 FALSE ""
700 0.5 1.5 157 129 0.454047218148534 1.92267902508009 FALSE ""
700 1.5 0.5 844 130 1.28936289873266 0.683963362933705 FALSE ""
200 0.5 1.5 699 131 0.562496492400809 1.43167753572531 FALSE ""
300 1.5 0.5 990 132 1.38412826757189 0.47115997570414 FALSE ""
400 0.5 0.5 534 133 0.448510322645623 0.737578847076815 FALSE ""
900 1 1.5 940 134 1.00229848041548 1.52710179625413 FALSE ""
100 1.5 0.5 321 135 1.11546673199708 0.827346625511234 FALSE ""
300 1 0.5 612 136 0.948196857509136 0.634285802205698 FALSE ""
800 0.5 1.5 28 137 0.499748674499697 1.51573409064907 FALSE ""
300 1.5 1.5 22 138 1.42997031721324 1.66144163865299 FALSE ""
300 0.5 1.5 734 139 0.465878616807182 1.55046444073608 FALSE ""
100 0.5 0.5 795 140 0.431446628416645 0.79726729551957 FALSE ""
800 1 0.5 828 141 0.818696289671092 0.713131220118981 FALSE ""
100 1 1.5 285 142 0.972695972738661 1.50632278838724 FALSE ""
700 1.5 0.5 904 143 1.6289848214795 0.422558194955624 FALSE ""
300 1 1.5 984 144 0.943005999933715 1.48004496098557 FALSE ""
800 0.5 1.5 139 145 0.509767894712723 1.54124027815761 FALSE ""
700 0.5 1.5 798 146 0.506595797377787 1.50565325241523 FALSE ""
200 1 0.5 721 147 1.30595186028566 0.347646971891259 FALSE ""
900 0.5 0.5 650 148 0.511428601602007 0.483066107094102 FALSE ""
800 0.5 0.5 465 149 0.532594308561168 0.361049680462572 FALSE ""
300 0.5 0.5 543 150 0.458512600905538 0.595728366116062 FALSE ""
800 1.5 1.5 380 151 1.66448145632981 1.14903784363586 FALSE ""
500 1 0.5 447 152 1.08291812592224 0.425549475587259 FALSE ""
100 1 0.5 572 153 1.26650901980037 0.30707765097456 FALSE ""
900 0.5 1.5 405 154 0.503295586115634 1.33048917621104 FALSE ""
1000 1 0.5 548 155 0.985700888965858 0.506707151061734 FALSE ""
1000 1.5 0.5 347 156 1.41542142741687 0.558712225748931 FALSE ""
400 1 1.5 813 157 0.969408535066801 1.90273523071964 FALSE ""
200 1.5 0.5 102 158 1.95432579127525 0.267835885204163 FALSE ""
200 0.5 0.5 794 159 0.545648602381993 0.379114839634086 FALSE ""
200 0.5 0.5 950 160 0.552684410105421 0.313059153803455 FALSE ""
900 0.5 0.5 253 161 0.444426794922948 0.642288109854561 FALSE ""
500 1.5 1.5 42 162 1.58500473835204 1.24129538312178 FALSE ""
100 1.5 1.5 941 163 1.41433212728838 1.2275702193316 FALSE ""
700 0.5 0.5 574 164 0.546572680128633 0.394318120716422 FALSE ""
900 1.5 1.5 897 165 1.41140612416787 1.57722260696122 FALSE ""
700 1.5 1.5 306 166 1.47970211161386 1.42786584690938 FALSE ""
700 0.5 1.5 839 167 0.496094348212051 1.78594946256154 FALSE ""
900 0.5 1.5 101 168 0.429995031607725 1.88055552366885 FALSE ""
200 1.5 1.5 581 169 1.5022349265512 1.33402558148279 FALSE ""
900 0.5 1.5 909 170 0.481692529377721 1.64410055655819 FALSE ""
900 0.5 0.5 308 171 0.529953249783115 0.38850210038192 FALSE ""
600 1 0.5 686 172 1.13953520762364 0.406890441405366 FALSE ""
1000 1.5 0.5 437 173 1.53847243469668 0.485072278512401 FALSE ""
1000 0.5 0.5 834 174 0.488896994977108 0.480943101170837 FALSE ""
400 1.5 1.5 578 175 1.49770087339417 1.57539425759717 FALSE ""
800 0.5 1.5 934 176 0.409861525164566 2.33161321222698 FALSE ""
200 1 1.5 589 177 1.11717460272984 1.37482067152011 FALSE ""
900 1.5 0.5 638 178 1.52166613357532 0.52765868211175 FALSE ""
500 0.5 1.5 92 179 0.445986892177516 2.1790889145748 FALSE ""
800 1.5 1.5 579 180 1.46371765431167 1.51699404816606 FALSE ""
800 0.5 1.5 252 181 0.447686868357221 2.16485922177557 FALSE ""
300 1 1.5 856 182 1.0408239266201 1.40242935051049 FALSE ""
800 0.5 1.5 885 183 0.499768726084764 1.47204538879216 FALSE ""
1000 1 0.5 948 184 0.975160961448711 0.576049759418518 FALSE ""
400 0.5 0.5 767 185 0.444117456192171 0.663216755720183 FALSE ""
500 1 1.5 887 186 0.926026962481414 1.91598411324893 FALSE ""
400 1.5 0.5 72 187 1.71409126108947 0.352980941261948 FALSE ""
200 0.5 1.5 495 188 0.534725888388773 1.3325181240051 FALSE ""
100 1.5 1.5 700 189 1.28050150636875 2.67879079962975 FALSE ""
1000 1.5 1.5 451 190 1.52841294914132 1.58372000760599 FALSE ""
200 0.5 1.5 587 191 0.557472344977404 1.04153721314221 FALSE ""
1000 1.5 1.5 566 192 1.49481411748203 1.57431840359469 FALSE ""
300 1 0.5 327 193 1.0027185124075 0.542820328875062 FALSE ""
600 1.5 0.5 359 194 1.36359360129179 0.52811941306287 FALSE ""
500 1.5 0.5 880 195 1.37958135831644 0.611723400034269 FALSE ""
400 0.5 1.5 421 196 0.45584605160983 1.8751681789492 FALSE ""
100 1.5 1.5 603 197 2.3557391636167 0.655429483003751 FALSE ""
100 1 1.5 513 198 0.890035931400131 2.30644299507354 FALSE ""
700 0.5 0.5 161 199 0.540898709797987 0.437662201135335 FALSE ""
700 0.5 0.5 523 200 0.530294135517073 0.435491887878266 FALSE ""
800 1.5 0.5 953 201 1.53836223904318 0.521642293975511 FALSE ""
700 0.5 0.5 456 202 0.464434680855399 0.544218131860693 FALSE ""
600 0.5 0.5 509 203 0.499434056111288 0.482212523738758 FALSE ""
700 1 0.5 556 204 0.929972823626334 0.612473931677763 FALSE ""
700 0.5 0.5 609 205 0.539036427262774 0.419945520636791 FALSE ""
200 0.5 1.5 487 206 0.454995710235051 2.23580422004769 FALSE ""
700 0.5 1.5 652 207 0.539646520733909 1.18268965190795 FALSE ""
500 1 1.5 954 208 1.03123887661162 1.38954057238265 FALSE ""
1000 1.5 1.5 939 209 1.55985177913656 1.27309304317114 FALSE ""
800 1.5 0.5 547 210 1.53917007218823 0.458094935777395 FALSE ""
800 1.5 0.5 433 211 1.52240202687023 0.520907133962217 FALSE ""
600 0.5 1.5 608 212 0.534568918712919 1.29684856950554 FALSE ""
500 1.5 1.5 237 213 1.39537783471544 1.98397616961484 FALSE ""
300 1 0.5 194 214 0.880261993339183 0.496826952794772 FALSE ""
800 0.5 1.5 175 215 0.466302206960519 1.8623219717904 FALSE ""
800 1.5 0.5 524 216 1.5215199657399 0.471226748168105 FALSE ""
500 1.5 1.5 108 217 1.49886849931557 1.42695163453108 FALSE ""
900 1.5 0.5 274 218 1.50607253398277 0.491051693833179 FALSE ""
1000 1 1.5 299 219 1.01383268254487 1.50923357500634 FALSE ""
100 0.5 0.5 574 220 0.631795474673331 0.27537985962754 FALSE ""
400 1 0.5 174 221 0.809594737772717 0.852437761462383 FALSE ""
400 1 0.5 887 222 0.86667386488545 0.759913103981282 FALSE ""
1000 0.5 1.5 430 223 0.503150563833536 1.42892226214532 FALSE ""
100 0.5 1.5 406 224 0.339667609591493 4.55903776155 FALSE ""
200 0.5 0.5 302 225 0.57307418355839 0.369720307735481 FALSE ""
600 0.5 0.5 303 226 0.49705632749595 0.473573552663989 FALSE ""
900 1.5 0.5 809 227 1.43277753719259 0.597439972776671 FALSE ""
300 0.5 1.5 919 228 0.456017925725134 1.74400080938588 FALSE ""
800 1 1.5 614 229 1.03871726260656 1.49855510048273 FALSE ""
200 1.5 1.5 929 230 1.66951796936334 1.15118777149599 FALSE ""
1000 1.5 0.5 494 231 1.65093598625736 0.400474644149053 FALSE ""
900 0.5 0.5 494 232 0.40741634094135 0.783737729518783 FALSE ""
900 1.5 0.5 319 233 1.65136755076589 0.439062041602041 FALSE ""
300 0.5 1.5 960 234 0.542377603933722 1.17390793369264 FALSE ""
500 1 1.5 987 235 0.970259373340489 1.35906049414352 FALSE ""
1000 1.5 1.5 322 236 1.55029089132772 1.41823471472847 FALSE ""
500 1 0.5 501 237 1.08002819577816 0.352631479523904 FALSE ""
200 1 0.5 446 238 0.852977926165101 0.674343669609714 FALSE ""
900 1.5 0.5 588 239 1.4413761610429 0.555402414463412 FALSE ""
300 1 1.5 194 240 0.936294901239288 1.66120270914554 FALSE ""
600 1 0.5 511 241 1.08470722928805 0.476110512540219 FALSE ""
1000 1.5 1.5 861 242 1.60290535504269 1.16085242566073 FALSE ""
1000 0.5 1.5 206 243 0.493886229907518 1.43496388984046 FALSE ""
800 1 0.5 906 244 1.19125408892729 0.357813620779483 FALSE ""
500 1 0.5 966 245 1.08216058250821 0.453290077499455 FALSE ""
700 1 0.5 609 246 0.888378602090774 0.631692217469405 FALSE ""
700 1.5 1.5 695 247 1.60098488030183 1.46294892564998 FALSE ""
800 1.5 1.5 296 248 1.42568225187463 1.67871121899635 FALSE ""
800 1.5 0.5 940 249 1.35568720505616 0.696597622427244 FALSE ""
300 0.5 0.5 291 250 0.501551808881508 0.544615502153764 FALSE ""
700 0.5 0.5 963 251 0.563795436533288 0.407194739714502 FALSE ""
300 0.5 0.5 361 252 0.542127038304906 0.40039665092681 FALSE ""
500 1.5 0.5 10 253 1.61224289681733 0.39140883323373 FALSE ""
400 1.5 1.5 250 254 1.55471937456287 1.41320021732066 FALSE ""
800 0.5 1.5 502 255 0.468734589823074 1.91412514977552 FALSE ""
800 1 0.5 212 256 0.947199917386733 0.53919798282512 FALSE ""
300 1.5 1.5 303 257 1.51326390078965 1.51633034081457 FALSE ""
1000 1 1.5 544 258 0.995720144426573 1.3416113505811 FALSE ""
800 0.5 1.5 105 259 0.495468476242803 1.52566461047583 FALSE ""
1000 1 1.5 906 260 1.01377577177705 1.36570051422737 FALSE ""
200 1.5 1.5 377 261 1.3482840014541 1.68762683305808 FALSE ""
200 1 1.5 851 262 1.02397158939013 1.63768490472946 FALSE ""
1000 1 0.5 60 263 1.00195175982094 0.491732405545953 FALSE ""
400 1 0.5 372 264 1.00489136008072 0.474235991866427 FALSE ""
300 0.5 0.5 512 265 0.565641430219269 0.381458715141406 FALSE ""
100 1 0.5 939 266 0.987670333509413 0.466816368078554 FALSE ""
600 0.5 1.5 883 267 0.506361356225257 1.63528235956005 FALSE ""
1000 1 0.5 640 268 0.866918573609006 0.647468606472319 FALSE ""
600 1 0.5 684 269 0.887259261444931 0.628056036256349 FALSE ""
900 0.5 0.5 888 270 0.569549007960031 0.383988980764713 FALSE ""
900 1 1.5 141 271 0.946060972857088 1.63747400271792 FALSE ""
100 0.5 0.5 235 272 0.45146049654318 0.730357542987781 FALSE ""
700 1 0.5 211 273 0.888792619518349 0.614158434098741 FALSE ""
800 0.5 1.5 251 274 0.501480727994997 1.61511952776212 FALSE ""
200 1 0.5 7 275 0.785024265644022 1.03376476127848 FALSE ""
800 0.5 1.5 558 276 0.534249669264861 1.52947142510967 FALSE ""
200 0.5 0.5 738 277 0.453834533492311 0.639594024560139 FALSE ""
500 1.5 0.5 548 278 1.49086581074684 0.518724500832015 FALSE ""
600 1 0.5 822 279 1.05522320048023 0.571771853002215 FALSE ""
500 1.5 1.5 535 280 1.35700980133281 2.19273734930185 FALSE ""
600 0.5 0.5 976 281 0.502365597980975 0.558027134624368 FALSE ""
1000 1.5 1.5 398 282 1.45765589956299 1.87451775541405 FALSE ""
400 1.5 0.5 557 283 1.61463159301236 0.432170580716806 FALSE ""
900 0.5 0.5 663 284 0.433323777919972 0.568336637486447 FALSE ""
400 0.5 0.5 350 285 0.466720431737945 0.707382577444394 FALSE ""
400 1.5 0.5 192 286 1.45126440519261 0.517133591779873 FALSE ""
500 1.5 0.5 808 287 1.44923100314949 0.588996522401949 FALSE ""
900 1.5 1.5 129 288 1.54982077835673 1.29774315365365 FALSE ""
500 1.5 1.5 554 289 1.57149973401341 1.40216873772083 FALSE ""
400 1 1.5 255 290 0.943995497856955 1.72066486417715 FALSE ""
900 1 0.5 365 291 1.04278865860167 0.435135643306591 FALSE ""
100 1 1.5 870 292 0.963058283412982 1.55710732715211 FALSE ""
900 1 1.5 630 293 1.00036647807333 1.40238286554423 FALSE ""
700 1 1.5 239 294 0.987648254389894 1.56070874455313 FALSE ""
200 1.5 0.5 572 295 1.9312086085457 0.270859532115255 FALSE ""
900 1 0.5 493 296 0.851565548000209 0.690297492860234 FALSE ""
600 0.5 1.5 649 297 0.480769695569603 1.63963892262174 FALSE ""
100 1 0.5 915 298 0.996289013377493 0.522671459210677 FALSE ""
700 0.5 0.5 868 299 0.505063044742877 0.470280546349144 FALSE ""
1000 1.5 1.5 182 300 1.59486297479602 1.34282897452068 FALSE ""
400 1.5 0.5 39 301 1.51696154309374 0.443084644404503 FALSE ""
600 1.5 0.5 789 302 1.3268133043051 0.64586592118595 FALSE ""
600 0.5 1.5 252 303 0.523721040283246 1.51169537534368 FALSE ""
300 1 0.5 78 304 1.02263631220538 0.456743079792522 FALSE ""
300 1.5 1.5 943 305 1.26604273517832 2.35473601306777 FALSE ""
200 1 1.5 36 306 1.13457710757166 1.1715118968096 FALSE ""
100 0.5 1.5 503 307 0.52142402069841 1.63601162619693 FALSE ""
100 0.5 1.5 145 308 0.380414829344447 5.03679997460773 FALSE ""
500 1.5 0.5 664 309 1.2174262684152 0.84559403746091 FALSE ""
300 1.5 1.5 805 310 1.50452081620019 1.51635728062712 FALSE ""
600 1.5 0.5 463 311 1.39527732181113 0.551847565205908 FALSE ""
600 1.5 0.5 984 312 1.3821673049611 0.603249030837428 FALSE ""
700 0.5 1.5 572 313 0.455536338765282 1.95703833077007 FALSE ""
600 0.5 0.5 912 314 0.472024850558741 0.54593541731914 FALSE ""
900 1 0.5 95 315 1.11153077379308 0.416732085838624 FALSE ""
900 1.5 0.5 206 316 1.54358616608807 0.460016023422126 FALSE ""
900 1 1.5 436 317 1.05555804916554 1.3719443825182 FALSE ""
600 1.5 1.5 463 318 1.34162662823527 1.95983568674272 FALSE ""
1000 1 0.5 424 319 0.953991549788086 0.584048501509447 FALSE ""
100 1.5 0.5 613 320 1.87338186429376 0.427080505016754 FALSE ""
800 1 1.5 385 321 0.96990326050507 1.61299705707303 FALSE ""
300 0.5 1.5 604 322 0.457489981482296 2.02352624051825 FALSE ""
300 0.5 0.5 313 323 0.413277253947677 0.760559056973127 FALSE ""
100 1.5 0.5 881 324 1.27532257531965 0.691560529372408 FALSE ""
100 0.5 0.5 685 325 0.542986421584893 0.480394102763048 FALSE ""
200 1 0.5 443 326 1.05863186365175 0.365068488859013 FALSE ""
600 1.5 1.5 530 327 1.48191631937133 1.72887890371437 FALSE ""
500 1 1.5 790 328 1.07141428807942 1.31284781412914 FALSE ""
800 0.5 1.5 115 329 0.490721671009009 1.56452947360577 FALSE ""
300 0.5 0.5 741 330 0.471522193478094 0.582953668704104 FALSE ""
500 1 0.5 993 331 1.09806413671832 0.39703988927019 FALSE ""
300 1.5 1.5 619 332 1.376172521188 2.27378287895313 FALSE ""
900 1.5 0.5 602 333 1.4793952749565 0.47286746675613 FALSE ""
600 1.5 1.5 186 334 1.63024586766585 1.2805777303166 FALSE ""
700 1.5 1.5 391 335 1.53222530930795 1.45606854395581 FALSE ""
200 1 0.5 569 336 0.763345557330368 0.869545683460047 FALSE ""
600 1 1.5 31 337 0.946996840920417 1.61994661996061 FALSE ""
300 0.5 1.5 915 338 0.518914096177917 1.3681865995305 FALSE ""
200 0.5 0.5 812 339 0.796746305548741 0.14688994281054 FALSE ""
100 1.5 1.5 996 340 1.38721788810058 1.91352682972651 FALSE ""
200 1.5 0.5 722 341 1.45606953001022 0.469665685398916 FALSE ""
500 1.5 0.5 926 342 1.65275039174404 0.402232708728742 FALSE ""
800 1 0.5 11 343 0.985865932018877 0.515584218916193 FALSE ""
700 1 0.5 315 344 0.981601454420055 0.499530094342684 FALSE ""
400 1 0.5 123 345 1.1227169886945 0.42878906986468 FALSE ""
1000 1 0.5 473 346 0.99327286790868 0.542662874131322 FALSE ""
500 0.5 0.5 485 347 0.518332201907539 0.526074199580834 FALSE ""
100 1.5 0.5 110 348 1.8824978908033 0.381164481979591 FALSE ""
500 0.5 1.5 831 349 0.483255091478602 1.72696106487228 FALSE ""
1000 1 0.5 293 350 0.947836283527727 0.501946701882939 FALSE ""
700 0.5 0.5 527 351 0.484462360749267 0.569260463552395 FALSE ""
200 1.5 0.5 179 352 1.50027244017996 0.520693366299848 FALSE ""
700 1 1.5 510 353 0.895693169129188 2.02515728126393 FALSE ""
300 1.5 0.5 943 354 1.52718965247985 0.441834947731754 FALSE ""
300 1 1.5 975 355 1.13732100665445 1.14943474999404 FALSE ""
400 0.5 1.5 96 356 0.472016554342852 1.78451645085114 FALSE ""
300 1 1.5 928 357 0.943778761476027 1.44695598102612 FALSE ""
800 1.5 1.5 187 358 1.44836375230184 1.64372672942955 FALSE ""
800 1 0.5 238 359 1.17866349606997 0.354591227940221 FALSE ""
500 0.5 0.5 994 360 0.482588537452605 0.53320575814316 FALSE ""
900 1 1.5 181 361 1.04266470122958 1.52149036826233 FALSE ""
700 1.5 0.5 977 362 1.32504767590927 0.672993780458242 FALSE ""
800 1.5 0.5 209 363 1.53857247658968 0.462680092544829 FALSE ""
900 1.5 0.5 883 364 1.43140856678081 0.517419384949771 FALSE ""
800 1.5 0.5 555 365 1.53538868033212 0.494464463225122 FALSE ""
700 1 0.5 252 366 0.870581393306193 0.636533578055278 FALSE ""
400 1 0.5 529 367 0.996102266570521 0.492320902138654 FALSE ""
1000 0.5 1.5 194 368 0.483149768375469 1.68311476719714 FALSE ""
900 0.5 0.5 88 369 0.528108836462087 0.390610121430359 FALSE ""
800 1.5 1.5 955 370 1.39942469588422 1.70658212977177 FALSE ""
600 0.5 0.5 175 371 0.541403326902933 0.354924178530263 FALSE ""
800 1.5 1.5 702 372 1.52390438115273 1.24862800096769 FALSE ""
200 0.5 1.5 273 373 0.493558674145285 1.30959797767944 FALSE ""
100 0.5 1.5 769 374 0.539951840761696 1.36174060510274 FALSE ""
200 1.5 1.5 825 375 1.29379301594853 2.26539167717815 FALSE ""
1000 0.5 0.5 909 376 0.549865773689937 0.387515379535804 FALSE ""
300 1.5 0.5 654 377 1.21798915403742 0.700014061929415 FALSE ""
500 1.5 0.5 702 378 1.68191151001991 0.382275355341147 FALSE ""
200 1.5 0.5 751 379 1.25846596919895 0.832554272852987 FALSE ""
1000 1 1.5 877 380 0.997752375108586 1.56207902509344 FALSE ""
400 0.5 1.5 969 381 0.465833934137885 1.74776668628632 FALSE ""
400 0.5 1.5 948 382 0.558076665489441 1.13226959714467 FALSE ""
