"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
400 0.5 0.5 412 65 0.479648987665331 0.60251995175768 FALSE ""
500 1.5 0.5 52 66 1.37272084467102 0.557436458313809 FALSE ""
800 1 0.5 479 67 1.01464143518854 0.472597265146732 FALSE ""
400 1 0.5 319 68 1.15994413598943 0.382024675008837 FALSE ""
800 1 0.5 183 69 1.15082974356956 0.360556378336902 FALSE ""
600 0.5 1.5 145 70 0.514534857558658 1.41523588153898 FALSE ""
600 1 1.5 94 71 1.04619697971985 1.29983689134679 FALSE ""
100 1 1.5 97 72 0.951166756700066 2.10504700586119 FALSE ""
500 0.5 0.5 458 73 0.497696156727862 0.478589378254495 FALSE ""
900 1 1.5 50 74 0.992455709700593 1.48009720078533 FALSE ""
100 0.5 0.5 213 75 0.809523996139932 0.188989243309519 FALSE ""
800 1 0.5 462 76 1.04486433351109 0.439676600651333 FALSE ""
700 1.5 1.5 45 77 1.51576365036011 1.44077991713025 FALSE ""
800 1 0.5 267 78 0.992252398323076 0.501594428298479 FALSE ""
800 0.5 1.5 305 79 0.506051470693888 1.45219042316236 FALSE ""
400 1.5 0.5 147 80 1.92734632567493 0.27866948895877 FALSE ""
300 1 0.5 130 81 1.06390823956829 0.522497120570316 FALSE ""
100 1 0.5 185 82 0.687532507298336 1.3075551182341 FALSE ""
500 1.5 1.5 281 83 1.49873064430687 1.62728841313325 FALSE ""
500 1.5 0.5 32 84 1.47440282011551 0.53736835913404 FALSE ""
300 0.5 1.5 314 85 0.480418412359763 1.50039925770913 FALSE ""
1000 0.5 1.5 39 86 0.476907925111667 1.65096164401429 FALSE ""
800 1 0.5 313 87 0.990041788903482 0.480729654868492 FALSE ""
800 1.5 0.5 265 88 1.30960132815388 0.690068478391681 FALSE ""
600 1.5 0.5 27 89 1.56361916488135 0.450119095030674 FALSE ""
700 1 0.5 446 90 1.12126858686962 0.372017267113346 FALSE ""
600 1 0.5 82 91 1.07609104618862 0.389402993282693 FALSE ""
400 0.5 0.5 146 92 0.502651904872351 0.476216235733012 FALSE ""
300 0.5 0.5 471 93 0.425686553983675 0.773384575049317 FALSE ""
100 1.5 1.5 300 94 1.32439730830357 1.90783761559869 FALSE ""
500 0.5 0.5 80 95 0.543569312815971 0.379388432029728 FALSE ""
400 1 0.5 74 96 1.13626902560133 0.399820997633175 FALSE ""
900 0.5 0.5 495 97 0.441913802083837 0.70454587983595 FALSE ""
100 1.5 1.5 465 98 1.52817476983453 1.67530496422471 FALSE ""
300 1 0.5 457 99 0.939737839210467 0.538276494073846 FALSE ""
1000 0.5 0.5 70 100 0.546251144289659 0.437124556022839 FALSE ""
100 1 0.5 233 101 0.999512778377226 0.465590304711098 FALSE ""
100 1.5 0.5 451 102 1.58679658907831 0.425955668967341 FALSE ""
800 0.5 1.5 308 103 0.468843158785317 1.75482503553825 FALSE ""
500 1 1.5 397 104 0.900144454495954 1.87961195030596 FALSE ""
800 1.5 0.5 404 105 1.53312634832138 0.465193066075445 FALSE ""
400 1 0.5 272 106 0.996050468913902 0.587048161860024 FALSE ""
200 1 0.5 91 107 1.11579461108689 0.330824442383012 FALSE ""
500 1.5 0.5 5 108 1.5501224547606 0.506594383598461 FALSE ""
500 0.5 0.5 326 109 0.574472035313711 0.430691753813021 FALSE ""
800 1 0.5 452 110 1.14146514521582 0.382178854533033 FALSE ""
300 0.5 0.5 114 111 0.657728024007939 0.285295501116971 FALSE ""
800 1 0.5 51 112 1.00695837960875 0.482077457777154 FALSE ""
300 1.5 0.5 22 113 1.54756669814776 0.516474097326 FALSE ""
600 1 1.5 156 114 1.0555494756281 1.12404461356586 FALSE ""
400 1.5 0.5 8 115 1.60523892029536 0.458256261401781 FALSE ""
400 0.5 0.5 201 116 0.47288329849477 0.606220302732576 FALSE ""
600 1.5 0.5 399 117 1.51450918320017 0.457225406125959 FALSE ""
500 0.5 0.5 259 118 0.539707368065379 0.374426641864708 FALSE ""
800 1 1.5 15 119 0.919746862925971 1.8977216871709 FALSE ""
1000 1.5 0.5 409 120 1.69871027906102 0.395684297696969 FALSE ""
400 1.5 1.5 428 121 1.41755138763703 1.53300143148949 FALSE ""
600 1.5 1.5 111 122 1.46292879493016 1.40977550544643 FALSE ""
400 1 1.5 427 123 0.89504980471753 1.91796074082622 FALSE ""
100 0.5 0.5 426 124 0.335751745761766 1.53769558697843 FALSE ""
200 1 1.5 384 125 1.08839868393144 1.24893107319651 FALSE ""
400 0.5 0.5 74 126 0.516510967802219 0.438326221317619 FALSE ""
900 1 0.5 140 127 0.988077790338638 0.518006385679688 FALSE ""
700 0.5 0.5 430 128 0.511052959582649 0.469375022660169 FALSE ""
500 0.5 0.5 130 129 0.525103240824978 0.398474949310887 FALSE ""
200 0.5 1.5 327 130 0.442287518565778 1.92732511148199 FALSE ""
600 1 1.5 366 131 0.968621732085176 1.63216393951406 FALSE ""
1000 1.5 0.5 381 132 1.39633388269294 0.611037483904012 FALSE ""
500 1 1.5 28 133 1.00688044296314 1.38067876968507 FALSE ""
600 0.5 1.5 148 134 0.48319608229496 1.6357060608534 FALSE ""
900 1 0.5 121 135 0.999392214146105 0.513552958726603 FALSE ""
1000 1.5 1.5 61 136 1.57201760829556 1.39914366264241 FALSE ""
100 1 0.5 8 137 0.87644773764656 0.498804571000645 FALSE ""
600 1 1.5 486 138 1.07712143206303 1.23567544656755 FALSE ""
100 0.5 1.5 133 139 0.373763033050851 3.4224967641286 FALSE ""
300 1 1.5 204 140 0.96279143058089 1.49322186690243 FALSE ""
800 1 1.5 151 141 1.00372747333413 1.4730032977403 FALSE ""
600 1 0.5 188 142 1.00869230591767 0.539112558332285 FALSE ""
600 0.5 1.5 86 143 0.512547508870433 1.48395633351671 FALSE ""
900 1.5 0.5 157 144 1.4393511658764 0.63240860358952 FALSE ""
200 1.5 0.5 23 145 1.38194129560935 0.492327320423504 FALSE ""
1000 0.5 0.5 406 146 0.554094144592763 0.355365783125249 FALSE ""
500 1.5 1.5 81 147 1.47323118086819 1.65909479543541 FALSE ""
800 0.5 1.5 468 148 0.480956957442022 1.87002406256734 FALSE ""
200 1.5 0.5 261 149 1.25230655835501 0.555704230377593 FALSE ""
600 1 1.5 25 150 0.964817482534731 1.57348302547595 FALSE ""
700 0.5 1.5 280 151 0.492385314362102 1.57085957641043 FALSE ""
100 1 0.5 242 152 0.983000577857871 0.469162032978599 FALSE ""
200 1 0.5 483 153 1.30528865546531 0.281828783786224 FALSE ""
400 1.5 0.5 152 154 1.52315362599348 0.486960509564129 FALSE ""
100 1 1.5 483 155 1.382023566156 0.68287577528256 FALSE ""
1000 0.5 0.5 145 156 0.458724266555277 0.638447332532162 FALSE ""
500 1.5 0.5 161 157 1.4187760808131 0.566630883813114 FALSE ""
1000 0.5 0.5 248 158 0.444390281657208 0.761593455529767 FALSE ""
1000 1.5 0.5 290 159 1.52940439060062 0.505562023853134 FALSE ""
100 1 0.5 170 160 1.12489736441875 0.397926511555711 FALSE ""
500 1.5 0.5 435 161 1.31774786652129 0.56062005409107 FALSE ""
900 1.5 0.5 89 162 1.78656504571569 0.337810783703308 FALSE ""
200 1 0.5 300 163 1.13270334025333 0.451632507206284 FALSE ""
800 1 1.5 303 164 0.972538253093675 1.66107995335461 FALSE ""
800 1.5 1.5 471 165 1.3697846298678 1.96435298459972 FALSE ""
700 1 0.5 232 166 0.996024921901041 0.508136433801693 FALSE ""
100 1.5 0.5 475 167 1.09700482106711 0.93099035757038 FALSE ""
900 0.5 1.5 70 168 0.527287636668274 1.38893010252095 FALSE ""
400 1 0.5 387 169 1.0109144239496 0.4732566034861 FALSE ""
1000 1 0.5 203 170 1.14197959947006 0.363383299684838 FALSE ""
200 1.5 1.5 104 171 1.32012284075499 2.19357697086922 FALSE ""
500 1.5 1.5 245 172 1.53984918487446 1.446288980613 FALSE ""
300 0.5 0.5 339 173 0.533148784528865 0.423069722988369 FALSE ""
800 1 1.5 172 174 1.06141394655934 1.20773858720037 FALSE ""
1000 1.5 0.5 64 175 1.48639036600091 0.517474032327088 FALSE ""
400 0.5 1.5 30 176 0.483642854865468 1.42498743777548 FALSE ""
800 1 0.5 15 177 1.13510243843556 0.37331617892564 FALSE ""
400 1.5 1.5 253 178 1.41148922258352 1.67997448960106 FALSE ""
600 0.5 0.5 385 179 0.487678590090797 0.512271629521862 FALSE ""
900 1.5 0.5 133 180 1.77397295792387 0.384258012899906 FALSE ""
1000 1 1.5 111 181 0.983508444531105 1.55821777175914 FALSE ""
200 0.5 1.5 158 182 0.511444720510841 1.42033150797175 FALSE ""
600 1.5 0.5 441 183 1.46163099480234 0.489225912451179 FALSE ""
1000 1.5 1.5 321 184 1.39889871264663 1.61238574307183 FALSE ""
800 1 1.5 475 185 1.01247056804997 1.54489451729312 FALSE ""
800 1 1.5 336 186 0.905937447284996 1.67577473031373 FALSE ""
1000 1.5 1.5 84 187 1.54216827165608 1.30989968139714 FALSE ""
800 0.5 0.5 65 188 0.432757759808562 0.672335965826518 FALSE ""
1000 1 0.5 124 189 0.911837079052227 0.59620949281384 FALSE ""
700 0.5 0.5 239 190 0.537578055632393 0.486924864727337 FALSE ""
700 0.5 1.5 384 191 0.470971611757613 1.93129104172361 FALSE ""
800 0.5 1.5 457 192 0.480817446663036 1.74810191711861 FALSE ""
600 1 1.5 457 193 0.997624816554566 1.52720974081002 FALSE ""
600 1.5 0.5 23 194 1.47868578377494 0.549969211757243 FALSE ""
1000 1 0.5 193 195 1.02541250087436 0.497084989502716 FALSE ""
200 1 1.5 259 196 1.1043226962915 1.24475382647839 FALSE ""
100 1 0.5 285 197 1.03907066798219 0.402993921419158 FALSE ""
1000 1.5 1.5 320 198 1.46952822302393 1.5678465972195 FALSE ""
200 1 1.5 391 199 1.04828550440901 1.73528146044845 FALSE ""
300 1.5 1.5 237 200 1.71262956487145 0.934769562710686 FALSE ""
300 1.5 0.5 275 201 1.77923736368661 0.394587951751931 FALSE ""
500 1 0.5 429 202 0.942051756985394 0.523285797733119 FALSE ""
400 1 1.5 471 203 1.05732898922609 1.46392269902561 FALSE ""
100 1.5 0.5 20 204 1.88453708337303 0.328096248958749 FALSE ""
900 0.5 1.5 441 205 0.591153062301868 0.91435140049801 FALSE ""
300 1.5 1.5 45 206 1.72350404911334 0.950354003524253 FALSE ""
800 0.5 1.5 244 207 0.518479993878823 1.3985403344605 FALSE ""
100 1 1.5 406 208 0.988522741653754 1.41567200915631 FALSE ""
100 1.5 0.5 161 209 2.61349511925533 0.117180260854832 FALSE ""
1000 1.5 0.5 75 210 1.44910986370291 0.518282442378341 FALSE ""
500 0.5 1.5 76 211 0.519442828209318 1.32268529923916 FALSE ""
600 1 0.5 323 212 0.822414738618827 0.754901883388573 FALSE ""
800 1 1.5 263 213 0.979214534159278 1.5269619106668 FALSE ""
600 1 0.5 121 214 0.796266647887179 0.816558160074066 FALSE ""
800 1.5 0.5 169 215 1.5418049330441 0.447121235861032 FALSE ""
100 1 1.5 322 216 0.921169464871694 1.69121305573308 FALSE ""
1000 1 1.5 154 217 0.972492361760524 1.53073514570296 FALSE ""
1000 1 0.5 77 218 1.02505152955904 0.422077344459609 FALSE ""
600 1 1.5 461 219 1.09455411548441 1.10418237985463 FALSE ""
700 1 1.5 45 220 0.94356491728507 1.58942331206932 FALSE ""
900 0.5 1.5 354 221 0.508757951601509 1.31106982542439 FALSE ""
700 1 0.5 31 222 0.916750138034731 0.569139596434328 FALSE ""
1000 1 1.5 68 223 1.02335740051774 1.44032512868001 FALSE ""
900 1 1.5 403 224 1.01119604845083 1.47659413719744 FALSE ""
300 1 0.5 456 225 1.08735039505099 0.429741373661976 FALSE ""
800 1.5 1.5 276 226 1.44455171511896 1.49526322466375 FALSE ""
100 0.5 1.5 261 227 0.580879976842009 1.26823874472613 FALSE ""
300 0.5 1.5 385 228 0.496912358772324 1.27208486400235 FALSE ""
100 1 1.5 248 229 0.88539518880461 2.05699828516212 FALSE ""
1000 1.5 1.5 361 230 1.49817661972726 1.57487112949349 FALSE ""
800 0.5 1.5 349 231 0.440959490752094 2.13330921706249 FALSE ""
700 1.5 1.5 151 232 1.62003845054529 1.14182726827499 FALSE ""
100 1.5 1.5 398 233 1.47331637068055 1.60815403559871 FALSE ""
400 1.5 1.5 196 234 1.45515062381872 1.60899950927393 FALSE ""
200 0.5 1.5 320 235 0.471782189776746 1.8525248367418 FALSE ""
900 1.5 1.5 240 236 1.48144870767146 1.48288448078051 FALSE ""
400 1.5 1.5 233 237 1.52279820213332 1.48632256475506 FALSE ""
1000 1.5 0.5 189 238 1.51974706450965 0.510765525284988 FALSE ""
400 1.5 1.5 77 239 1.36643659435975 2.13225153938321 FALSE ""
600 1.5 0.5 324 240 1.35023143366305 0.59280517363836 FALSE ""
700 0.5 0.5 150 241 0.516204366871215 0.449365701043531 FALSE ""
600 0.5 1.5 308 242 0.497195693645995 1.66617348951053 FALSE ""
700 1 1.5 499 243 1.03916359712661 1.22347014071761 FALSE ""
600 0.5 1.5 388 244 0.441184797733574 2.01370812731797 FALSE ""
900 1 1.5 102 245 1.02738823790259 1.44842507211424 FALSE ""
500 0.5 1.5 416 246 0.475791853289543 2.03752772228069 FALSE ""
900 1.5 0.5 179 247 1.49656082069131 0.528821232407947 FALSE ""
200 1.5 0.5 140 248 1.68787672314756 0.354867833562742 FALSE ""
800 0.5 1.5 432 249 0.505992800505196 1.38733434444634 FALSE ""
1000 1 1.5 375 250 0.908443693579295 1.8939596875231 FALSE ""
400 1 0.5 428 251 0.925858434242572 0.62987110740899 FALSE ""
700 1.5 1.5 92 252 1.46238106278798 1.51432407598562 FALSE ""
600 1 1.5 263 253 1.0228185269156 1.42844089225813 FALSE ""
500 1 0.5 377 254 1.04777186647832 0.404365779023797 FALSE ""
200 1 1.5 465 255 1.31458034830772 0.923750828455033 FALSE ""
600 0.5 0.5 449 256 0.484636473769836 0.599766556909532 FALSE ""
300 1 1.5 61 257 0.925575318535999 2.24713418226255 FALSE ""
100 1.5 0.5 368 258 1.99219803812346 0.313597870838819 FALSE ""
800 1.5 1.5 274 259 1.37420607580616 1.97227232183712 FALSE ""
700 1.5 1.5 498 260 1.50712562219468 1.69929682579037 FALSE ""
700 1.5 1.5 462 261 1.53052050245318 1.41750997539397 FALSE ""
700 0.5 1.5 11 262 0.477739866731619 1.70724987088067 FALSE ""
900 0.5 1.5 64 263 0.590619790771834 0.94470855485308 FALSE ""
200 0.5 0.5 27 264 0.471563411827455 0.700474116278511 FALSE ""
500 0.5 0.5 211 265 0.550025397804518 0.38259806179536 FALSE ""
700 1 0.5 105 266 0.922827508056305 0.658975125644999 FALSE ""
700 1.5 0.5 67 267 1.56363014874317 0.536002471094133 FALSE ""
900 1.5 1.5 361 268 1.48272841485269 1.74179626734575 FALSE ""
200 1.5 1.5 122 269 1.29077732333149 3.0237805000246 FALSE ""
100 0.5 1.5 75 270 0.445833434874502 1.78418841014671 FALSE ""
200 1 1.5 98 271 0.80343198855775 2.01941397595269 FALSE ""
100 1 0.5 380 272 1.2073981954135 0.282835634812089 FALSE ""
600 0.5 0.5 93 273 0.519091584007091 0.420658421656653 FALSE ""
500 1.5 1.5 239 274 1.39834807729624 1.89145067887706 FALSE ""
500 0.5 0.5 28 275 0.421947919413513 0.755738294085021 FALSE ""
900 1 0.5 398 276 0.995093729402536 0.49902387275629 FALSE ""
900 1 1.5 452 277 1.0534790843095 1.18747625957532 FALSE ""
700 1.5 0.5 332 278 1.57233660900946 0.467636031858892 FALSE ""
900 0.5 1.5 221 279 0.432476621696844 2.29845672197194 FALSE ""
100 1.5 0.5 206 280 1.90722552135987 0.238275619714081 FALSE ""
600 1 1.5 182 281 0.906376013321818 1.97532059688119 FALSE ""
600 0.5 0.5 375 282 0.517964638243186 0.459058027162829 FALSE ""
900 1 0.5 294 283 1.05765962086697 0.409596684735236 FALSE ""
100 1.5 0.5 379 284 1.85203547892922 0.351535303158302 FALSE ""
400 0.5 1.5 137 285 0.514190849475117 1.41067358690151 FALSE ""
1000 0.5 0.5 56 286 0.46276367061421 0.607733275600593 FALSE ""
100 1 0.5 69 287 0.798430641189455 0.900087992792644 FALSE ""
900 1.5 0.5 226 288 1.5670879714695 0.422693163056369 FALSE ""
300 1 0.5 162 289 0.899596601065693 0.570851201305713 FALSE ""
400 1.5 1.5 138 290 1.54509146224986 1.29858935673156 FALSE ""
900 0.5 0.5 127 291 0.422110856191426 0.741304397004695 FALSE ""
400 1.5 0.5 203 292 1.57960749197562 0.37690647698285 FALSE ""
500 1 0.5 415 293 1.09178711257099 0.436922745683801 FALSE ""
1000 1 0.5 438 294 1.03436530405969 0.430910115748413 FALSE ""
200 1.5 0.5 395 295 1.86162487202886 0.365742030921676 FALSE ""
900 1.5 0.5 361 296 1.46728215682353 0.511216172142222 FALSE ""
1000 0.5 1.5 117 297 0.472999109922173 1.66576648202869 FALSE ""
900 0.5 0.5 261 298 0.458176362434043 0.708221731244896 FALSE ""
300 1.5 1.5 137 299 1.49025505355808 1.76736551569942 FALSE ""
200 0.5 1.5 266 300 0.514012940197938 1.30110955030471 FALSE ""
200 0.5 1.5 409 301 0.505664781877465 1.12041124004502 FALSE ""
200 0.5 1.5 458 302 0.467280797314287 1.65276986759859 FALSE ""
300 1.5 1.5 379 303 1.55534310018768 1.54049114484444 FALSE ""
800 1 0.5 485 304 0.973608879375946 0.557023358694852 FALSE ""
800 1.5 0.5 209 305 1.52738101709888 0.500103507559362 FALSE ""
700 1 1.5 120 306 1.03105484559182 1.24564377134228 FALSE ""
200 0.5 0.5 21 307 0.571372153213075 0.335926116017335 FALSE ""
300 1.5 1.5 349 308 1.54214206331726 1.4661243340497 FALSE ""
400 0.5 0.5 177 309 0.522012837510713 0.417125274291228 FALSE ""
1000 0.5 1.5 402 310 0.502819788186232 1.47742834465784 FALSE ""
400 1.5 1.5 292 311 1.59883353704145 1.35351067630268 FALSE ""
700 1 1.5 433 312 0.956369498484 1.68347949970609 FALSE ""
200 0.5 0.5 487 313 0.623611493080055 0.324661832018564 FALSE ""
300 1 1.5 153 314 0.908061363284472 1.75851464955801 FALSE ""
900 1 0.5 391 315 1.15512374707861 0.372708275756792 FALSE ""
1000 0.5 0.5 341 316 0.498218252285175 0.541924521714218 FALSE ""
700 1 0.5 282 317 0.928504834442999 0.565405678893935 FALSE ""
400 0.5 1.5 409 318 0.495668088056887 1.33286704786133 FALSE ""
600 1 1.5 97 319 0.889696509177638 2.05794614226061 FALSE ""
700 1 1.5 211 320 0.983102037237235 1.67666556216628 FALSE ""
400 1.5 0.5 299 321 1.49497192024615 0.506315852093561 FALSE ""
1000 1.5 1.5 169 322 1.50722348457726 1.50154047883934 FALSE ""
400 1.5 1.5 457 323 1.55370277002456 1.28462496039436 FALSE ""
700 1 1.5 243 324 0.994584809528241 1.64862001810116 FALSE ""
700 1.5 0.5 275 325 1.50815779492678 0.474755098607191 FALSE ""
900 1 0.5 498 326 0.960177883706498 0.536612620586002 FALSE ""
700 0.5 0.5 498 327 0.491492227361803 0.570806297037234 FALSE ""
300 1.5 0.5 369 328 1.07805951053826 1.05910729213105 FALSE ""
1000 0.5 0.5 446 329 0.559199082433623 0.378181900017501 FALSE ""
700 0.5 0.5 412 330 0.526131232486669 0.501922498232971 FALSE ""
1000 0.5 1.5 179 331 0.494802922658588 1.37922222042139 FALSE ""
900 1.5 0.5 352 332 1.60961456440559 0.450997656572878 FALSE ""
800 1 0.5 93 333 1.08888404886089 0.459148798084014 FALSE ""
800 0.5 0.5 453 334 0.427430221374023 0.594693480102658 FALSE ""
800 0.5 0.5 405 335 0.442673219166135 0.617590075827598 FALSE ""
800 1 0.5 400 336 0.926102887219069 0.574524340263474 FALSE ""
800 1 0.5 67 337 1.08284220173596 0.416980292387115 FALSE ""
1000 0.5 1.5 13 338 0.517682390158743 1.41085133720454 FALSE ""
200 0.5 1.5 446 339 0.496817543954581 1.65585341070402 FALSE ""
200 1.5 0.5 200 340 1.51795865489904 0.586965146203485 FALSE ""
200 1.5 0.5 135 341 2.72049514264795 0.149993380350447 FALSE ""
300 1.5 1.5 445 342 1.45966495502263 1.35886575527428 FALSE ""
100 0.5 0.5 361 343 0.590177390121772 0.345810421643884 FALSE ""
700 1 1.5 216 344 0.949522910945727 1.93532001390319 FALSE ""
200 0.5 1.5 309 345 0.490426271040066 1.7235986544727 FALSE ""
400 1.5 0.5 466 346 1.28067456330434 0.738584630935144 FALSE ""
300 0.5 0.5 318 347 0.300811826915997 1.59179381427234 FALSE ""
900 1 1.5 360 348 0.972800473904824 1.53412328685259 FALSE ""
800 1.5 1.5 132 349 1.43343896808916 1.6643004382114 FALSE ""
800 1 1.5 7 350 0.971247879494728 1.64914453299915 FALSE ""
900 1.5 1.5 443 351 1.41968014917322 1.75554133776756 FALSE ""
600 0.5 1.5 252 352 0.513116796787459 1.33182910137347 FALSE ""
400 1 0.5 400 353 1.36317761520022 0.219392691931961 FALSE ""
300 1 1.5 199 354 0.925277075186743 1.81478896131575 FALSE ""
600 0.5 0.5 262 355 0.461776577495675 0.614432841645574 FALSE ""
1000 1.5 0.5 139 356 1.58811889520541 0.427852387125925 FALSE ""
900 1 0.5 242 357 1.01911854417679 0.540638767346115 FALSE ""
600 1 0.5 74 358 1.13829846150455 0.354788439409661 FALSE ""
900 0.5 1.5 150 359 0.516527155212487 1.3112658106858 FALSE ""
900 0.5 0.5 89 360 0.605153505113265 0.289770956010012 FALSE ""
1000 1 0.5 250 361 1.06159807986498 0.457988413815861 FALSE ""
400 1 1.5 466 362 1.0496822544696 1.23238187798925 FALSE ""
500 0.5 0.5 62 363 0.572568127547865 0.372677956844506 FALSE ""
400 0.5 1.5 453 364 0.456997041867433 1.93592717204251 FALSE ""
700 1 1.5 165 365 1.09469388302208 1.2476336813626 FALSE ""
400 1 1.5 5 366 0.983659448892894 1.58004649084623 FALSE ""
600 1 1.5 241 367 0.875091837019624 1.99209604896401 FALSE ""
100 0.5 1.5 244 368 0.635195021546426 1.02702034709834 FALSE ""
400 0.5 1.5 188 369 0.508205452449946 1.56414047133272 FALSE ""
300 1.5 0.5 204 370 1.58447141483275 0.412592869740614 FALSE ""
700 1.5 1.5 457 371 1.44693154943697 1.63319822563406 FALSE ""
800 0.5 0.5 370 372 0.531277755590606 0.414056098180649 FALSE ""
200 0.5 0.5 500 373 0.479917824723454 0.656002956007601 FALSE ""
100 1 0.5 281 374 0.745270167293798 1.30009951572465 FALSE ""
500 1.5 0.5 176 375 1.40073902813596 0.614434275511067 FALSE ""
300 0.5 1.5 418 376 0.45191927277242 1.95931777613222 FALSE ""
700 1 0.5 47 377 1.03970755197375 0.462620379597061 FALSE ""
100 1.5 1.5 194 378 1.14567349417153 2.12043783784301 FALSE ""
300 0.5 0.5 110 379 0.408931009333015 0.841981688840903 FALSE ""
800 0.5 1.5 461 380 0.477519661647746 1.58801962528595 FALSE ""
100 1 0.5 63 381 1.46559215503461 0.229562439399625 FALSE ""
1000 0.5 0.5 43 382 0.408632907216715 0.888514137456177 FALSE ""
