"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
50 43 59 0.344950381658197 3.50625212500286 -1.53062781148671 -2.53421482913494 FALSE ""
200 1194 60 -1.25954688196134 3.21755248036262 2.15923512692882 -3.37620007289347 FALSE ""
300 206 61 -1.24551998131521 3.4171196864928 1.85429078054196 -3.40566019240969 FALSE ""
100 840 62 -1.23826054685474 3.43077584322306 1.79944593313864 -3.78238679159192 FALSE ""
200 82 63 3.61955936461399 3.48883363294133 -8.18732369457124 -2.4879983278385 FALSE ""
200 527 64 -1.40160784010071 3.63881392869286 1.58861745447661 -2.91221020662573 FALSE ""
300 1482 65 -1.37097103261429 3.6229918733062 2.15045481302158 -3.83872663081479 FALSE ""
200 574 66 0.676252447342687 3.32268880337795 -2.31043606708168 -2.1503928686074 FALSE ""
150 1030 67 0.446321246749248 3.48591232900005 -1.60109464968961 -3.35193833790695 FALSE ""
200 335 68 -1.32099220209994 3.52471079861748 1.78265345728541 -3.72739981083755 FALSE ""
300 961 69 -1.27078051542997 3.39741769338794 1.82283097782182 -3.06822610324762 FALSE ""
150 1294 70 0.394116067271367 3.3984400614618 -1.88192959691661 -2.32550114002962 FALSE ""
100 796 71 -1.29503946409661 3.2842616297493 1.90168807261733 -3.19408834873838 FALSE ""
200 572 72 -1.35960518788964 3.48506573217033 2.09426792580482 -3.05914582438209 FALSE ""
100 438 73 -1.07188353958506 3.1787522394585 1.45304023087833 -3.16545539050472 FALSE ""
50 902 74 0.21795668228316 3.90788610304511 -1.37222415314389 -3.4679816771965 FALSE ""
300 965 75 -1.35516795433941 3.32543773083718 2.54335565285994 -4.00942447017904 FALSE ""
100 336 76 0.566371323960502 3.71229009985209 -2.2925676406521 -2.88968940763869 FALSE ""
150 376 77 -1.19592794550848 3.13387182059386 2.09954498725753 -3.45339605548781 FALSE ""
150 1310 78 -1.61940950503957 3.67662850582134 2.92798503205472 -3.73102396457731 FALSE ""
150 368 79 -1.256035623598 3.43143452576669 1.73339337067489 -2.58728993666058 FALSE ""
150 1099 80 -1.21368512016553 3.24804472064177 1.79117948307766 -3.46127242243513 FALSE ""
50 279 81 -1.4647654941994 2.77988616925846 1.35526025284955 0.319581457523851 FALSE ""
150 764 82 -1.26622658544135 3.31965084408673 1.68458067592411 -2.5642529390908 FALSE ""
300 128 83 -1.46122852684375 3.51023132576416 3.14649170586039 -4.69058408483279 FALSE ""
200 207 84 -1.45759682473137 3.60886877521749 2.12713011223557 -3.38369201027325 FALSE ""
150 253 85 -1.06919436322244 3.3255347912083 1.58977536055695 -3.29435308503076 FALSE ""
300 1356 86 -1.18713548207331 2.98936831274099 2.30134138900547 -3.4649537048382 FALSE ""
200 1230 87 -1.42320480025359 3.53104080173603 2.45961370738953 -3.85182800599205 FALSE ""
50 861 88 -1.39812019181521 3.83289354204522 2.07184191675694 -3.7645224030605 FALSE ""
300 556 89 -1.26699889065178 3.33786375527588 2.29032879781763 -3.71408782011739 FALSE ""
300 276 90 -1.29580300321318 3.31333228828 2.56031085859879 -3.97207734686759 FALSE ""
150 199 91 -1.35621044445805 3.28416947230216 2.42621552508685 -3.6863537458053 FALSE ""
50 170 92 -1.33319160843786 3.93366878556651 1.66665477846502 -3.11951989806445 FALSE ""
100 23 93 -1.33989290624438 3.69726203404975 1.95399142115531 -3.76488628626462 FALSE ""
100 1213 94 -1.25993121163034 3.36105214342545 1.82459393095305 -2.35444174620519 FALSE ""
150 545 95 -1.06189873342156 3.0511007097383 1.57079673694966 -2.62951800354068 FALSE ""
200 1282 96 -1.20532816283359 3.36682768345649 2.02567357140941 -3.54599293224345 FALSE ""
300 1283 97 -1.641381285416 3.58019449211624 3.29364415883342 -4.2959565176265 FALSE ""
50 1485 98 -1.06445684027602 3.33631191151824 1.14049728570932 -2.29382387338289 FALSE ""
300 904 99 -1.27017495407776 3.24287654641451 2.41887753264491 -3.49212600545067 FALSE ""
50 922 100 -1.50100232844237 3.41851355063202 3.64246797065677 -5.04097425104112 FALSE ""
300 1386 101 -1.25114049727381 3.2823949172703 2.04858451858878 -3.54590712184316 FALSE ""
50 550 102 0.47925964536577 3.61927920971405 -1.68093057251231 -2.99948545527618 FALSE ""
50 748 103 -1.41192031273387 3.51182781149495 3.35447934430516 -4.51332214401286 FALSE ""
200 428 104 -1.35474802738196 3.56922057617588 1.67232816777539 -2.60129961919337 FALSE ""
100 382 105 -1.25153820005021 3.13401343669662 1.80959593969655 -2.74454115590726 FALSE ""
50 1245 106 -1.63508716146578 3.3655269315093 3.85423130427297 -4.19383637992046 FALSE ""
50 1205 107 0.315891476421646 4.08044472089318 -2.84091088436655 -1.29123364054011 FALSE ""
100 1323 108 0.544775382707076 3.5670865530295 -2.11262835770168 -3.0066886459454 FALSE ""
300 1272 109 -1.33565692173525 3.37498921658119 2.16275893362217 -3.40607335457558 FALSE ""
50 1264 110 -1.31877731045552 3.20444526774253 2.88253177855743 -4.29650886968137 FALSE ""
50 256 111 -1.5742995048337 3.40354071725315 3.48614232881891 -4.84838165552791 FALSE ""
150 880 112 -1.27508588436307 3.12412340790964 2.87186200491207 -4.10138895254615 FALSE ""
100 242 113 -1.25362077987279 3.09603442751672 2.91850236086125 -4.75990213004861 FALSE ""
200 1234 114 -1.33561879291157 3.32233770379789 2.59843324474805 -4.35725653363171 FALSE ""
200 1476 115 -1.55302049591655 3.55115345330272 3.13207659717236 -4.12445735507276 FALSE ""
50 1435 116 -1.51823614352819 3.43639665348771 0.865179826118951 -0.255486088927954 FALSE ""
100 1405 117 -1.62115640397083 3.37174867834876 3.02379335903321 -3.28398094512564 FALSE ""
150 478 118 -1.45291186647687 3.32066440943051 2.57135688328444 -3.29757014007656 FALSE ""
300 435 119 -1.39243724722198 3.46397223350554 1.79091159609176 -2.70950241453903 FALSE ""
300 776 120 -1.24583126498676 3.32243637521182 2.17476538396827 -3.52179214147967 FALSE ""
150 783 121 -1.21093640459138 3.45504402300007 1.95863265115109 -3.45805628931732 FALSE ""
300 1254 122 -1.09718316416889 3.27188632722266 1.95019819635244 -3.48658882030437 FALSE ""
50 1195 123 -1.24809580764057 2.58463839851582 3.74182496427482 -4.87213481967376 FALSE ""
300 1394 124 -1.36330613607524 3.55794742413044 2.2725027061752 -3.82490334950014 FALSE ""
200 764 125 -1.51417246234778 3.56218710147632 2.02616790480961 -3.10247359119795 FALSE ""
300 1001 126 -1.2280309702016 3.53897064075394 1.59246116230862 -3.48347485171124 FALSE ""
150 447 127 -1.41761949060152 3.53910956244189 2.02067615688491 -3.14173651143073 FALSE ""
50 169 128 0.911232156473796 2.5890773266752 -1.84009645641809 -2.43247119041792 FALSE ""
300 1208 129 -1.37674876048122 3.39762429918468 2.33458376937112 -3.30391426809794 FALSE ""
200 1051 130 0.464940585583748 3.83006106758776 -2.38400841525764 -2.57592295220713 FALSE ""
50 1328 131 0.527324606813596 3.63220685847785 -2.34435768712333 -2.21184880955345 FALSE ""
100 402 132 0.933992512848968 3.30340997771172 -2.34592464589902 -3.27261761593958 FALSE ""
100 1345 133 -1.44450926861172 3.50317788414793 2.2040717737514 -3.53629489489198 FALSE ""
150 1399 134 -1.27703860324552 3.53058516473682 1.78450744902895 -3.22649478037477 FALSE ""
100 180 135 -1.26790368250541 3.23614921091233 1.98860700376093 -2.98495481935711 FALSE ""
300 172 136 -1.05177564021539 3.17369722759154 1.84067118155543 -3.12217006145302 FALSE ""
200 613 137 -1.36086733838104 3.64820628204358 2.20639597335407 -3.85649022154673 FALSE ""
50 232 138 -1.71349959845754 3.88810257663534 2.80561105627973 -4.10368847500303 FALSE ""
150 990 139 0.893722251675682 3.20643045156596 -2.58610012185106 -2.66793130238367 FALSE ""
200 942 140 -1.3130094999619 3.37133924874595 1.86548560407049 -2.7335124236937 FALSE ""
200 208 141 -1.36249937215308 3.63437711330831 1.79138347261689 -3.26839427858262 FALSE ""
150 657 142 -1.35326179967516 3.55848094173176 2.30748138420868 -3.82151953631353 FALSE ""
200 1059 143 -1.11432785015531 3.53550528521739 1.48960060387514 -3.07034155086254 FALSE ""
50 1443 144 -1.4574304083222 3.6132370331521 2.84108844934976 -4.25509011678661 FALSE ""
300 58 145 -1.23150411951883 3.08006361792784 2.24642863890381 -3.46658375338266 FALSE ""
300 156 146 -1.18968581852676 3.27300148944892 1.68235895071132 -3.08452275651134 FALSE ""
300 824 147 -1.34776209499258 3.53279823510392 2.30064260451836 -3.68984758220005 FALSE ""
200 1264 148 -1.24085340698417 3.04428069993356 2.36413267343948 -3.56731925809082 FALSE ""
200 565 149 -1.10853825955009 3.18489334444092 2.20189364589876 -3.48780024680844 FALSE ""
50 439 150 0.89398332432236 4.34063541535733 -3.16060283338156 -4.44739630409814 FALSE ""
50 650 151 -1.21958341243834 3.54303935513565 1.53221484559892 -3.5079846373074 FALSE ""
300 1008 152 -1.31774915654835 3.34278381659473 2.13482433968404 -3.30507589296425 FALSE ""
100 51 153 -1.22714803159558 3.21463993418527 1.83852524528359 -3.03621084822461 FALSE ""
100 855 154 -1.16077842575979 3.33923087473241 1.79509442722343 -3.82362858203356 FALSE ""
50 642 155 -1.14048645710029 2.4766737188198 2.79425216473476 -3.64017637250431 FALSE ""
100 1358 156 -1.17266582656928 3.1590365918163 1.84472268430578 -3.49416193701972 FALSE ""
50 106 157 0.156980528127052 4.03818618372367 -1.73505097271619 -3.83771705170391 FALSE ""
100 1247 158 -1.34289327420813 3.32706764237466 2.98639106255672 -4.09878533217538 FALSE ""
200 1140 159 -1.50110366964671 3.56427288482768 2.49243821279773 -3.27061378981962 FALSE ""
300 90 160 -1.0561690078951 3.33090954938151 1.33529535723761 -2.98936609381644 FALSE ""
200 1458 161 -1.52177469801163 3.7788441011446 1.88287776374805 -3.02817477458643 FALSE ""
50 975 162 1.88430811067696 2.75742453481792 -3.71440991518466 -2.67163655887025 FALSE ""
200 1175 163 -1.16990875211284 3.36563886090173 1.69086779100862 -3.379135125161 FALSE ""
100 1257 164 -1.07214689624052 3.06870139082209 1.53704419745569 -2.89405700481576 FALSE ""
50 614 165 -1.56851347020941 3.85709204527897 1.49302928668648 -2.76783325093412 FALSE ""
300 1371 166 -1.4897162229344 3.37943431819043 2.73785895109353 -3.95517536369706 FALSE ""
50 298 167 0.910953864991353 3.51832607538503 -2.13110872736357 -3.96883320161479 FALSE ""
300 1450 168 -1.20436749029355 3.20000148609641 1.94986361863064 -2.80519094801826 FALSE ""
150 805 169 -1.28771299204484 3.43293018245263 2.72115227365489 -4.53953407679355 FALSE ""
200 948 170 0.589430525248486 3.47972180169046 -2.44776593604591 -2.34031598065226 FALSE ""
300 649 171 -1.30760601026232 3.64406895210593 1.66683483526685 -3.12917295376912 FALSE ""
100 741 172 2.42627134239155 3.36507001449699 -5.60589254063448 -2.19573966614985 FALSE ""
100 92 173 -1.23138740794938 3.02611484626336 1.85615102736847 -2.8140843417815 FALSE ""
150 913 174 -1.29356549437736 3.34755367347722 2.20093183485203 -3.50722983065199 FALSE ""
300 203 175 0.559632090793282 3.60527807020807 -2.25803679138634 -2.69637537915028 FALSE ""
50 1024 176 -2.01924552813758 3.66789774700171 4.06421712583167 -4.77873981552844 FALSE ""
100 105 177 -1.46020346816634 3.28198134430314 3.48180308730736 -4.31233878651924 FALSE ""
200 1190 178 -1.29041055282113 3.29554676119497 2.13890686002931 -3.39582806408303 FALSE ""
300 375 179 0.637177070236812 3.32196522012125 -1.97772027708485 -2.77495830076404 FALSE ""
200 1273 180 -1.26653298749317 3.50496076295894 2.02313858179461 -3.5791108452552 FALSE ""
100 1160 181 -1.45429995707073 3.43215696089467 2.221563908881 -3.0436591462184 FALSE ""
50 463 182 -0.804294759256063 3.05243433388355 1.61741322591893 -3.64460466129615 FALSE ""
200 278 183 -1.34330768176643 3.54101530233111 2.02357492219009 -3.03521034752684 FALSE ""
300 445 184 -1.40269917044303 3.61109429404474 2.00663776795792 -3.24354055735985 FALSE ""
50 842 185 -0.76928446744033 3.31095155659387 0.48880037467601 -2.6415982001601 FALSE ""
100 1017 186 0.641771982349195 3.53701746670318 -2.42233646454735 -2.17144232346392 FALSE ""
200 720 187 -1.40667841313579 3.41338157864222 2.17101322795676 -3.03318029144803 FALSE ""
300 286 188 -1.17484522186256 3.4556463545236 1.96554767994669 -3.9585289703293 FALSE ""
200 854 189 -1.23899860175465 3.15876730263358 2.4447068917479 -3.47602298192106 FALSE ""
300 974 190 -1.07903341835569 3.1075459512921 1.98525723852193 -3.41840202412902 FALSE ""
200 419 191 -1.39132530470219 3.51446878705465 2.28696227828876 -3.71094297028084 FALSE ""
50 736 192 -1.26017718767081 2.99401278886694 2.75702070349418 -3.7625258450002 FALSE ""
150 532 193 -1.33686709998343 3.17312404638377 2.74438133322376 -4.15574496572243 FALSE ""
50 1282 194 -1.65769376709087 3.56173196848928 2.97161051817004 -3.4984179635307 FALSE ""
50 1268 195 0.881264894395079 3.58962435291659 -2.50003173501828 -3.35903803653594 FALSE ""
200 1165 196 0.754320107384436 3.34751559301338 -2.30496935677082 -2.56380646105132 FALSE ""
200 776 197 -1.22004312158814 3.20306754604854 2.03081415759604 -3.16500956256343 FALSE ""
50 288 198 0.0306061505723452 4.03568737864594 -1.43112367197236 -3.88026540751602 FALSE ""
150 427 199 -1.27042678335334 3.63645313749486 1.85812108231485 -3.85702918470114 FALSE ""
300 1289 200 -1.3324418495758 3.35179689134391 2.34848368788856 -3.07109128241495 FALSE ""
50 146 201 -1.50516746911562 3.32804084749304 2.52813139623939 -2.9928793536681 FALSE ""
150 216 202 -1.22734383135057 3.31671971302332 1.93935192713249 -3.00945099922889 FALSE ""
50 136 203 -2.17510969725735 3.97220845755816 4.12291541159184 -4.63696193300922 FALSE ""
300 501 204 0.390399451979078 3.79378825413534 -2.44576203655786 -2.09478280308075 FALSE ""
100 279 205 0.450164738334866 3.68065047362429 -2.32979578460849 -2.33799173603155 FALSE ""
50 539 206 -1.110348476864 2.96575427065065 1.73295099457428 -2.25822090225572 FALSE ""
300 1291 207 -1.50700583527267 3.53975661918826 2.68442258064476 -3.94689992653462 FALSE ""
100 1096 208 -0.701522931423565 2.99228204880084 1.58615457305652 -4.3327852588425 FALSE ""
100 1241 209 -1.67837290335327 3.92504124775119 2.82122726941619 -3.69037722899475 FALSE ""
150 811 210 -1.31671898461105 3.38133318969364 1.99117896917556 -2.9942728208188 FALSE ""
300 89 211 -1.2362648020134 3.34460436065407 1.87395665628115 -3.117469200359 FALSE ""
300 325 212 -1.46156490760188 3.3571705872263 2.5774772366019 -3.28541857042236 FALSE ""
300 1340 213 0.359259960228195 3.46661788100766 -1.72060301213411 -2.892019318453 FALSE ""
300 938 214 -1.37944883663228 3.36619172616273 2.60454368342239 -4.08400157445163 FALSE ""
50 661 215 2.33459107621955 2.86901410630462 -5.06457150872894 -2.13655928258087 FALSE ""
150 1105 216 -1.15613172042102 3.29536234018175 1.31278521229051 -2.67950047674606 FALSE ""
100 763 217 -1.52523916355949 3.81511393850649 2.19063451795584 -4.59394240292504 FALSE ""
200 1225 218 -1.71940412046764 3.67535557128577 3.74743535326438 -5.46552232376141 FALSE ""
100 1279 219 -1.22313692488732 3.26840572262548 2.04026863325315 -3.20514693210821 FALSE ""
100 453 220 0.268894352321465 4.52151259211181 -2.71840652070785 -3.06103332358058 FALSE ""
50 1155 221 -1.69934851074938 3.38319715385939 4.65528691262363 -5.98562961794027 FALSE ""
50 475 222 -1.41099115779326 3.35139324167845 2.37461745968051 -3.26151831426838 FALSE ""
50 512 223 -1.91876651077308 3.60189437553883 3.73823955957992 -3.99451191372891 FALSE ""
300 45 224 -1.4316282117965 3.34871985360102 2.55904578234606 -3.78191919502697 FALSE ""
150 450 225 -1.31290560405216 3.3548319533346 2.24356393177168 -3.31118030335519 FALSE ""
150 38 226 -1.59975654905565 3.87151525486996 1.86742835981917 -2.25319154230459 FALSE ""
300 507 227 -1.19361152488589 3.2785258205804 1.95869377837877 -3.22406207242772 FALSE ""
300 380 228 -1.16943997990023 3.41022109768699 1.77159932701844 -3.42751568486314 FALSE ""
100 1086 229 -1.36207513755017 3.29319524556691 3.13065408718499 -5.01722370053113 FALSE ""
50 342 230 -1.51805026742895 3.40152887681415 2.8329629147248 -4.41862943444635 FALSE ""
300 828 231 -1.15672854105594 3.33497583681957 1.64838222573704 -3.05830591195053 FALSE ""
100 1415 232 0.965658440332955 3.50143329445523 -2.74609004588526 -2.58475678887146 FALSE ""
100 276 233 -1.32039884843917 3.01292801852519 2.34605168365191 -3.1109157733788 FALSE ""
200 1384 234 -1.20688791482323 3.54923213618498 1.67923797494095 -3.54707966655787 FALSE ""
50 473 235 -1.51727751585755 3.11029451921556 3.53395805357656 -4.38548180070805 FALSE ""
300 753 236 -1.42630397428689 3.53474164447957 2.14625661484867 -3.41767277865307 FALSE ""
300 306 237 -1.35400653364637 3.11673269796203 3.01322527948144 -3.96257237320792 FALSE ""
100 918 238 -1.65017985391002 3.91478169597283 2.75429845381271 -4.81074704816988 FALSE ""
100 771 239 -1.23234467142536 3.34507556614592 1.73553219620139 -2.8409064222445 FALSE ""
50 808 240 -1.58705783213213 3.89768062928516 1.80754892437291 -2.90534982595131 FALSE ""
300 872 241 -1.24483252489867 3.27718275320128 2.08637696084804 -3.5491064366193 FALSE ""
200 899 242 -1.4177616018205 3.47784968576961 2.87036199584456 -4.2596492425938 FALSE ""
300 1285 243 -1.28998546881207 3.24361594284486 2.30695144310849 -3.42476855493245 FALSE ""
300 888 244 -1.31126779119741 3.41839652560649 2.12443451024737 -3.43805731026872 FALSE ""
50 1454 245 0.416482636982866 3.81789313353669 -1.93858956841419 -3.63246977599804 FALSE ""
50 184 246 -1.08969524784405 2.96718919841439 2.19337484077447 -4.19639394239233 FALSE ""
200 297 247 -1.17219738659246 3.31069337249469 1.38830591889765 -2.58636404649029 FALSE ""
200 426 248 -1.53438198826918 3.33099369332547 3.16314620630874 -4.37132468640064 FALSE ""
100 976 249 -1.30946253522768 3.11768189607503 2.31893641962747 -3.26142617842128 FALSE ""
300 1038 250 -1.13992667795775 3.40546282064553 1.46881552080753 -3.16279750866743 FALSE ""
300 813 251 -1.11629935691487 3.01834977237468 2.29243565538814 -3.7488260315412 FALSE ""
50 347 252 -1.44060412997709 3.48146362493286 2.18492904428498 -3.21829458290848 FALSE ""
300 523 253 -1.48378362049962 3.47689899168794 2.59927700304818 -3.71667851532199 FALSE ""
100 850 254 -1.30313417597903 3.53361274760591 1.47430171371233 -2.81466281110134 FALSE ""
150 1177 255 0.568442184547199 3.50779171353723 -2.00741418889266 -3.24032328733331 FALSE ""
200 647 256 -1.2819251380881 3.63018300934449 1.39545845222565 -2.55627822345385 FALSE ""
300 920 257 0.545542545481621 3.72111671096405 -2.24963286553908 -2.75459659137154 FALSE ""
150 282 258 -1.54302158845574 3.52477332159293 2.73563917697982 -4.08452445163623 FALSE ""
50 14 259 -1.76185037088703 3.42356033617216 2.74128228291169 -1.79663375806958 FALSE ""
100 1098 260 -1.43936849640345 3.27893866868026 3.08346281568987 -4.0227692540661 FALSE ""
300 1456 261 -1.44338092068401 3.53325681489439 2.3546731890854 -3.50229703919871 FALSE ""
300 212 262 -1.40783569909858 3.40250972080146 2.13927659887568 -3.18094678907296 FALSE ""
300 258 263 -1.22261119024375 3.34407486883771 1.89267404690025 -3.2504660884723 FALSE ""
100 153 264 -1.50184623686592 3.46252017906161 2.55625760381617 -3.45354469319307 FALSE ""
150 1103 265 -1.17772408384264 3.27149643252813 2.30750501584531 -4.12783216402281 FALSE ""
300 381 266 -1.31504303890353 3.43703371140421 2.1949164929786 -3.87930794132075 FALSE ""
50 1487 267 -1.86915573237954 3.77225388267077 2.77193380443963 -2.54585825325005 FALSE ""
100 601 268 -1.26887280903248 3.06946266576138 2.09418261414494 -2.77098235904348 FALSE ""
100 1289 269 -1.12271162559849 3.51811592693508 1.04555526804624 -2.90173135312177 FALSE ""
100 776 270 0.570654101464975 3.55221189766675 -2.20909711621636 -2.53149877318648 FALSE ""
300 672 271 -1.33432756325155 3.35618112804627 2.11844500014491 -3.07455455608974 FALSE ""
200 996 272 -1.31707599849558 3.44858270407949 2.22564701820785 -3.62544013195435 FALSE ""
200 658 273 -1.41699214348555 3.3442487099199 2.59316363487751 -3.72747200080536 FALSE ""
200 389 274 -1.47096181730351 3.53335238507866 2.38354176539607 -3.44807565531989 FALSE ""
200 1257 275 -1.37847955953667 3.27451029949648 1.9661648151945 -2.59511519081202 FALSE ""
150 429 276 -1.04335705812709 3.30421778770385 1.4119557034135 -3.07420789151757 FALSE ""
150 389 277 -1.38694518071795 3.68219059160459 1.6174402672871 -3.00268283133305 FALSE ""
300 1194 278 -1.33897715861884 3.29755066134792 2.45901872551444 -3.25918439816068 FALSE ""
150 571 279 -1.03426431196675 3.21093873255883 1.81552093027359 -3.50655408964823 FALSE ""
200 677 280 -1.34074548942736 3.64032548364014 2.05835832263556 -3.56995894087249 FALSE ""
100 370 281 -1.35251749447501 3.48917470555596 2.39926072967375 -4.29500611957678 FALSE ""
150 1482 282 -1.52356708370231 3.5136393009214 2.96406190742098 -4.33669161683037 FALSE ""
100 401 283 -1.30589901523713 3.59022828731915 1.51086951302922 -3.35593415843285 FALSE ""
150 1268 284 -1.37517522821635 3.27927629347611 2.30964536136751 -2.86979482347948 FALSE ""
300 348 285 -1.43091535488461 3.55576136977047 2.15388192695434 -3.48095655566897 FALSE ""
150 307 286 -1.43903400187117 3.36332759793407 2.99818571464408 -3.85822563999245 FALSE ""
150 1235 287 -1.36750894211229 3.04341389353258 2.86191657587286 -3.16516785975822 FALSE ""
150 1396 288 -1.21024140367452 3.22002648744363 2.0905610118603 -3.6469437993635 FALSE ""
150 1286 289 0.295163197530834 3.68850637078777 -2.05115470303953 -1.99056800110132 FALSE ""
300 1091 290 -1.37284660709735 3.48836884597492 2.04149277180913 -3.33094304354796 FALSE ""
200 743 291 -1.38753911074607 3.33638517802694 2.5474973551837 -3.96384180352425 FALSE ""
150 430 292 2.97562329399938 3.39108333019837 -6.33326437975912 -2.93328322641658 FALSE ""
200 659 293 -1.27252004041721 3.31680721959471 2.02125555378869 -3.37666753840502 FALSE ""
