"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
300 511 57 3.78287911106425 3.57526475313656 -8.40284572336214 -2.84401214413915 FALSE ""
200 857 58 -1.24967917852334 3.58926012516457 1.36788133520159 -3.40741511564887 FALSE ""
100 327 59 -1.4830742610438 3.48485154941151 2.59219572864616 -4.24095405470713 FALSE ""
50 362 60 0.710007309422187 3.50280937842157 -2.21001892555576 -2.72632283801316 FALSE ""
50 958 61 -1.8063274181053 3.71915096702387 3.14323636128776 -4.48572867268408 FALSE ""
150 97 62 -1.26353100338785 3.40542512311505 2.28633562461704 -3.09321363713092 FALSE ""
50 50 63 -1.47248674756005 3.2266212694103 3.29472376929311 -3.42527647893202 FALSE ""
300 714 64 -1.26556702880571 3.42476204386704 2.40963041778542 -4.41285865288226 FALSE ""
200 968 65 -1.46263309525251 3.41451586601308 2.44991728218234 -3.37959955311053 FALSE ""
50 391 66 1.02881623263675 3.46681754952042 -3.0521827865624 -2.57098865486257 FALSE ""
200 793 67 -1.29403578122511 3.0341446371341 2.4625855250011 -3.41586780945095 FALSE ""
200 518 68 -1.18444292904253 3.4442874084391 1.73794095396523 -3.40195409117031 FALSE ""
100 603 69 -1.37892174631389 3.5809545003348 1.74826206576267 -2.86712538436192 FALSE ""
300 959 70 -1.29298958178117 3.33061039655827 2.31348580409679 -3.42924028850909 FALSE ""
300 882 71 -1.26646018186346 3.19686482341615 2.54472080558347 -3.60177309381723 FALSE ""
50 59 72 -1.21502947962118 3.77673036494973 1.4726005023301 -3.87349619894274 FALSE ""
50 11 73 -1.04138222623798 2.96099035729314 1.25832786788266 -2.11762939210123 FALSE ""
200 396 74 -1.31727323391526 3.43134303981478 2.22903203125995 -3.66587758721819 FALSE ""
100 43 75 0.797878417885593 3.24713854643568 -2.32405801179636 -2.42858397346617 FALSE ""
50 303 76 0.508222300611667 3.64595491669613 -2.43312091895152 -1.69774157321344 FALSE ""
50 517 77 -1.20444337853967 2.9186069539193 2.98284852127623 -5.41701475661985 FALSE ""
200 953 78 -1.18173399149631 3.21359907378437 1.76994971511618 -3.18169565644061 FALSE ""
200 143 79 -1.43717032417294 3.43506454032412 2.83972369700763 -3.99688457870054 FALSE ""
150 332 80 -1.3891700263506 3.45408285012035 3.06750440968433 -4.75316183184362 FALSE ""
200 711 81 -0.921619244788667 3.06116750121427 1.50491514522471 -3.0675118795699 FALSE ""
150 57 82 -1.22793035582842 3.55325521122364 1.57555609992863 -2.93238253151374 FALSE ""
100 905 83 -1.09958827631231 3.15753370405892 1.81955102674619 -2.96960243708897 FALSE ""
300 814 84 -1.03202625794931 3.16125455949792 1.6604765447246 -3.2807312765767 FALSE ""
200 100 85 -1.28523307319989 3.57540665769992 1.5983975915944 -2.53263718818566 FALSE ""
300 352 86 -1.42667716706696 3.54606370150401 2.12825964591304 -3.3170604435893 FALSE ""
100 280 87 -1.10888489659222 3.26861592926561 2.06879384139326 -3.83870835113147 FALSE ""
150 564 88 -1.2861070098438 3.31253806361272 2.19337311716111 -3.47723953674487 FALSE ""
150 51 89 -1.69205683855067 3.59359081578913 2.9924526575001 -3.98010642487428 FALSE ""
300 862 90 -1.3406999869278 3.30825487486864 2.54898485435317 -3.5494958443684 FALSE ""
150 575 91 -1.48898230040183 3.69445377299052 2.3492180539391 -3.96087627057546 FALSE ""
50 265 92 -1.59507826932938 3.2898600709194 3.29662508960738 -4.76763858147495 FALSE ""
200 415 93 -1.30301095020784 3.63499399372875 1.48800149432406 -2.86853188013758 FALSE ""
300 524 94 -1.27936083101207 3.46209471844337 1.82657788752888 -3.18429078427389 FALSE ""
200 390 95 0.590856141540194 3.45688817706381 -2.25201068810034 -2.68535403809527 FALSE ""
100 926 96 -1.38172462764499 3.33827223386191 2.64422305195866 -3.49825769802029 FALSE ""
300 586 97 -1.21590678518884 3.33451899115148 2.20277091604856 -3.83015753760887 FALSE ""
300 916 98 -1.43707123839772 3.31617122623533 2.75286274936893 -3.87094269869947 FALSE ""
200 425 99 -1.5304365853212 3.55954247300187 2.89649579826069 -4.04938476852213 FALSE ""
100 637 100 -1.29202079166733 2.91329119239383 3.10099472575691 -4.29644311987851 FALSE ""
50 623 101 -1.57659965060493 3.47634738161547 3.69809057945294 -4.8568426103583 FALSE ""
300 47 102 -1.40674339731759 3.34480280609997 2.71882551178308 -3.84171559076384 FALSE ""
300 856 103 -1.0921341624578 3.33849021292169 1.53828963064821 -3.10602935260056 FALSE ""
150 670 104 -1.21782951255221 3.28509247343822 2.2401687427304 -3.45035537842663 FALSE ""
300 181 105 -1.30574967841713 3.50855047655429 2.22016820973503 -3.6584311806036 FALSE ""
150 487 106 -1.18548952539057 3.12315307482074 2.10721250839232 -3.38175666089252 FALSE ""
300 579 107 -1.32771839894951 3.18852063834975 2.62944853956459 -3.79425802962487 FALSE ""
200 423 108 -1.20737466600263 3.23963263881116 1.96777400893532 -3.26844873575107 FALSE ""
200 386 109 -1.17021374073232 3.4599591801339 1.18491621299662 -2.71415693650128 FALSE ""
50 674 110 -1.1525930345954 2.80928695307652 2.72967166988377 -3.63328568107684 FALSE ""
150 557 111 -1.12869202169574 3.22664461988254 1.57131871923962 -2.62261126794321 FALSE ""
200 471 112 -1.14982481756703 3.17707859040912 2.03645269929291 -3.0617221849024 FALSE ""
300 224 113 -1.42422467851788 3.4360868394041 2.75548184457578 -4.07343251921635 FALSE ""
200 426 114 -1.32359835145965 3.38404689173016 2.78723742832564 -4.35810707988873 FALSE ""
100 992 115 0.350034455045416 3.56530166209736 -2.14353403833172 -2.59915420271396 FALSE ""
300 133 116 -1.37483751851069 3.53764367931718 1.89656674302448 -3.21210756535037 FALSE ""
50 270 117 -1.2895300406874 3.40300835294239 2.50840861271968 -4.29178972124736 FALSE ""
150 701 118 -1.3044056598746 3.51006069208549 1.97439848984684 -3.31385447137024 FALSE ""
50 581 119 -1.16269974499681 3.25980788808597 2.09651528494559 -3.79175730565115 FALSE ""
150 255 120 -1.44759578382297 3.39887897597346 2.3667319075171 -2.57219343842504 FALSE ""
100 500 121 -1.23863664710863 3.50053043979904 2.26785503278969 -3.92220130017062 FALSE ""
100 236 122 -1.48453955673682 3.6238907792588 2.70719932080716 -4.14018528108243 FALSE ""
150 500 123 -1.11967141502383 3.33741246507203 1.46277981982765 -3.21007384283301 FALSE ""
300 50 124 -1.2822242186762 3.44177580827099 2.20776258498401 -3.48063543025606 FALSE ""
200 561 125 -1.13944698502247 3.22965869373796 2.08217846056225 -3.56944440590526 FALSE ""
100 357 126 -1.18994005895517 3.40198370115321 1.63354976236855 -3.27253683874314 FALSE ""
50 698 127 -0.84869087697934 3.12972234670521 1.48527534693362 -3.48864481623014 FALSE ""
100 116 128 0.63996099063334 3.40575396009618 -2.24381574592891 -2.5442009900732 FALSE ""
100 465 129 -1.25300042691816 3.20540538984135 2.94223602851672 -4.55012704428749 FALSE ""
50 764 130 -1.05122050002313 3.14091788801661 2.77212370496031 -4.91099161722518 FALSE ""
150 528 131 -1.07064817220874 3.30483885310975 1.66661269242633 -3.12936940261845 FALSE ""
300 305 132 -1.27162403374178 3.30573798583735 2.28718083813358 -3.60356469722326 FALSE ""
300 388 133 -1.31875789544045 3.55503268094842 1.72232394364443 -3.48201546455375 FALSE ""
200 93 134 -1.25332137764051 3.53164277712075 1.96132200660901 -3.44015677227015 FALSE ""
150 337 135 -1.30266499650382 3.6438811729233 1.94257272833652 -3.40307660139425 FALSE ""
200 74 136 -1.45031071838263 3.61920769337724 1.98629935764997 -3.65803445930456 FALSE ""
150 437 137 -1.44048988628313 3.31982636819792 2.95928886932234 -3.91494634968532 FALSE ""
150 25 138 -1.31836897044843 3.17714706597472 2.6819457155175 -3.70481356652215 FALSE ""
150 316 139 -1.19411573632701 3.27891147154701 1.62320928859836 -2.85423988567008 FALSE ""
50 395 140 0.749324300742158 3.1821975644466 -2.21389429068464 -2.32805643221069 FALSE ""
200 609 141 -1.60697160368232 3.85050854016319 2.17287783834161 -3.38236522170909 FALSE ""
50 901 142 0.71690342376041 3.21603581636849 -1.40335573979141 -3.80779659814893 FALSE ""
300 459 143 -1.43252924199148 3.52471714616745 2.31771882740115 -3.02649413948534 FALSE ""
50 319 144 0.294177643675817 3.84866640055482 -2.16572759194225 -2.00395190750069 FALSE ""
50 612 145 -1.27555892578465 3.32978206278429 2.14783566298798 -2.51456341885988 FALSE ""
50 255 146 -1.34555381616909 3.39404830679013 1.93458490398843 -2.63442962027515 FALSE ""
100 349 147 0.303405198498715 3.80533563664981 -1.65815816243235 -3.67584125385946 FALSE ""
150 88 148 -1.42183172867707 3.4668008626983 2.2305926544631 -3.17732045652275 FALSE ""
150 760 149 -1.21567443890937 3.41853274747528 1.3009819387686 -2.94269985891419 FALSE ""
100 881 150 -1.10920200613699 3.01703594764487 1.59057148773171 -2.45376070339718 FALSE ""
200 451 151 -1.3506944887647 3.50084195223187 2.06525204742879 -3.12893109395142 FALSE ""
300 312 152 -1.47235616353545 3.42129937938352 2.51305637517634 -3.41405599492826 FALSE ""
300 410 153 -1.21831872489096 3.22794615235256 2.03578910060034 -3.39147956925991 FALSE ""
100 429 154 -1.28787283061613 3.40283278397488 2.70177584669778 -4.38170307217357 FALSE ""
100 102 155 -1.50398888915319 3.72018006149005 2.29542529878862 -3.23688050513866 FALSE ""
50 401 156 -1.37431253359758 3.41333534400653 3.42195622462285 -4.87776233349737 FALSE ""
50 626 157 2.66504260601746 3.57366770893133 -6.49911844815385 -2.24004951035541 FALSE ""
150 333 158 -1.27488676516078 3.44784046956059 2.09493493634927 -3.47166725915039 FALSE ""
150 379 159 -1.41887031239271 3.58503375313817 2.05586072932581 -3.29080328728897 FALSE ""
100 694 160 0.581069578260386 3.81362104119205 -2.6478874786587 -2.62309661896441 FALSE ""
200 102 161 0.502320575871448 3.60533831698139 -1.96126830869926 -2.89014611928684 FALSE ""
150 339 162 -1.48774385135414 3.68372916969318 2.74185573103881 -4.58010158568239 FALSE ""
200 264 163 -1.26110547282051 3.18425403118641 2.26557492604222 -3.39214692530498 FALSE ""
50 960 164 -1.36852571881888 3.12101295972856 2.67543025597901 -3.47450935688287 FALSE ""
200 798 165 -1.18775294288538 3.21474063152913 2.07523796275562 -3.85583538661296 FALSE ""
100 654 166 -1.3655566509733 3.22477025599402 2.90281492808862 -3.63981211265594 FALSE ""
200 162 167 -1.26290918573719 3.56997288057595 1.53330609324634 -2.86584354030847 FALSE ""
50 226 168 -1.48356056829052 3.79306345779273 1.31881835521929 -2.90106709616875 FALSE ""
50 617 169 -1.281271421523 2.97425279938697 3.01090516292942 -4.4642532698815 FALSE ""
50 824 170 -1.55239773382246 3.31979742988271 2.93307639690858 -4.10395234724889 FALSE ""
100 303 171 0.632519682618919 3.44593663142846 -2.15232898406494 -2.78046918594379 FALSE ""
300 424 172 -1.37363291330771 3.43804592347694 2.31266914253997 -3.65820847252647 FALSE ""
300 641 173 0.518907722428475 3.69170052521489 -2.53601192987511 -2.09077377102303 FALSE ""
150 975 174 -1.44447865193615 3.70665509827796 2.50736991876014 -4.65208885649416 FALSE ""
300 981 175 -1.09832977261636 3.2124286052276 1.69739527128519 -3.03255119424229 FALSE ""
200 963 176 0.574826699649664 3.44039384269744 -1.92158451264717 -2.65719519539324 FALSE ""
150 212 177 -1.54334602656979 3.71276221918358 2.30692046853752 -3.22169355840296 FALSE ""
150 209 178 -1.30015963632659 3.56882167952665 1.78338421573224 -3.17389292030193 FALSE ""
50 696 179 -1.47546425311211 3.72298376456378 2.03344473446169 -2.84610314880335 FALSE ""
200 960 180 0.538858091390454 3.55176672255483 -2.20862564524239 -2.26004522439612 FALSE ""
50 320 181 -1.32374701511877 2.72160335025406 2.88889515514875 -4.01773240618114 FALSE ""
50 351 182 -1.69665919716744 3.4566161362999 3.43156906558604 -4.31845173474029 FALSE ""
200 954 183 0.71317813265001 3.49548671381218 -2.01513014579178 -3.12048772349608 FALSE ""
150 524 184 -1.41173372464767 3.30449788008377 2.65021661302229 -3.36502937941773 FALSE ""
150 833 185 -1.43100694608289 3.56973243966807 2.32520992548831 -4.18802245142971 FALSE ""
50 590 186 -1.01227216498319 3.19478446819716 1.28891169113893 -2.19734776704757 FALSE ""
50 601 187 -1.63811550431614 4.47440826998381 1.90620886197487 -4.20208884981129 FALSE ""
100 114 188 -1.37802030350207 3.53331954141981 1.62192926428082 -2.51863135866176 FALSE ""
200 907 189 -1.42819315034645 3.55191487941122 2.47151449311218 -3.9076925705221 FALSE ""
200 751 190 0.638238581581883 3.52013351324357 -2.01804955185673 -2.89877406443417 FALSE ""
150 167 191 -1.32528639075251 3.76310223977568 1.67562056019957 -3.43862156292882 FALSE ""
300 789 192 -1.42204032134778 3.46348064470213 2.58002020995423 -4.11700192515077 FALSE ""
300 845 193 -1.24588456081084 3.3391979765079 1.93582750145571 -2.84178296925764 FALSE ""
100 980 194 -1.48164566775152 3.49909738730254 2.52983121777073 -4.46488158820401 FALSE ""
200 140 195 -1.34523709653874 3.59959041456756 1.84530926756145 -3.38618361638358 FALSE ""
150 974 196 0.484473906294193 3.5368832458827 -1.78643991766868 -2.96577893683875 FALSE ""
100 922 197 0.4033803623335 3.56995761837859 -1.17313801860175 -4.14619174384903 FALSE ""
150 32 198 -1.39337946919012 3.29863161027456 2.5352363476607 -3.23006422150098 FALSE ""
300 105 199 -1.34777086088055 3.57783175372576 2.08655192482277 -3.73083057797006 FALSE ""
150 673 200 -1.38982689897745 3.36148441559101 2.20009272249918 -3.33660849871268 FALSE ""
150 973 201 -1.28982439801588 3.2494799879279 1.91938881444307 -3.88416612500636 FALSE ""
50 279 202 3.34368058051999 3.51107509970808 -6.97202370991821 -4.20204064401048 FALSE ""
100 298 203 -1.32425288430135 3.64078098282385 1.49315921237887 -2.83280852894255 FALSE ""
50 528 204 -1.03151220606642 2.75495748275178 2.52021855570418 -4.08629293863094 FALSE ""
50 761 205 0.67896272757598 3.6048896590059 -2.13522206704179 -3.10796440312126 FALSE ""
200 896 206 -1.46089622517025 3.48178100368462 2.36703731340485 -3.18996036037912 FALSE ""
50 352 207 2.45507867165415 3.08424338902521 -5.6828806266728 -1.97959584923663 FALSE ""
200 254 208 -1.34462196416789 3.30206066908785 2.33913599220234 -3.26198459628949 FALSE ""
50 173 209 -1.24680026381227 3.27434394121954 1.7328519710748 -2.07686132223815 FALSE ""
150 300 210 -1.46997727826946 3.64796478194123 2.29157559672803 -3.3618113974503 FALSE ""
300 465 211 -1.20883823060785 3.41258485571642 1.57798749467283 -3.13015591978762 FALSE ""
50 905 212 -1.43303296848246 3.53316580943873 3.00719206362522 -4.91078865569453 FALSE ""
100 917 213 -1.41572434739317 3.38185598617681 2.65155688426438 -4.69235449976943 FALSE ""
150 266 214 -1.19266874320736 3.36657692677447 2.12603950076212 -3.8758789901639 FALSE ""
50 167 215 1.28155670596715 3.20325406242859 -3.25981983217063 -2.74900046259961 FALSE ""
300 831 216 -1.35901858454377 3.36907030819224 2.58649472843544 -3.6829917107393 FALSE ""
200 107 217 -1.02547002211565 3.31051447845541 1.34895444422424 -2.93960696253648 FALSE ""
200 206 218 0.483437945947862 3.64011420401933 -2.15912921241335 -2.75874991101895 FALSE ""
300 944 219 -1.27651018936675 3.34837784778804 1.79311566852441 -2.86787379221382 FALSE ""
150 106 220 0.549766012331847 3.88448789846394 -2.27818909688341 -2.79355902006593 FALSE ""
50 37 221 -0.768113615958384 3.0896226776328 1.39996179275132 -4.08368153494899 FALSE ""
50 6 222 -1.60635714694221 3.88295950660941 1.56906823355 -3.11093140341065 FALSE ""
50 638 223 -1.90209238699411 3.55712268941406 3.58367679168754 -3.83025505483955 FALSE ""
100 131 224 0.494571127695081 3.82201369934924 -2.14895328594659 -2.83703319905252 FALSE ""
150 607 225 -1.43567718420787 3.55896152078379 1.74234634722544 -2.68985507275103 FALSE ""
50 760 226 -1.69704621731212 3.31326875129684 4.24340568297302 -5.15950575296406 FALSE ""
100 879 227 -1.11562057229039 3.21903545450412 2.10418033020013 -3.66693138453122 FALSE ""
100 969 228 -1.2686739369389 3.37057116675866 1.45310360032749 -2.3871217899295 FALSE ""
150 555 229 -1.26519438966778 3.45301957587247 1.83524486150169 -3.20876156781406 FALSE ""
200 543 230 -1.29630344282202 3.27903505732339 2.62452878586404 -3.64930212906098 FALSE ""
300 35 231 -1.35225922465009 3.42005466434803 2.12521052400781 -3.12639052683218 FALSE ""
300 18 232 -1.24444268357771 3.38725809755621 2.07268500001652 -3.40835312882344 FALSE ""
300 539 233 -1.44437578160867 3.64871836175813 2.06847331124983 -3.33201567696383 FALSE ""
150 547 234 -1.1835960712078 3.12633768025742 2.47720092268196 -3.94797084487558 FALSE ""
50 966 235 0.778608187213175 3.96278118946873 -2.84345373039302 -2.5060157649688 FALSE ""
300 278 236 -1.40932140342334 3.39569119512838 2.10204610410899 -3.02059583047463 FALSE ""
150 957 237 -1.25585626420116 3.46501005329243 1.52873499979659 -2.89102926374059 FALSE ""
300 124 238 -1.16385434056532 3.3330030540391 1.64865980911843 -3.28492974959738 FALSE ""
200 717 239 0.627626758640514 3.52884118081431 -2.58169345618963 -2.09899611722368 FALSE ""
150 835 240 -1.23330917339359 3.52237212764018 1.72775833818584 -3.63773363573377 FALSE ""
300 548 241 -1.41877528311443 3.46471983327761 2.35119107500124 -3.71916739231372 FALSE ""
200 981 242 -1.09884620042484 3.21671550006371 1.22593579647331 -2.27820860508125 FALSE ""
200 230 243 1.90714005712912 3.54724088893669 -4.70899903497429 -2.54167729179406 FALSE ""
300 346 244 -1.10684414327384 3.18495798606516 2.00024865137557 -3.58470330658944 FALSE ""
200 135 245 -1.39318536402964 3.35356902243279 3.23115026583458 -4.78012778780189 FALSE ""
150 273 246 -1.43422009522811 3.59350067756579 2.35890698241404 -3.48127462951232 FALSE ""
150 31 247 -1.25877652868341 3.40081652476085 1.84493971133113 -2.96814366079228 FALSE ""
150 457 248 -1.22745220127412 2.96527198037888 2.7464907317783 -4.056065605189 FALSE ""
50 156 249 0.582069243334378 3.90089566228683 -2.0361310644374 -3.42971182898716 FALSE ""
100 420 250 -1.3997895570541 3.32297831054167 2.66315667140787 -3.97007548110035 FALSE ""
100 937 251 0.253082404253244 3.72292232867257 -1.75124228411525 -2.59646652297607 FALSE ""
50 641 252 -1.31739955383277 2.98660325494444 3.21291493232174 -4.15146158818035 FALSE ""
300 756 253 -1.30496123350753 3.37571537004739 2.03520707541579 -3.15210836232119 FALSE ""
150 50 254 -1.58531627288278 3.79227046082972 2.92678077985113 -4.076166960099 FALSE ""
150 659 255 -1.34546530315954 3.5505728690081 2.20686584204677 -3.40115769587599 FALSE ""
100 407 256 0.613291216532323 3.6153828479582 -1.83654753182566 -3.65228393569781 FALSE ""
100 85 257 -1.02652475313447 2.83884175790878 2.30056714955777 -3.34669966449096 FALSE ""
200 186 258 -1.35034852908886 3.36670430555999 2.17607797855602 -3.28847751860289 FALSE ""
100 769 259 0.930131207761389 3.38201301545186 -2.85087663217292 -3.40375232482138 FALSE ""
200 929 260 -1.09306416989379 3.43274813062023 1.1907013677172 -2.70106969882785 FALSE ""
300 175 261 -1.41805316127519 3.46317669887373 2.25273168931114 -3.30899326268622 FALSE ""
300 399 262 -1.3754564239898 3.43237608414604 1.99498027849925 -3.09347310258913 FALSE ""
300 677 263 -1.10083611548311 3.26900672326101 1.8512945980961 -3.40430727179073 FALSE ""
300 784 264 0.415385010382281 3.59414309728268 -1.79497251522923 -2.53327908376184 FALSE ""
100 331 265 -1.21631138278928 3.1348805487269 2.76929718189756 -4.91019597469594 FALSE ""
200 400 266 -1.51676921661179 3.5702041578659 2.44595896049514 -3.04847955009959 FALSE ""
150 954 267 -1.31974234470313 3.48768463123754 1.29981768666792 -2.51706630829715 FALSE ""
200 407 268 -1.15615335102375 3.36268695521224 1.54607502169466 -3.07686587673633 FALSE ""
300 170 269 0.581268414659942 3.53068570656264 -2.19784081277777 -2.70269089299292 FALSE ""
200 347 270 -1.67722386467755 3.67494619734775 2.43650764558496 -3.46910769554514 FALSE ""
100 867 271 -1.24431468663344 3.55523199505759 1.38903340955282 -2.92029063284689 FALSE ""
150 596 272 -1.48164871568429 3.76880837923465 1.5007861099402 -2.49912389383993 FALSE ""
150 853 273 0.504041976930412 3.37223376882181 -1.71393002192755 -2.81199615906284 FALSE ""
150 158 274 3.3517849492987 3.27573115363938 -7.48445919264587 -2.7180882721712 FALSE ""
200 844 275 -1.09691570843391 3.24738179795867 1.7547812226972 -2.97012603069077 FALSE ""
300 466 276 -1.23608698355658 3.44729977191719 1.69783946187576 -3.14030457825634 FALSE ""
100 177 277 3.47614371050703 2.93790470980171 -7.00354002849824 -3.01817046068909 FALSE ""
100 503 278 -1.03898102436927 3.51139233873785 0.656458905874773 -1.89514291185719 FALSE ""
300 648 279 -1.36929246547094 3.48821800976699 1.89370792569079 -3.07149726765135 FALSE ""
150 127 280 -1.30750749317234 3.59703862744292 1.76536874450216 -2.97315755550265 FALSE ""
200 392 281 -1.38446818586643 3.29486236149731 2.83109645295149 -4.07127065905753 FALSE ""
300 683 282 -1.43319899970869 3.44212096585903 2.71825883392881 -3.56558993438429 FALSE ""
50 946 283 3.34761344123797 3.06943640880281 -6.67257675003815 -3.11974683183928 FALSE ""
200 632 284 -1.37873331641773 3.37342991000356 2.27373973325642 -3.56358630584628 FALSE ""
50 269 285 0.627513892280838 4.08139504148791 -3.06170504833605 -2.52240300297261 FALSE ""
200 579 286 -1.42376220055692 3.38200174092753 2.61778337777246 -3.56668013511818 FALSE ""
50 99 287 -1.68350870454196 3.42126908535594 3.33675718967755 -2.95948755931924 FALSE ""
200 399 288 -1.29953083972916 3.08746960222794 2.43952672196157 -3.39123151003059 FALSE ""
300 503 289 0.564704921982973 3.51701682294366 -2.01671723241568 -2.8840740715922 FALSE ""
50 820 290 0.667794993349912 3.23129203871515 -2.12753240453036 -2.15658228661498 FALSE ""
300 262 291 -1.20482705531133 3.44552817636428 1.30946496692728 -2.73406089179837 FALSE ""
50 980 292 0.470642705949594 4.12387706377338 -2.52925784322758 -2.53400900873311 FALSE ""
300 486 293 -1.45950065974191 3.29410642391323 3.03932856995549 -4.09159857091798 FALSE ""
200 321 294 0.536633486579404 3.58111045269577 -2.15467716991654 -2.87764955468071 FALSE ""
150 171 295 -1.36000382025986 3.42256803329837 1.52488409474567 -2.21381772966771 FALSE ""
