"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
1000 1.5 1.5 479 1 1.63639922414269 1.26570471063861 FALSE ""
800 1.5 1.5 246 2 1.46983240636028 1.52302919612636 FALSE ""
800 1.5 1.5 4 3 1.46155147716624 1.4791040593524 FALSE ""
900 0.5 0.5 691 4 0.548041973458269 0.412884689454968 FALSE ""
1000 1.5 1.5 310 5 1.38265701184518 1.75842913239152 FALSE ""
500 0.5 1.5 465 6 0.491013103189669 1.83094478318546 FALSE ""
800 0.5 0.5 424 7 0.548672776620928 0.356839310311721 FALSE ""
200 1.5 0.5 437 8 1.31588918603709 0.57677773963683 FALSE ""
200 0.5 1.5 232 9 0.496195538315058 1.36882734489041 FALSE ""
500 0.5 0.5 856 10 0.512091480815941 0.489399582528179 FALSE ""
1000 1.5 0.5 79 11 1.43234172402185 0.528266030206105 FALSE ""
700 1 1.5 98 12 1.03621384961472 1.35367585964623 FALSE ""
600 1.5 1.5 733 13 1.74852572309638 1.03889081089759 FALSE ""
800 1.5 1.5 11 14 1.5401363243611 1.46328102716496 FALSE ""
300 0.5 1.5 254 15 0.506858298177589 1.67130579048576 FALSE ""
600 1.5 1.5 703 16 1.55316689755189 1.39522538540946 FALSE ""
600 1.5 1.5 778 17 1.3846953598431 1.81143349779902 FALSE ""
500 0.5 0.5 591 18 0.444357905478193 0.659390098809578 FALSE ""
500 1 1.5 93 19 1.10810291209382 1.04610221400115 FALSE ""
1000 0.5 0.5 305 20 0.600860069882113 0.303071942159718 FALSE ""
300 1.5 0.5 645 21 1.80815709519655 0.334341819552656 FALSE ""
300 1.5 0.5 545 22 1.64286398416912 0.45265736341438 FALSE ""
400 1.5 1.5 587 23 1.4827313542802 1.64881085751968 FALSE ""
600 0.5 1.5 723 24 0.471741241932035 1.62078491326728 FALSE ""
200 1 1.5 880 25 0.911237128230048 1.6427997192321 FALSE ""
1000 1 0.5 484 26 0.993548166201212 0.475377617978017 FALSE ""
1000 0.5 1.5 585 27 0.479372741559802 1.66323110955453 FALSE ""
700 1.5 0.5 468 28 1.51855461936953 0.525417507924061 FALSE ""
100 0.5 1.5 828 29 0.424350744450687 2.2780730731254 FALSE ""
1000 1 1.5 642 30 1.05522431298954 1.24416394999694 FALSE ""
100 1.5 0.5 900 31 1.20501859999258 0.697019825421545 FALSE ""
700 0.5 0.5 645 32 0.504248362785184 0.451216412207163 FALSE ""
500 1.5 0.5 90 33 1.32874889137713 0.666389089475603 FALSE ""
200 1 0.5 714 34 0.812914588176605 0.643043507825284 FALSE ""
700 1 1.5 479 35 0.984672582103086 1.56590926639104 FALSE ""
800 0.5 1.5 469 36 0.495812406103398 1.46506107840552 FALSE ""
900 1.5 0.5 429 37 1.41903342242634 0.613534221632812 FALSE ""
100 0.5 0.5 347 38 0.421415842728356 0.885874492530695 FALSE ""
900 1 1.5 95 39 0.949064760112794 1.77669042047671 FALSE ""
900 1 0.5 675 40 0.912465355805589 0.650071387394667 FALSE ""
1000 1.5 1.5 604 41 1.4878701043497 1.3913682169763 FALSE ""
500 1 0.5 411 42 1.25510566561028 0.345374547343425 FALSE ""
1000 1 0.5 784 43 0.991606852710011 0.499718081405503 FALSE ""
300 1.5 0.5 829 44 1.29982787151334 0.683312869538742 FALSE ""
800 1 0.5 688 45 0.915648063282469 0.614424936012423 FALSE ""
600 0.5 1.5 621 46 0.491208787470887 1.69188625832093 FALSE ""
600 1.5 0.5 250 47 1.52825664197154 0.475511727891837 FALSE ""
1000 0.5 0.5 44 48 0.507015147500861 0.440881763813556 FALSE ""
700 1 1.5 718 49 0.997715118944133 1.58192476308127 FALSE ""
100 1.5 0.5 366 50 1.23954857316154 0.617109154176115 FALSE ""
500 0.5 1.5 61 51 0.520005716815529 1.3082024652913 FALSE ""
600 0.5 1.5 28 52 0.494797790274292 1.55774043666439 FALSE ""
400 1.5 0.5 845 53 1.33759484619181 0.650039607308072 FALSE ""
200 0.5 1.5 396 54 0.480336150506371 1.80316341904008 FALSE ""
900 1 1.5 862 55 0.930983543557507 1.92490205061314 FALSE ""
600 1 0.5 764 56 0.931305239059661 0.591279641411464 FALSE ""
500 1 1.5 378 57 0.926535871582444 1.88126025948306 FALSE ""
300 0.5 1.5 654 58 0.498991704292405 1.32494848456082 FALSE ""
800 0.5 0.5 557 59 0.591608310502412 0.359279499191297 FALSE ""
700 1 1.5 441 60 0.873341603278726 2.08409270481251 FALSE ""
300 1.5 0.5 549 61 1.49330814447881 0.557680136130769 FALSE ""
400 0.5 0.5 499 62 0.461067865061435 0.57404411482913 FALSE ""
900 0.5 0.5 633 63 0.471453970455557 0.512077796946867 FALSE ""
900 1 0.5 142 64 1.01595558612011 0.491467582949657 FALSE ""
100 1.5 0.5 27 65 0.878492447540287 1.98616756361102 FALSE ""
1000 0.5 0.5 673 66 0.53347517814426 0.423322081730243 FALSE ""
1000 1.5 0.5 622 67 1.75551659522363 0.353862722782962 FALSE ""
1000 0.5 0.5 55 68 0.586585021978723 0.38759422209201 FALSE ""
300 1 1.5 539 69 0.941365998488039 1.93239503583629 FALSE ""
1000 1.5 0.5 839 70 1.60245951816162 0.400082526949782 FALSE ""
900 1.5 0.5 546 71 1.50753669692699 0.506993073857195 FALSE ""
400 0.5 0.5 875 72 0.504714302181472 0.471491913684882 FALSE ""
400 1.5 0.5 844 73 1.58610530930861 0.460793905966067 FALSE ""
300 0.5 0.5 3 74 0.780374573994714 0.220615902826302 FALSE ""
500 0.5 0.5 782 75 0.501015940608385 0.604801683545351 FALSE ""
400 0.5 1.5 525 76 0.478689189692005 1.78687321376715 FALSE ""
1000 1.5 0.5 106 77 1.52533991765475 0.440707614430473 FALSE ""
400 1 0.5 583 78 0.85671845314742 0.610319323215669 FALSE ""
700 0.5 0.5 93 79 0.420607373039589 0.812656011473701 FALSE ""
800 1 0.5 69 80 0.919333444065106 0.550766062079393 FALSE ""
400 0.5 0.5 286 81 0.427235817093421 0.678834067575605 FALSE ""
900 1 1.5 433 82 1.05745842950541 1.32800221233031 FALSE ""
200 1 1.5 112 83 0.978045936124259 1.55674815956101 FALSE ""
200 0.5 1.5 442 84 0.54888259823016 0.968596233968958 FALSE ""
400 1 0.5 426 85 1.03578283941299 0.540163347725055 FALSE ""
100 0.5 1.5 675 86 0.433329571866611 1.79262682919698 FALSE ""
700 1 1.5 263 87 1.0634385020097 1.26839639240764 FALSE ""
900 1 0.5 179 88 1.0737667071618 0.427792803240342 FALSE ""
200 0.5 1.5 258 89 0.500619048132556 1.41387537184232 FALSE ""
400 0.5 0.5 82 90 0.402873595747865 1.03682647458375 FALSE ""
400 1.5 1.5 10 91 1.50298972550464 1.23187337879659 FALSE ""
800 1.5 1.5 99 92 1.38083944802489 1.82358226590083 FALSE ""
400 0.5 1.5 90 93 0.492009333640509 1.71067638073966 FALSE ""
500 0.5 0.5 620 94 0.535800685640376 0.466546630706322 FALSE ""
400 1 0.5 534 95 0.967155591901155 0.565514769583145 FALSE ""
100 0.5 0.5 403 96 0.467952387716438 0.883129995886744 FALSE ""
700 0.5 1.5 217 97 0.525363053186185 1.44578443006447 FALSE ""
600 1 1.5 147 98 0.98215610100049 1.6729227529754 FALSE ""
500 1 1.5 306 99 0.868211999188369 2.2815409123008 FALSE ""
700 1.5 1.5 698 100 1.43734254152388 1.55182452898356 FALSE ""
200 1.5 0.5 432 101 1.55354794325554 0.504057917369633 FALSE ""
700 1.5 0.5 641 102 1.34542861163002 0.642470890403135 FALSE ""
900 1.5 1.5 164 103 1.43668415128512 1.55755903134592 FALSE ""
100 1 1.5 282 104 1.05790368411259 0.991757419712178 FALSE ""
100 0.5 0.5 471 105 0.448857588339477 0.863217205576583 FALSE ""
200 1 1.5 443 106 0.953004663614446 1.93671690634775 FALSE ""
800 0.5 0.5 831 107 0.478904653452587 0.547617917674331 FALSE ""
900 1.5 0.5 346 108 1.7989653459219 0.357849160182126 FALSE ""
1000 0.5 1.5 416 109 0.46385907783815 1.79604748264845 FALSE ""
800 1 1.5 490 110 1.08693893572759 1.12841434705706 FALSE ""
500 0.5 1.5 36 111 0.536951803460639 1.30206461018066 FALSE ""
900 0.5 1.5 879 112 0.508419237160808 1.35560471102966 FALSE ""
700 1 1.5 256 113 1.09833267211071 1.14254697005022 FALSE ""
300 1 0.5 847 114 0.94574178890962 0.530967858380116 FALSE ""
900 0.5 0.5 431 115 0.4473241770611 0.643135313461452 FALSE ""
700 1 0.5 505 116 1.11845967017961 0.371426318309749 FALSE ""
900 1 1.5 445 117 0.921417724121066 1.87864741440198 FALSE ""
400 1.5 0.5 113 118 1.82825592032665 0.3715510074936 FALSE ""
600 1 0.5 146 119 0.950064090396603 0.476733189362113 FALSE ""
500 1 0.5 558 120 0.985405909420794 0.528360662146488 FALSE ""
300 1 1.5 758 121 0.996889250670659 1.53647137175935 FALSE ""
900 1 0.5 851 122 1.0848584494765 0.44757082339475 FALSE ""
800 0.5 0.5 585 123 0.555469109393311 0.385190387928694 FALSE ""
1000 0.5 1.5 100 124 0.512164478496522 1.56097269540137 FALSE ""
800 1 0.5 147 125 0.921905452918293 0.579138304820094 FALSE ""
100 1.5 0.5 88 126 1.79692137161569 0.282524940838531 FALSE ""
400 0.5 0.5 10 127 0.482229055720288 0.531080883267725 FALSE ""
100 1 1.5 121 128 1.23228142135007 1.14592906541492 FALSE ""
100 1.5 0.5 96 129 2.764423062013 0.137132227726948 FALSE ""
200 1.5 1.5 695 130 1.34380331336817 1.80974891866524 FALSE ""
900 1.5 0.5 146 131 1.67316357908103 0.383500705631971 FALSE ""
900 1 1.5 321 132 1.0368077109013 1.43651321568089 FALSE ""
200 0.5 1.5 270 133 0.543284582870059 1.05212630603413 FALSE ""
100 1 1.5 828 134 0.939754354131928 1.9360170861039 FALSE ""
700 0.5 0.5 664 135 0.475514753521223 0.639095274080732 FALSE ""
700 0.5 0.5 795 136 0.463701501388819 0.592281261709749 FALSE ""
700 1.5 0.5 568 137 1.37940538335011 0.569848095350182 FALSE ""
700 1 1.5 258 138 1.0164847819965 1.63720479863005 FALSE ""
700 1.5 1.5 182 139 1.49025132525695 1.63432479350819 FALSE ""
300 1.5 1.5 132 140 1.56001527701161 1.3269647293219 FALSE ""
400 1 0.5 855 141 1.15390166765354 0.364634876048889 FALSE ""
1000 1.5 0.5 449 142 1.73212316476662 0.362084508353811 FALSE ""
900 1.5 1.5 869 143 1.46144324337167 1.67790825798079 FALSE ""
300 1 0.5 479 144 1.00053949634253 0.51693045912967 FALSE ""
700 1 1.5 768 145 0.96214425944672 1.73647629629597 FALSE ""
600 0.5 0.5 186 146 0.449928949895748 0.583544362492509 FALSE ""
400 1.5 0.5 156 147 1.66891511754139 0.425238225847209 FALSE ""
500 0.5 0.5 574 148 0.498029242186242 0.543522909625143 FALSE ""
200 1.5 1.5 857 149 1.42368450182777 1.84762639862955 FALSE ""
100 1.5 1.5 385 150 1.39656156951162 2.47335450886748 FALSE ""
800 1.5 0.5 759 151 1.45692388442029 0.588085222166847 FALSE ""
200 0.5 0.5 478 152 0.514407498421046 0.524291838755354 FALSE ""
800 1 0.5 584 153 1.10428795151693 0.400090072352059 FALSE ""
800 1.5 0.5 227 154 1.61408818789491 0.483155620801622 FALSE ""
300 1.5 1.5 708 155 1.36014099949972 2.07145845430233 FALSE ""
800 1 0.5 654 156 0.901452594305151 0.616612401057657 FALSE ""
800 1.5 1.5 561 157 1.59778274798141 1.21722362953822 FALSE ""
1000 1.5 0.5 800 158 1.56212617232912 0.463087652028948 FALSE ""
800 1.5 1.5 306 159 1.5695177744716 1.37432074400804 FALSE ""
1000 0.5 1.5 693 160 0.538338436947015 1.18715339270124 FALSE ""
1000 1.5 0.5 337 161 1.62183449320028 0.401705820977711 FALSE ""
600 1.5 1.5 709 162 1.50909333617655 1.49266368544903 FALSE ""
1000 0.5 0.5 679 163 0.438092583606485 0.68062602290856 FALSE ""
500 1 1.5 272 164 1.02233036069998 1.34552076629261 FALSE ""
800 1.5 0.5 862 165 1.52372689132767 0.479730835885406 FALSE ""
600 0.5 0.5 13 166 0.46986668292915 0.606445394585385 FALSE ""
700 1.5 1.5 341 167 1.447915014103 1.4428286761636 FALSE ""
200 1 0.5 303 168 1.13631499380148 0.36495880979963 FALSE ""
300 0.5 1.5 823 169 0.489091892842113 1.57630881504136 FALSE ""
200 0.5 0.5 852 170 0.306171406560463 1.2873569757488 FALSE ""
100 1.5 0.5 620 171 2.37080893965688 0.150240650807313 FALSE ""
800 1.5 1.5 392 172 1.55356839970807 1.43341360939345 FALSE ""
400 1 0.5 595 173 0.961470513283284 0.541014815915182 FALSE ""
700 0.5 0.5 497 174 0.491754436102984 0.552633382879704 FALSE ""
500 0.5 0.5 425 175 0.479474888690736 0.611016702633593 FALSE ""
900 1.5 0.5 488 176 1.47245187136783 0.494032949161339 FALSE ""
500 1.5 0.5 412 177 1.3866097237236 0.691659241676596 FALSE ""
300 1 0.5 256 178 1.31879565273314 0.242070113338457 FALSE ""
300 0.5 1.5 74 179 0.535719212090357 1.03599176097642 FALSE ""
300 1.5 1.5 73 180 1.46580913134743 1.47760014142217 FALSE ""
400 1.5 1.5 808 181 1.35879857995094 2.06969432921301 FALSE ""
300 1.5 0.5 667 182 1.54680622809523 0.476209685443696 FALSE ""
800 1 1.5 594 183 1.05006784544868 1.37656423692977 FALSE ""
300 1.5 0.5 243 184 1.52379667894965 0.615550128096457 FALSE ""
900 1 0.5 29 185 1.03788539695467 0.467138404497437 FALSE ""
900 1 0.5 710 186 0.966172219007056 0.501907635922406 FALSE ""
400 1 0.5 381 187 1.02109279108936 0.49241513632328 FALSE ""
500 0.5 0.5 427 188 0.533896699686901 0.428660311201026 FALSE ""
1000 1.5 1.5 64 189 1.51881510669576 1.48746009134283 FALSE ""
600 1 1.5 37 190 1.00552224628862 1.68301171408026 FALSE ""
400 1.5 0.5 558 191 1.86737984042594 0.357753836098112 FALSE ""
400 1.5 0.5 309 192 1.35266504135454 0.562017543176057 FALSE ""
700 1 1.5 569 193 1.01614605667574 1.45731193026082 FALSE ""
700 0.5 1.5 714 194 0.519791341738235 1.34769953555575 FALSE ""
1000 1 0.5 3 195 1.09112937895835 0.429425253279306 FALSE ""
600 0.5 0.5 320 196 0.521989788844043 0.545107063918297 FALSE ""
600 0.5 0.5 347 197 0.538093510429569 0.470990829232856 FALSE ""
700 1 0.5 276 198 1.00400220135286 0.478161537428684 FALSE ""
900 0.5 0.5 51 199 0.524747912290529 0.469500404330628 FALSE ""
