"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
200 0.5 1.5 57 91 0.604211961841106 0.957035390975546 FALSE ""
100 0.5 0.5 35 92 0.492819305375845 0.579109967045094 FALSE ""
150 0.5 0.5 70 93 0.694004661955151 0.182841198398912 FALSE ""
300 1.5 1.5 40 94 1.38520133037994 1.93872679016486 FALSE ""
300 1 0.5 57 95 1.13281067716482 0.424433334635328 FALSE ""
150 1 0.5 56 96 0.937606769615428 0.571831083082224 FALSE ""
200 0.5 1.5 34 97 0.386995644540819 2.39192344046221 FALSE ""
150 1.5 1.5 10 98 1.42760357527471 1.33717863361645 FALSE ""
50 0.5 0.5 22 99 0.403602525729262 0.396136936580256 FALSE ""
150 1 0.5 44 100 0.894118003573128 0.487052327225361 FALSE ""
200 0.5 0.5 63 101 0.662950344530107 0.156488005132326 FALSE ""
200 1 1.5 71 102 0.963527711327542 1.41875579172688 FALSE ""
200 1 1.5 38 103 0.92940747868529 1.62356352640683 FALSE ""
300 0.5 0.5 67 104 0.389087850956075 0.98547717168929 FALSE ""
200 0.5 0.5 87 105 0.546830490556714 0.381905485150718 FALSE ""
100 0.5 1.5 94 106 0.631536930340091 0.607440882647292 FALSE ""
150 1.5 0.5 60 107 1.37846588904419 0.533207765423783 FALSE ""
150 1.5 1.5 31 108 1.53827037208233 1.24293996188813 FALSE ""
300 0.5 1.5 10 109 0.504791301906019 1.29060747254972 FALSE ""
100 1 0.5 92 110 1.1998248471449 0.251231600827852 FALSE ""
100 0.5 1.5 52 111 0.505452178065205 1.35783915567112 FALSE ""
200 1 0.5 93 112 0.796822817937465 0.990580531706641 FALSE ""
300 1 0.5 65 113 0.995368006511089 0.45321118972771 FALSE ""
100 0.5 1.5 95 114 0.415009861366295 2.45801079565876 FALSE ""
300 1.5 1.5 53 115 1.58733486824902 1.4436309728129 FALSE ""
300 1.5 0.5 34 116 1.758491522277 0.302695838493992 FALSE ""
50 1.5 1.5 90 117 1.49051981043868 1.49871291735996 FALSE ""
300 1 1.5 79 118 0.861318794515266 2.46902208295271 FALSE ""
50 1 0.5 94 119 1.04925585516241 0.420540557923658 FALSE ""
100 0.5 0.5 81 120 0.600869424426619 0.30929077381446 FALSE ""
150 0.5 0.5 58 121 0.44771726994071 0.617942512856862 FALSE ""
100 1 1.5 87 122 1.13071099575638 0.872909945042366 FALSE ""
150 1 0.5 22 123 1.09361686233839 0.496173244311542 FALSE ""
200 1 0.5 72 124 0.909897045029649 0.539853407036233 FALSE ""
100 1 1.5 7 125 0.956147854584131 2.32344867917932 FALSE ""
200 1 1.5 49 126 1.11294263757484 1.10812311549732 FALSE ""
100 1.5 1.5 26 127 1.49137500709605 2.05888651356022 FALSE ""
50 1 1.5 17 128 0.96716019930598 1.28112053564012 FALSE ""
150 0.5 1.5 10 129 0.465666585604867 1.42841562598248 FALSE ""
200 0.5 1.5 44 130 0.514411602394684 1.53550481543193 FALSE ""
150 0.5 1.5 65 131 0.508283771768397 1.41820867926983 FALSE ""
200 1.5 0.5 90 132 1.25854487633492 0.746684983210309 FALSE ""
200 0.5 1.5 62 133 0.53453332566578 1.11050737878927 FALSE ""
300 1 1.5 40 134 0.956800152915542 1.7978216739787 FALSE ""
100 1.5 0.5 18 135 1.53078778957403 0.349070273165346 FALSE ""
100 1.5 1.5 28 136 1.68153111257224 0.928145983660457 FALSE ""
100 1.5 1.5 59 137 1.20139879967997 3.34199339573165 FALSE ""
50 1 1.5 35 138 0.921274466362451 1.98494980329995 FALSE ""
300 1.5 0.5 69 139 1.23892781504015 0.779793213029133 FALSE ""
100 1 1.5 26 140 0.972823773057263 1.58575506435228 FALSE ""
300 1 1.5 48 141 0.813006983442142 2.66098517110002 FALSE ""
300 1 0.5 5 142 0.876242574748013 0.692655977805242 FALSE ""
150 0.5 0.5 62 143 0.588363908848163 0.385026713862792 FALSE ""
150 1 1.5 80 144 1.01112471891049 1.92977422127214 FALSE ""
300 1 0.5 43 145 1.04283502569666 0.463479197893365 FALSE ""
200 0.5 0.5 54 146 0.630302336903551 0.334525526682824 FALSE ""
100 1.5 1.5 86 147 1.64041636152757 1.46765041988581 FALSE ""
300 0.5 0.5 72 148 0.511110141976043 0.505089828527556 FALSE ""
300 1.5 0.5 39 149 1.23024189914854 0.847601620102632 FALSE ""
100 1.5 0.5 66 150 1.05202054182005 1.44526746372922 FALSE ""
300 0.5 1.5 64 151 0.504403024477079 1.71121314280944 FALSE ""
150 1.5 1.5 9 152 1.63329343570594 1.14869498940313 FALSE ""
150 0.5 1.5 70 153 0.460287265791746 2.51388371869762 FALSE ""
300 1.5 0.5 43 154 1.41723825214261 0.530490833088802 FALSE ""
200 0.5 0.5 69 155 0.423386366240509 0.559831088075858 FALSE ""
200 1 0.5 17 156 0.798631341894068 0.86031852221743 FALSE ""
150 1.5 1.5 98 157 1.28530895641156 2.53117976457375 FALSE ""
150 1 1.5 74 158 0.852130810856056 2.86502450650862 FALSE ""
50 1.5 0.5 33 159 1.79894245646709 0.301424382868799 FALSE ""
100 1.5 0.5 93 160 1.21329704171293 0.844872196810107 FALSE ""
150 0.5 0.5 60 161 0.249420895540293 2.19579715703818 FALSE ""
300 1.5 0.5 7 162 1.30692555339593 0.715962224991845 FALSE ""
300 0.5 0.5 48 163 0.383560101825133 1.05684106685294 FALSE ""
50 1.5 0.5 15 164 1.83321518912581 0.410885329942248 FALSE ""
100 1 0.5 59 165 0.9191257289423 0.561936539630002 FALSE ""
100 1.5 1.5 73 166 1.99121451309334 0.811409926213432 FALSE ""
100 1 0.5 41 167 0.94460584656385 0.505112197041048 FALSE ""
100 1.5 1.5 1 168 1.97149616396329 0.787452387093972 FALSE ""
150 1.5 0.5 10 169 2.3654715658455 0.188945832566754 FALSE ""
150 1 1.5 36 170 0.996719314800484 1.21895806157156 FALSE ""
100 0.5 0.5 46 171 0.485849452721811 0.529337278861705 FALSE ""
100 1 0.5 96 172 1.16061792014237 0.338409841708883 FALSE ""
100 1 1.5 56 173 1.31287801363308 0.743718723766591 FALSE ""
150 0.5 0.5 25 174 0.390729677706904 0.827353109997233 FALSE ""
200 0.5 0.5 41 175 0.418357338359352 0.766854931205389 FALSE ""
150 1.5 0.5 83 176 2.02532598152556 0.223845383234749 FALSE ""
150 1.5 1.5 87 177 1.6794485619856 1.11396293306892 FALSE ""
50 0.5 0.5 1 178 0.376367008141316 1.13400189513021 FALSE ""
100 1.5 1.5 62 179 1.70962034314502 1.15222930105585 FALSE ""
100 1 1.5 47 180 1.0208014281672 1.35395621551113 FALSE ""
150 1 0.5 1 181 1.47164333051991 0.184300627473081 FALSE ""
100 0.5 1.5 53 182 0.343465059802552 4.811230541639 FALSE ""
100 1.5 1.5 52 183 1.51835437869478 1.57711064766984 FALSE ""
150 1 1.5 84 184 0.853456343151378 1.81832313739561 FALSE ""
300 1.5 0.5 93 185 1.37883029159689 0.593126557494401 FALSE ""
150 1 0.5 69 186 1.53595816131014 0.176409527403106 FALSE ""
100 1.5 1.5 58 187 1.80101060254717 0.754859133657676 FALSE ""
150 1.5 0.5 57 188 1.31255495525575 0.668445587179261 FALSE ""
100 1.5 0.5 95 189 0.954012651356441 1.26691270243968 FALSE ""
150 1 1.5 19 190 0.894121648297864 1.98467403998333 FALSE ""
300 1.5 1.5 7 191 1.51644056756273 1.80562878626563 FALSE ""
50 1 1.5 45 192 1.25214745104691 0.997282181351108 FALSE ""
150 1 0.5 95 193 0.631303150986735 1.62569649655371 FALSE ""
50 0.5 1.5 35 194 0.475565559819323 1.08751576379717 FALSE ""
150 1 0.5 8 195 0.958381941158319 0.679708200194017 FALSE ""
150 1.5 0.5 75 196 1.58375972283296 0.456838944480857 FALSE ""
50 1.5 1.5 40 197 1.49039670783621 1.36377982444203 FALSE ""
150 1.5 0.5 27 198 2.56431291435018 0.143111115299329 FALSE ""
200 0.5 1.5 13 199 0.550450115717397 1.15816058572944 FALSE ""
150 0.5 1.5 72 200 0.450314855831215 1.78529018622724 FALSE ""
300 1 1.5 76 201 1.03220357236238 1.34483884804821 FALSE ""
50 1.5 0.5 92 202 2.58213687636012 0.136153321820839 FALSE ""
100 1.5 1.5 24 203 2.05486836815545 0.756451416097489 FALSE ""
100 1.5 0.5 10 204 2.45011524518768 0.18072144458888 FALSE ""
300 1 0.5 32 205 0.883936073175695 0.605251701437744 FALSE ""
150 0.5 0.5 43 206 0.419313770987972 0.596591417261061 FALSE ""
150 1 0.5 78 207 0.78979762984493 1.03965807613306 FALSE ""
100 1.5 1.5 7 208 1.25976651560956 1.72024577079767 FALSE ""
150 1.5 1.5 100 209 1.44171037194901 1.8173610201781 FALSE ""
100 1 1.5 63 210 0.786910946572232 2.95096266918132 FALSE ""
50 1.5 0.5 17 211 1.32531845771076 0.707584184370735 FALSE ""
50 0.5 1.5 36 212 0.512993619216439 1.36045001981863 FALSE ""
100 0.5 1.5 83 213 0.44691928123064 2.15817556704576 FALSE ""
300 0.5 1.5 77 214 0.425099981395151 2.57572869094771 FALSE ""
100 1.5 0.5 15 215 1.56067781641626 0.425632904568636 FALSE ""
300 0.5 1.5 80 216 0.489238038919415 1.75159066012963 FALSE ""
200 1.5 0.5 57 217 1.69262625780656 0.296546647546316 FALSE ""
150 0.5 1.5 80 218 0.650739566968286 0.935180211150873 FALSE ""
100 0.5 0.5 34 219 0.649466998866502 0.333640640876232 FALSE ""
300 0.5 1.5 44 220 0.540182498584723 1.23930673914953 FALSE ""
200 0.5 0.5 90 221 0.514447618616665 0.506060841254554 FALSE ""
200 1.5 0.5 19 222 1.34654325516004 0.926725965946541 FALSE ""
50 1.5 1.5 27 223 1.91353062394959 0.899832901139446 FALSE ""
300 0.5 0.5 23 224 0.369900119600574 1.15984295405814 FALSE ""
200 1 1.5 15 225 0.865146710098163 2.25748759433526 FALSE ""
100 1 1.5 10 226 0.973560011804925 1.73454445493566 FALSE ""
150 0.5 0.5 74 227 0.524490499147658 0.429985666091225 FALSE ""
300 1 1.5 83 228 0.939967606905092 2.0985651549622 FALSE ""
300 0.5 1.5 25 229 0.583530736882086 1.04662391872088 FALSE ""
200 0.5 0.5 27 230 0.443061118758468 0.741562267350252 FALSE ""
200 1 0.5 18 231 0.81566107155543 0.690301819335181 FALSE ""
200 1.5 0.5 47 232 1.43399554095234 0.608986696964872 FALSE ""
300 1.5 1.5 19 233 1.57954227108085 1.22611322565408 FALSE ""
100 1.5 0.5 42 234 1.61078306927782 0.571634131187151 FALSE ""
200 0.5 1.5 7 235 0.570809121821948 1.0589432084879 FALSE ""
150 0.5 1.5 83 236 0.556611794242836 1.22792214880374 FALSE ""
100 1 0.5 28 237 0.760362758724405 0.792211417093913 FALSE ""
300 1 1.5 88 238 0.949599861345562 1.39062622283923 FALSE ""
50 1.5 0.5 89 239 1.87115372255288 0.408809065392923 FALSE ""
200 1 1.5 92 240 1.03853264783418 1.6834515182433 FALSE ""
200 0.5 0.5 32 241 0.488282083433806 0.514366740151037 FALSE ""
50 1.5 1.5 81 242 1.45898096735793 0.94686513812074 FALSE ""
150 0.5 1.5 51 243 0.366209632751537 2.22039483411149 FALSE ""
100 1.5 0.5 74 244 1.28064734093715 0.72819622879419 FALSE ""
50 0.5 1.5 92 245 0.432301526271994 2.1059843461153 FALSE ""
50 1 0.5 29 246 0.667549399471816 1.06827622781967 FALSE ""
50 1 1.5 87 247 0.758369982010699 2.35366596867422 FALSE ""
200 0.5 0.5 98 248 0.43851456857652 0.547388745305453 FALSE ""
150 1 1.5 37 249 1.30193162122482 0.955548092535426 FALSE ""
100 0.5 1.5 70 250 0.453735351384179 1.93697639294143 FALSE ""
100 1.5 0.5 46 251 1.20396341255957 0.948062135332338 FALSE ""
200 1.5 1.5 82 252 1.32226148897389 2.00522778763044 FALSE ""
300 1 1.5 18 253 0.988157047351157 1.94043464451695 FALSE ""
50 1 0.5 95 254 0.728613014215356 1.16398986844381 FALSE ""
50 0.5 1.5 67 255 0.315964159178888 6.04345974623411 FALSE ""
100 1 1.5 97 256 0.961780090095749 1.35902336628072 FALSE ""
100 1.5 0.5 40 257 1.70804672025063 0.293459407287654 FALSE ""
150 0.5 1.5 24 258 0.573506126641606 0.890595172085346 FALSE ""
200 0.5 1.5 33 259 0.527434954136568 1.30498880650855 FALSE ""
100 0.5 0.5 79 260 0.676208619455166 0.26961809260622 FALSE ""
100 0.5 1.5 22 261 0.572864802404152 0.799313593857893 FALSE ""
100 1 0.5 51 262 0.98775436529551 0.457248714329674 FALSE ""
200 1.5 1.5 36 263 1.43613556054155 1.66327960510868 FALSE ""
200 1.5 0.5 44 264 1.68656192544583 0.416310549019591 FALSE ""
150 1.5 0.5 64 265 1.58591806461158 0.579534147268034 FALSE ""
50 1 0.5 11 266 1.28209614825823 0.421624023495912 FALSE ""
50 0.5 0.5 45 267 0.738918816311139 0.163105978995493 FALSE ""
100 1 1.5 74 268 1.17532175325911 1.32914125569205 FALSE ""
100 0.5 1.5 25 269 0.579958496327327 1.17010328058673 FALSE ""
100 0.5 0.5 14 270 0.44456895128205 0.514357076664959 FALSE ""
100 1 1.5 14 271 0.891795858914741 2.3970778278418 FALSE ""
300 0.5 0.5 98 272 0.519714595072246 0.342238294018969 FALSE ""
100 1.5 1.5 23 273 1.46463487401591 1.63224854049641 FALSE ""
150 0.5 0.5 34 274 0.552115809863749 0.38000419828571 FALSE ""
150 1 1.5 90 275 0.929331959017325 1.90584312261748 FALSE ""
100 1.5 1.5 13 276 1.64083154915035 1.01476019609922 FALSE ""
150 0.5 1.5 100 277 0.37731384780252 3.58863455573554 FALSE ""
200 1.5 1.5 63 278 1.43605343690842 1.66691010771583 FALSE ""
200 0.5 0.5 49 279 0.497938931528059 0.412258783254013 FALSE ""
150 0.5 0.5 86 280 0.467632020767174 0.697598655464181 FALSE ""
150 0.5 1.5 17 281 0.463938722541579 2.01088684415609 FALSE ""
100 1 0.5 97 282 0.806434238725946 0.570497847682988 FALSE ""
150 1.5 1.5 72 283 1.69312448056763 1.18219676766563 FALSE ""
100 1 1.5 71 284 0.951442414793077 1.75426599328848 FALSE ""
200 1.5 0.5 95 285 1.76500217224272 0.344791652875905 FALSE ""
50 0.5 1.5 25 286 0.271286857471532 7.5367231038655 FALSE ""
50 0.5 0.5 40 287 0.337279393905309 2.01476786428336 FALSE ""
50 0.5 0.5 99 288 0.658521575298432 0.459648851686133 FALSE ""
100 1 0.5 99 289 0.855005998076964 0.729494642997619 FALSE ""
200 1.5 1.5 19 290 1.36167377509009 1.62945380707775 FALSE ""
100 0.5 0.5 75 291 0.687003573209428 0.216649762228428 FALSE ""
200 0.5 1.5 11 292 0.438953220034026 2.45341694927629 FALSE ""
150 1 1.5 33 293 0.990642501014617 1.62244393095676 FALSE ""
150 0.5 1.5 23 294 0.428635545708953 2.09436196392744 FALSE ""
50 0.5 1.5 16 295 0.509109446722296 1.77441227284878 FALSE ""
200 1 1.5 85 296 1.039029229841 1.50168704867311 FALSE ""
100 0.5 0.5 69 297 0.485849452721811 0.529337278861702 FALSE ""
100 1 1.5 90 298 0.955359653304437 1.64473582196037 FALSE ""
300 1.5 1.5 48 299 1.31930338841689 2.06441265357205 FALSE ""
150 1 1.5 91 300 0.789605403823841 2.59393872329663 FALSE ""
100 1 0.5 75 301 0.822308392326399 0.936000713362041 FALSE ""
200 0.5 1.5 81 302 0.41556911843032 2.27052922219424 FALSE ""
50 1 0.5 8 303 1.1742529888427 0.347162208888764 FALSE ""
300 1.5 0.5 65 304 1.49837799556484 0.438906143244846 FALSE ""
100 1.5 1.5 32 305 1.49394834023336 1.80329860351381 FALSE ""
150 1 0.5 50 306 0.807477318159321 0.629226424961774 FALSE ""
300 1 0.5 64 307 1.19843099932428 0.393990185380018 FALSE ""
200 1.5 0.5 98 308 1.40221236813498 0.588958270344113 FALSE ""
300 1 0.5 2 309 0.921411300109204 0.560501580547809 FALSE ""
200 1 1.5 1 310 1.06095223195236 1.43265556020929 FALSE ""
300 1.5 1.5 74 311 1.55992067627617 1.41792113060111 FALSE ""
50 1.5 1.5 68 312 1.25671139848473 2.6584224861512 FALSE ""
300 1 1.5 26 313 1.06085586152481 1.17196268031758 FALSE ""
50 1.5 1.5 95 314 1.43419213662142 1.50958457067664 FALSE ""
300 1.5 0.5 14 315 1.55497283735796 0.50493624557607 FALSE ""
150 0.5 0.5 44 316 0.466797302932542 0.414036015890491 FALSE ""
100 0.5 0.5 33 317 0.503595599846307 0.65296039328936 FALSE ""
150 1 0.5 79 318 0.840504357985575 1.19235420883111 FALSE ""
50 1 0.5 55 319 1.36070457594499 0.265528662822778 FALSE ""
300 1.5 1.5 67 320 1.28798087967377 2.73644777850106 FALSE ""
200 1 1.5 80 321 0.922207997843252 1.89109942186157 FALSE ""
50 1 0.5 62 322 0.517386589410596 1.56121264316711 FALSE ""
100 1 1.5 15 323 1.3655158432226 0.676261178752733 FALSE ""
100 1 0.5 16 324 1.56450800080537 0.148450650078996 FALSE ""
300 1.5 1.5 96 325 1.38404250918369 1.70250982419944 FALSE ""
200 1.5 0.5 14 326 1.44509309897956 0.543053840501795 FALSE ""
100 1.5 1.5 74 327 1.70775676602268 1.26454202139177 FALSE ""
100 1 0.5 84 328 1.37594506561106 0.317767500864363 FALSE ""
50 1 1.5 42 329 0.941793836582628 1.42413502910912 FALSE ""
300 1 1.5 85 330 0.993788913201682 1.51894631766542 FALSE ""
150 1 1.5 52 331 1.01517298025421 1.15901732225838 FALSE ""
200 0.5 0.5 15 332 0.489183555842428 0.493175382584621 FALSE ""
50 1.5 1.5 64 333 1.46963336775985 2.50160196638736 FALSE ""
150 1 1.5 69 334 0.864005296586634 2.80128583633245 FALSE ""
150 1 1.5 61 335 1.03912180274979 1.39617954127207 FALSE ""
150 0.5 0.5 61 336 0.368122539778985 0.835649703124669 FALSE ""
100 1 1.5 64 337 1.09164810238989 1.47679049355707 FALSE ""
300 1.5 1.5 11 338 1.65155755412974 1.29477181761478 FALSE ""
50 1 1.5 54 339 1.28777972669116 1.3091813971065 FALSE ""
150 0.5 0.5 73 340 0.510009395380635 0.438815212496204 FALSE ""
300 1 1.5 42 341 0.986596250626005 1.48869793972266 FALSE ""
200 1 1.5 83 342 0.950743159374213 2.10944236816097 FALSE ""
50 1 1.5 62 343 1.13618530716142 1.10075574648598 FALSE ""
100 0.5 1.5 23 344 0.475751879313302 1.99179884727844 FALSE ""
300 0.5 1.5 53 345 0.478066909550218 1.88643285487819 FALSE ""
50 0.5 0.5 61 346 0.388298850772122 1.11726118064213 FALSE ""
100 1.5 0.5 86 347 1.33971058115224 0.630632203902059 FALSE ""
50 0.5 0.5 32 348 0.519168394323752 0.757678216008714 FALSE ""
50 1 0.5 74 349 1.18162284219338 0.418742628035925 FALSE ""
50 1 1.5 11 350 1.02362860621135 1.84540766135812 FALSE ""
300 1.5 1.5 44 351 1.36959617882739 1.76310262946951 FALSE ""
150 0.5 0.5 41 352 0.433659727409512 0.67327050733724 FALSE ""
50 1.5 1.5 34 353 1.37891775744981 2.71665552839827 FALSE ""
150 1 1.5 22 354 0.845278805873014 2.13108047669915 FALSE ""
150 0.5 1.5 52 355 0.515568889703694 1.67741876511986 FALSE ""
100 1.5 1.5 31 356 1.44219826924864 1.49772283433067 FALSE ""
50 0.5 0.5 58 357 0.398103755827662 1.3093569741174 FALSE ""
100 1 0.5 29 358 0.85092591641817 0.76264646607578 FALSE ""
150 0.5 0.5 79 359 0.43182716181749 0.827246063794952 FALSE ""
100 0.5 1.5 15 360 0.368226629031347 2.708187071428 FALSE ""
300 1.5 0.5 17 361 1.62634482927988 0.403157749881822 FALSE ""
200 1 1.5 12 362 0.950958607538986 1.93408742106763 FALSE ""
50 1.5 0.5 27 363 2.32589028531367 0.120362925592307 FALSE ""
300 0.5 1.5 67 364 0.485303727752225 1.63656678822855 FALSE ""
150 1 1.5 93 365 0.963122359895689 1.5711795078523 FALSE ""
100 1.5 1.5 39 366 1.34127834043338 1.73254638092078 FALSE ""
50 1.5 1.5 17 367 1.17207123730533 2.10905505900226 FALSE ""
100 0.5 0.5 66 368 0.558942712490228 0.324952556961345 FALSE ""
150 1 1.5 63 369 1.45972165058968 0.656267121349221 FALSE ""
100 1.5 0.5 47 370 1.26854595003755 0.554065539705601 FALSE ""
150 1 1.5 49 371 0.983151166996582 1.60817709142559 FALSE ""
50 0.5 0.5 33 372 0.59505501606643 0.280699171930772 FALSE ""
150 1.5 0.5 68 373 1.79479303881677 0.308499405583298 FALSE ""
200 1 1.5 58 374 0.90093862642884 2.30279838176658 FALSE ""
200 0.5 0.5 88 375 0.483518316846798 0.563155890375041 FALSE ""
150 1.5 0.5 46 376 1.70447082254341 0.372335504449256 FALSE ""
300 0.5 0.5 66 377 0.555676621913398 0.392015174306709 FALSE ""
150 1 0.5 75 378 1.03235613577784 0.452848527963099 FALSE ""
50 1.5 0.5 55 379 1.49822010376581 0.614958697737992 FALSE ""
200 1 0.5 37 380 0.893840849158308 0.653767660449718 FALSE ""
50 1.5 1.5 65 381 1.25174920303933 2.15548853433726 FALSE ""
150 0.5 0.5 24 382 0.394407368612309 0.63913767917016 FALSE ""
