"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
50 1.5 1.5 1017 38 1.49104216594051 2.99361235513275 FALSE ""
300 1.5 0.5 1498 39 1.22393928192539 0.733829827674069 FALSE ""
50 0.5 1.5 1522 40 0.530786307182923 0.901754366125727 FALSE ""
100 0.5 1.5 949 41 0.461508767552755 2.08392726676635 FALSE ""
200 1 0.5 1192 42 0.722987235421134 0.896257283084245 FALSE ""
100 0.5 0.5 1162 43 0.525972990310333 0.347650797807322 FALSE ""
100 1.5 0.5 1966 44 1.63116281249833 0.65214523831834 FALSE ""
50 1 0.5 1853 45 0.886324839446003 0.609745328526027 FALSE ""
150 0.5 1.5 389 46 0.614988645760241 1.12623732399699 FALSE ""
50 1.5 1.5 782 47 1.38851692856174 1.51486141880689 FALSE ""
150 1 0.5 825 48 0.877579117507517 0.875106651955816 FALSE ""
50 0.5 0.5 341 49 0.356561545561198 0.73537694943342 FALSE ""
100 0.5 1.5 693 50 0.502758841013303 1.67145695501805 FALSE ""
100 0.5 0.5 386 51 0.553709719077842 0.475974238024879 FALSE ""
300 0.5 0.5 1883 52 0.584847630027858 0.347526489140089 FALSE ""
50 1 1.5 775 53 0.903883180832571 3.030952757735 FALSE ""
300 1.5 0.5 1866 54 1.69797979727983 0.343054277164576 FALSE ""
150 1.5 1.5 428 55 1.34315538272146 2.03247036815057 FALSE ""
50 0.5 0.5 1187 56 0.467265519576969 0.719302802765416 FALSE ""
50 0.5 1.5 1513 57 0.436664811164498 1.77464835380193 FALSE ""
150 0.5 1.5 1085 58 0.569197166485447 1.09101736109047 FALSE ""
100 0.5 1.5 708 59 0.57146939970715 1.22637246832368 FALSE ""
50 1 0.5 1648 60 0.970588892527676 0.659484180064462 FALSE ""
100 1 1.5 1613 61 1.05988031638718 1.19035718901806 FALSE ""
150 1.5 0.5 210 62 2.39451646105697 0.167032207990342 FALSE ""
300 1 1.5 759 63 1.15207396457278 1.07046950591246 FALSE ""
100 1 1.5 1531 64 1.02966346436892 1.66302405312713 FALSE ""
150 1 0.5 1057 65 1.24463658000083 0.371779539809431 FALSE ""
300 1 1.5 564 66 0.881700516000013 2.15915645938811 FALSE ""
150 1 1.5 1547 67 1.05164885960871 0.863550685806518 FALSE ""
200 1.5 0.5 562 68 1.57610987720079 0.457994479872738 FALSE ""
300 0.5 0.5 284 69 0.40084148014126 0.805046268176313 FALSE ""
300 1 1.5 8 70 1.20388894174134 1.26556850199787 FALSE ""
50 1.5 0.5 1260 71 1.53791616285219 0.512468764651507 FALSE ""
300 0.5 1.5 588 72 0.498652168413404 1.6623814683737 FALSE ""
100 1 1.5 178 73 0.938860312523486 2.05397633018968 FALSE ""
50 1 1.5 1580 74 1.32163262260561 0.897329853539497 FALSE ""
200 1 0.5 1213 75 1.49612392512579 0.238260003039833 FALSE ""
300 1.5 1.5 1003 76 1.65832988546944 1.04664614058954 FALSE ""
200 0.5 0.5 210 77 0.306414927276096 1.71329527132827 FALSE ""
200 1.5 0.5 683 78 1.49974641533108 0.464038642074214 FALSE ""
100 0.5 0.5 1011 79 0.898485411689808 0.132463418991164 FALSE ""
300 0.5 0.5 1878 80 0.464804500585893 0.766201464854889 FALSE ""
200 1.5 1.5 961 81 1.54592334135233 1.30560240452639 FALSE ""
100 1.5 1.5 1029 82 1.4646585935689 2.11447768750751 FALSE ""
100 0.5 0.5 677 83 0.495600424551293 0.656424055321789 FALSE ""
50 1.5 0.5 1216 84 0.803232978593574 1.6008427582961 FALSE ""
100 0.5 0.5 792 85 0.765458769005292 0.203884053005489 FALSE ""
150 0.5 1.5 643 86 0.52125123025516 1.20130291373897 FALSE ""
200 0.5 0.5 312 87 0.41439119633683 0.771837196235152 FALSE ""
150 0.5 1.5 246 88 0.368594507166467 3.79901962146897 FALSE ""
100 0.5 1.5 1437 89 0.526702151797172 1.33542349921237 FALSE ""
50 0.5 1.5 587 90 0.446618249595015 2.13017418214467 FALSE ""
150 1.5 0.5 1280 91 1.68802728642374 0.454594900523016 FALSE ""
200 0.5 1.5 573 92 0.46724994434739 1.87351192873601 FALSE ""
200 0.5 1.5 227 93 0.547932331816048 1.11872021324416 FALSE ""
100 1.5 0.5 333 94 1.71813277058489 0.352535852347547 FALSE ""
100 1 1.5 672 95 0.618136561181593 5.03360754948256 FALSE ""
100 1 0.5 18 96 1.31749518595585 0.274455098854831 FALSE ""
100 0.5 1.5 662 97 0.39765274162109 2.02297564699534 FALSE ""
300 1 0.5 1684 98 0.774305161853344 0.942881442648281 FALSE ""
300 1.5 1.5 717 99 1.51665994107531 1.29990792742034 FALSE ""
300 1 1.5 746 100 0.944817278807247 1.67428260964009 FALSE ""
150 0.5 0.5 569 101 0.639440767232611 0.304567112999142 FALSE ""
100 1.5 0.5 899 102 1.591464508877 0.539556495727657 FALSE ""
50 1.5 1.5 774 103 1.17674303173426 2.16749899444294 FALSE ""
150 0.5 1.5 558 104 0.452911038986667 1.35821348107234 FALSE ""
50 0.5 0.5 1357 105 0.0847712148442623 3276.42072909113 FALSE ""
200 1.5 1.5 1665 106 1.38684707369936 1.54123716299547 FALSE ""
300 1.5 0.5 695 107 1.64227152756257 0.41276612668018 FALSE ""
50 1 1.5 419 108 0.631291437345539 13.2694716647212 FALSE ""
100 1.5 1.5 848 109 1.04816410388661 3.58572704398397 FALSE ""
100 0.5 0.5 1854 110 0.401221447311584 0.826644889617128 FALSE ""
50 1 1.5 1793 111 1.48031123378533 0.683130862784036 FALSE ""
100 1 0.5 244 112 0.815422009613441 0.973775631812814 FALSE ""
300 1.5 1.5 1088 113 1.59288389675734 1.15437369904414 FALSE ""
200 0.5 1.5 993 114 0.476944987957114 1.87778733051119 FALSE ""
300 1 0.5 858 115 0.899211945917553 0.599803906818569 FALSE ""
150 1 1.5 1456 116 1.02265174159478 1.51829089414752 FALSE ""
300 1.5 1.5 1321 117 2.20691203315135 0.548447576212451 FALSE ""
100 1.5 0.5 1659 118 1.40982291380544 0.542419977928541 FALSE ""
150 0.5 1.5 1804 119 0.585879414454257 0.900469300657607 FALSE ""
50 0.5 1.5 1950 120 0.431593085985445 2.57512947486916 FALSE ""
100 0.5 0.5 1541 121 0.664862297274389 0.323809016961539 FALSE ""
100 1 1.5 1458 122 1.0130437547284 1.50132308258437 FALSE ""
300 1.5 1.5 872 123 1.43320821980096 1.75768642509469 FALSE ""
150 1.5 0.5 791 124 1.17253015726907 0.835457473257054 FALSE ""
100 0.5 1.5 1473 125 0.48142508529236 1.55996097268328 FALSE ""
300 1.5 1.5 1282 126 1.56571938397367 1.47381744475184 FALSE ""
300 1 1.5 655 127 0.919414038786295 1.48554353598159 FALSE ""
150 1 0.5 529 128 1.15868438294727 0.32377569556173 FALSE ""
200 1.5 0.5 152 129 1.31702279685431 0.623944066066295 FALSE ""
50 0.5 1.5 1831 130 0.426801841395727 2.10055352339816 FALSE ""
50 1 1.5 1905 131 0.605053136547329 6.93997403114838 FALSE ""
300 1 0.5 878 132 0.990745553175748 0.578098576000715 FALSE ""
300 1 1.5 474 133 0.949659738417649 1.54836414369443 FALSE ""
150 1 1.5 694 134 1.18118971705063 1.05044275772883 FALSE ""
100 1 0.5 1684 135 1.35664628345487 0.202658566176302 FALSE ""
100 1.5 1.5 486 136 1.48051954275747 1.59760697288427 FALSE ""
300 1 0.5 656 137 0.912464840351662 0.688257891861397 FALSE ""
50 0.5 1.5 741 138 0.545352349307786 1.46820180865999 FALSE ""
100 1.5 1.5 985 139 1.58875373086563 1.28322961896661 FALSE ""
300 1 1.5 795 140 0.891084920319656 1.94786517761783 FALSE ""
300 0.5 0.5 1664 141 0.538761607163336 0.381323408123868 FALSE ""
300 1 1.5 703 142 1.02001162004563 1.38317689830549 FALSE ""
50 1.5 0.5 1606 143 1.58012913690133 0.38912374788924 FALSE ""
300 1.5 1.5 1033 144 1.39038926404812 1.83181178082981 FALSE ""
300 1 0.5 288 145 0.956422455310786 0.537271687413216 FALSE ""
100 1 0.5 561 146 1.19278130502684 0.406304951542986 FALSE ""
200 0.5 0.5 1767 147 0.555307370089192 0.255039318805099 FALSE ""
200 1.5 0.5 114 148 2.01852443320746 0.298818604922611 FALSE ""
300 1.5 1.5 220 149 1.51038254883194 1.74067283933539 FALSE ""
100 0.5 1.5 1047 150 0.48450417357301 1.78202928082636 FALSE ""
300 1 1.5 978 151 0.948889504706031 1.57823200840343 FALSE ""
200 1.5 0.5 1306 152 1.48223990327254 0.420465102766319 FALSE ""
200 0.5 0.5 1006 153 0.516745997201765 0.52151137864902 FALSE ""
200 1 1.5 1048 154 1.03708709663369 1.50972958596709 FALSE ""
300 1.5 0.5 1400 155 2.46432561392596 0.188223768317042 FALSE ""
50 1.5 0.5 513 156 1.29509394336822 0.798800144861832 FALSE ""
150 1.5 0.5 218 157 0.962575236198199 1.25223650372727 FALSE ""
100 1 0.5 482 158 0.849320402375773 0.84872255555521 FALSE ""
300 1.5 1.5 328 159 1.66298336585044 1.17120654242587 FALSE ""
200 1 1.5 1297 160 0.867884736651857 1.99325025115972 FALSE ""
300 1.5 1.5 1675 161 1.5639339158492 1.49293537823767 FALSE ""
50 1 0.5 1225 162 1.35764700326042 0.233113712142825 FALSE ""
100 1 0.5 1150 163 0.653581833363187 1.0541112793181 FALSE ""
150 1 1.5 1007 164 0.936711314055291 2.04115447567566 FALSE ""
100 0.5 1.5 1659 165 0.447860945577098 1.63755060861279 FALSE ""
50 1 1.5 263 166 1.16710107852874 1.00315379248411 FALSE ""
300 1 0.5 1566 167 0.713230310314767 1.09659935492659 FALSE ""
50 1 1.5 1891 168 0.783243532846954 3.65552279506388 FALSE ""
50 1 1.5 789 169 1.27580147030716 0.940861012188624 FALSE ""
200 1.5 0.5 1944 170 1.5016367886115 0.553163794731903 FALSE ""
100 1 0.5 1197 171 1.06273051667524 0.444590155470616 FALSE ""
100 1.5 0.5 141 172 1.74643582644907 0.268100841941849 FALSE ""
100 1 1.5 1020 173 1.08175099888372 1.26930567451282 FALSE ""
300 1.5 0.5 278 174 1.32609369089091 0.586037831337864 FALSE ""
50 1.5 1.5 1604 175 2.15688504584893 0.502687283323441 FALSE ""
100 1 1.5 439 176 1.19453851497099 0.963258267879247 FALSE ""
200 1 0.5 1720 177 1.10910669322377 0.386414279964773 FALSE ""
200 1 0.5 325 178 0.962938837073434 0.503171800836771 FALSE ""
50 1.5 0.5 1918 179 1.0287785002523 1.02832692426267 FALSE ""
100 0.5 1.5 786 180 0.516360776851004 1.33368930603723 FALSE ""
300 0.5 1.5 1853 181 0.413948413726644 2.16347155300918 FALSE ""
200 1.5 0.5 1576 182 1.36717298002059 0.635622791952302 FALSE ""
150 1.5 1.5 431 183 1.43375080355715 2.26480368690607 FALSE ""
100 1 1.5 621 184 1.17343190364437 1.44269242655926 FALSE ""
300 1.5 1.5 660 185 1.53423192522085 1.54378928269552 FALSE ""
100 0.5 1.5 1052 186 0.556225536760385 1.01105220121999 FALSE ""
50 0.5 1.5 111 187 0.442762406171156 1.78156243160327 FALSE ""
50 1 1.5 1700 188 0.860368305515262 2.51613288053467 FALSE ""
100 1.5 0.5 1446 189 1.56926602581586 0.407637784291683 FALSE ""
100 1.5 1.5 270 190 1.34207627666037 1.60839820310867 FALSE ""
300 1 0.5 1205 191 1.17475187219474 0.385631982961147 FALSE ""
150 1 1.5 1215 192 0.82193650737821 2.32262197986319 FALSE ""
200 0.5 0.5 44 193 0.375114175315077 1.34288337555474 FALSE ""
200 0.5 1.5 986 194 0.508704072472652 1.22333693502657 FALSE ""
300 0.5 0.5 1729 195 0.40756992197963 0.814531986487315 FALSE ""
200 1.5 1.5 188 196 1.33969840581721 1.80467474335577 FALSE ""
300 1.5 1.5 470 197 1.46608234942919 1.59641920692891 FALSE ""
200 0.5 0.5 1027 198 0.658772167354683 0.194383099450628 FALSE ""
200 1 0.5 78 199 0.777899889343244 0.565598202463379 FALSE ""
50 0.5 1.5 1754 200 0.511604269431116 1.54916272030804 FALSE ""
150 1.5 0.5 1419 201 1.41270031202715 0.508340988536499 FALSE ""
200 0.5 0.5 14 202 0.563688108130736 0.384960059879677 FALSE ""
300 0.5 1.5 1213 203 0.482309864665522 1.83267439184149 FALSE ""
300 1 0.5 86 204 1.09249514985649 0.372219118330896 FALSE ""
300 1.5 0.5 1948 205 1.48714361295091 0.614263610894077 FALSE ""
150 1 0.5 792 206 0.880803760525461 0.566417003380888 FALSE ""
300 1.5 1.5 1636 207 1.40326391270638 1.76997567764946 FALSE ""
150 1.5 1.5 1387 208 1.45710231920705 1.20811552497183 FALSE ""
150 0.5 1.5 729 209 0.495213924945234 1.61152702134846 FALSE ""
100 1.5 0.5 674 210 1.55958096808795 0.341067780062113 FALSE ""
50 0.5 1.5 1241 211 0.353974966061146 4.0916662384077 FALSE ""
50 1 0.5 204 212 0.512537084770683 1.63972635996967 FALSE ""
100 0.5 1.5 1726 213 0.366566286858567 3.04246401678717 FALSE ""
300 1 0.5 483 214 1.03951927342831 0.455114456809043 FALSE ""
50 1.5 1.5 1286 215 1.78389224383869 1.29127473493296 FALSE ""
200 1 1.5 1923 216 1.01220754241563 1.44287775805716 FALSE ""
300 0.5 0.5 1903 217 0.564502580092361 0.412176425351211 FALSE ""
100 1.5 0.5 715 218 1.33335851823567 0.796581124346417 FALSE ""
300 0.5 1.5 971 219 0.438154184088372 1.88010705119195 FALSE ""
300 0.5 1.5 1173 220 0.464428480899579 1.90055129896087 FALSE ""
200 1 1.5 1879 221 1.15493889517308 1.34074396356992 FALSE ""
50 0.5 0.5 1315 222 0.411220786067532 0.736868897567072 FALSE ""
100 1 0.5 9 223 0.970058442260422 0.524251262857203 FALSE ""
100 1.5 1.5 1594 224 1.08124696703495 4.21624323098074 FALSE ""
300 0.5 1.5 327 225 0.598078924840631 1.02986576677372 FALSE ""
50 1 1.5 138 226 1.1142271867335 1.46455432396561 FALSE ""
200 1.5 0.5 924 227 1.4512883884268 0.428184154201916 FALSE ""
50 1 1.5 1238 228 0.947318217153926 2.11893397379317 FALSE ""
300 1.5 1.5 1204 229 1.3825329800061 1.94981193762021 FALSE ""
150 1 0.5 998 230 0.989848374799617 0.635094262803306 FALSE ""
150 1 1.5 1773 231 1.00490729010095 1.63967827199208 FALSE ""
200 0.5 0.5 1325 232 0.370541855982603 0.75703890823352 FALSE ""
300 1 1.5 278 233 1.2042146533647 0.863486945561243 FALSE ""
100 1 0.5 1988 234 1.13640478674126 0.42026516974019 FALSE ""
200 0.5 1.5 1111 235 0.484913409206874 1.83577179871879 FALSE ""
300 0.5 1.5 1683 236 0.575225730383752 0.846669022809864 FALSE ""
200 0.5 1.5 1427 237 0.497149031095476 1.41411820611977 FALSE ""
150 1 1.5 940 238 1.17165670440894 0.949621977328002 FALSE ""
50 1 1.5 891 239 0.789796258602473 1.58414212976136 FALSE ""
50 1 1.5 1668 240 1.05144034228429 1.57172336803329 FALSE ""
200 0.5 0.5 64 241 0.476804570886785 0.618347220317134 FALSE ""
100 1 1.5 72 242 1.17849930132002 0.781560427111956 FALSE ""
150 1 1.5 494 243 1.14216026360442 0.955222273091987 FALSE ""
200 1 0.5 98 244 1.0298724771965 0.411660845416824 FALSE ""
50 1.5 0.5 583 245 1.87146337949592 0.231630301783856 FALSE ""
300 0.5 0.5 820 246 0.63960760141623 0.342388829340199 FALSE ""
100 1 0.5 1579 247 0.964096868242982 0.507711129704452 FALSE ""
150 1 0.5 500 248 1.02441328120748 0.438622280780572 FALSE ""
150 1.5 0.5 517 249 1.07137312509685 0.93120302591911 FALSE ""
100 1 1.5 371 250 0.814104384787074 2.23014158849507 FALSE ""
50 1.5 0.5 739 251 2.22806478579445 0.282205683296151 FALSE ""
100 1.5 1.5 882 252 1.61263222450144 1.43129950319256 FALSE ""
300 0.5 0.5 471 253 0.454686724777939 0.618211467372779 FALSE ""
300 1 1.5 1186 254 1.16605887654254 0.979953041988881 FALSE ""
50 1.5 1.5 543 255 1.23397599054728 1.78687865869997 FALSE ""
100 0.5 0.5 226 256 0.390606378761252 1.01521503179952 FALSE ""
300 1 1.5 1063 257 0.896871682626919 1.72543018268839 FALSE ""
300 1 0.5 1493 258 1.18845241462512 0.303289997840263 FALSE ""
150 1.5 1.5 1841 259 1.50181303822929 1.50289126078739 FALSE ""
100 1.5 1.5 19 260 1.32221009452004 2.06158394875031 FALSE ""
150 1.5 1.5 1994 261 1.28395575173467 2.13553432724561 FALSE ""
100 1 1.5 1926 262 1.15373659667594 0.890319469678279 FALSE ""
50 0.5 0.5 652 263 0.571777281866556 0.51741502445592 FALSE ""
300 1 1.5 1141 264 0.931616641569306 1.85049909942853 FALSE ""
300 1 1.5 307 265 0.951265807192356 1.83364348909738 FALSE ""
100 0.5 0.5 518 266 0.366820051015006 1.37812031777695 FALSE ""
200 1 0.5 189 267 0.75930225789345 0.74125269941767 FALSE ""
100 0.5 0.5 681 268 0.602566322979729 0.423203098647612 FALSE ""
100 1.5 0.5 1739 269 1.48782113172722 0.524651437893619 FALSE ""
50 1 1.5 24 270 0.928612093398867 1.62145410770697 FALSE ""
100 1 0.5 181 271 1.6576455759699 0.1590812259601 FALSE ""
100 0.5 1.5 1501 272 0.480913759903173 2.06813854190032 FALSE ""
100 0.5 1.5 1718 273 0.416803800599822 2.27349049759128 FALSE ""
150 1.5 0.5 1796 274 1.6654650226926 0.433295148483565 FALSE ""
50 1 1.5 1067 275 1.14152679972418 0.861284611606285 FALSE ""
150 1 1.5 232 276 0.862436508360946 1.69832407238144 FALSE ""
200 0.5 1.5 1963 277 0.533482535286901 1.36293275199311 FALSE ""
150 1.5 0.5 1764 278 1.34108773977007 0.795648150170798 FALSE ""
200 0.5 1.5 1481 279 0.508163285557546 1.56979953120312 FALSE ""
50 1.5 1.5 12 280 1.47037570746816 1.48335457665503 FALSE ""
100 1 1.5 1345 281 0.932728881817955 1.73911384368485 FALSE ""
150 1.5 0.5 376 282 1.9219452651678 0.308039666217828 FALSE ""
200 1.5 1.5 925 283 1.61379528306173 1.05254793177178 FALSE ""
100 1 1.5 1039 284 0.911360385410266 1.95151850299542 FALSE ""
200 0.5 0.5 1759 285 0.428468782545732 0.686338513474489 FALSE ""
50 1.5 1.5 1196 286 1.35503127009955 2.10603969423214 FALSE ""
200 0.5 0.5 773 287 0.358881931312741 1.12022444455029 FALSE ""
300 1 1.5 755 288 0.862984428263121 2.04731019269022 FALSE ""
100 1.5 0.5 1571 289 1.66904219211634 0.446039263722426 FALSE ""
150 0.5 0.5 1989 290 0.562437324262022 0.421762556039357 FALSE ""
300 1.5 1.5 14 291 1.45505899523446 1.69249934914521 FALSE ""
150 1.5 0.5 990 292 1.38936947994419 0.678980187906469 FALSE ""
100 0.5 0.5 1589 293 0.643994279142766 0.239963896570282 FALSE ""
200 1 0.5 1678 294 0.998466402497174 0.569887384134946 FALSE ""
50 1 1.5 1299 295 0.739662369971087 3.89383036113043 FALSE ""
150 1.5 0.5 166 296 1.22126040479595 0.681457528789963 FALSE ""
50 1.5 0.5 748 297 1.51817386829249 0.686994450407259 FALSE ""
300 0.5 1.5 339 298 0.502040845633305 1.49767071930477 FALSE ""
50 1 1.5 1682 299 0.96549373149604 1.68093402001244 FALSE ""
50 1.5 1.5 984 300 1.57444694141447 1.52392276768825 FALSE ""
50 1.5 0.5 1608 301 1.05416248029878 1.10035809736985 FALSE ""
300 1 1.5 1371 302 0.94929780195215 1.70830533551858 FALSE ""
100 1 0.5 1871 303 0.720492072853004 1.0415669565307 FALSE ""
50 1 1.5 478 304 1.08961086349472 1.06430621051258 FALSE ""
100 1 0.5 1330 305 0.927331559607134 0.545165240837509 FALSE ""
300 1 0.5 1116 306 0.966119735486522 0.570538617892553 FALSE ""
300 1.5 0.5 1775 307 1.78262551830918 0.344494342944144 FALSE ""
150 1.5 1.5 20 308 1.4843738238039 1.79506465762307 FALSE ""
300 1.5 1.5 274 309 1.61901290453963 1.31646670112227 FALSE ""
300 1.5 0.5 1911 310 1.33443621129969 0.587006430475931 FALSE ""
300 1.5 1.5 417 311 1.41981630921107 1.6319135672085 FALSE ""
100 1.5 1.5 227 312 1.00722913871706 5.05542318433429 FALSE ""
200 1.5 1.5 694 313 1.3955574425938 1.97146294936079 FALSE ""
300 1 1.5 1978 314 0.923827447559925 1.62439346676014 FALSE ""
200 1 1.5 1095 315 1.13968746928442 0.834729301548512 FALSE ""
300 1.5 0.5 1028 316 1.45683479993602 0.521533719143121 FALSE ""
150 0.5 0.5 226 317 0.423882673312206 0.677589013907251 FALSE ""
50 1 0.5 435 318 1.39023168955084 0.364938779626915 FALSE ""
100 0.5 1.5 1710 319 0.417034632719357 3.02740384662537 FALSE ""
200 1.5 0.5 752 320 1.65766018970541 0.439597113082332 FALSE ""
200 1.5 0.5 142 321 1.42747040100862 0.567278354836805 FALSE ""
100 1 1.5 767 322 0.830098723954754 3.20858312291924 FALSE ""
300 0.5 1.5 1142 323 0.552828291302572 1.24812962684215 FALSE ""
150 0.5 0.5 1571 324 0.538638093766353 0.343321788291648 FALSE ""
200 1.5 0.5 83 325 1.15078467387104 0.802411265327127 FALSE ""
200 0.5 1.5 618 326 0.426524955978195 1.87010732962181 FALSE ""
100 0.5 0.5 505 327 0.525122738375136 0.415844938189377 FALSE ""
300 0.5 0.5 1370 328 0.498368111299994 0.54606460704782 FALSE ""
50 1 1.5 1477 329 0.767671227266766 1.85777273398331 FALSE ""
200 0.5 0.5 1375 330 0.420450826842064 0.692805621755273 FALSE ""
200 0.5 1.5 443 331 0.502198678992503 1.35667724399004 FALSE ""
300 1.5 0.5 1250 332 1.43879319483859 0.649004944616872 FALSE ""
100 1 0.5 221 333 1.02178924657237 0.575973657089916 FALSE ""
200 0.5 1.5 1293 334 0.518239256153563 1.20964526711727 FALSE ""
150 1.5 0.5 1150 335 1.44493293300188 0.379018251668564 FALSE ""
150 1.5 1.5 370 336 1.73373909759321 0.964431952005442 FALSE ""
100 1.5 0.5 1120 337 1.12462975715211 1.05854669786408 FALSE ""
50 1.5 0.5 1199 338 1.57236274604962 0.405258382210203 FALSE ""
150 1.5 0.5 239 339 1.12058955148588 0.966540207624457 FALSE ""
150 0.5 1.5 1058 340 0.483426081950268 2.4958126931057 FALSE ""
150 1.5 1.5 1648 341 1.92575374301383 0.857589366546471 FALSE ""
200 0.5 0.5 770 342 0.396124016797771 0.801536363830003 FALSE ""
150 0.5 1.5 1202 343 0.566718239253457 1.03385155747657 FALSE ""
100 0.5 1.5 1594 344 0.551342364205972 1.13739162754985 FALSE ""
150 0.5 0.5 518 345 0.337536777265773 1.32135057086788 FALSE ""
300 1.5 0.5 277 346 1.44107273956958 0.575776781919144 FALSE ""
150 1.5 1.5 1829 347 1.73440046787644 1.13602424456942 FALSE ""
200 1 0.5 119 348 0.843279036337318 0.658301685807578 FALSE ""
50 1 0.5 1383 349 1.13309237880105 0.573826452591962 FALSE ""
300 1 1.5 1669 350 1.04485223643985 1.49094219026497 FALSE ""
50 1 1.5 230 351 0.882102501921994 2.45087074384907 FALSE ""
100 1.5 1.5 1865 352 1.24070992615987 2.22759237457491 FALSE ""
100 1.5 1.5 1477 353 1.62442642608944 1.42843935926349 FALSE ""
150 0.5 1.5 1169 354 0.488808853683018 1.26453677466172 FALSE ""
300 0.5 1.5 1976 355 0.531839854282054 1.2941030134722 FALSE ""
50 0.5 1.5 695 356 0.606964142570881 1.07903838173377 FALSE ""
150 1.5 0.5 1360 357 1.58971942434998 0.365062274721023 FALSE ""
150 0.5 0.5 1780 358 0.376367008141316 1.13400189513021 FALSE ""
150 0.5 0.5 183 359 0.523440824252465 0.366714220106982 FALSE ""
200 1 1.5 712 360 0.935849804146976 1.73400064309985 FALSE ""
100 0.5 0.5 1804 361 0.647761769215395 0.242116051572044 FALSE ""
150 1 0.5 384 362 1.30055207039038 0.327746582659314 FALSE ""
100 0.5 0.5 1455 363 0.494977793779783 0.614400898391148 FALSE ""
300 1 0.5 612 364 0.952646024462768 0.638762085899659 FALSE ""
50 1 0.5 1027 365 1.11626016976669 0.403944833403276 FALSE ""
100 1 1.5 1073 366 1.28692928299257 0.618981668488018 FALSE ""
150 1 1.5 33 367 1.06824138726403 1.53046097792659 FALSE ""
200 1 1.5 746 368 0.982648338527817 1.32980522250918 FALSE ""
150 1 1.5 1060 369 0.950538655413049 1.46796314430517 FALSE ""
50 1 1.5 71 370 0.941537804771047 2.42555231989274 FALSE ""
200 1.5 1.5 1897 371 1.50385693044379 1.42765234456936 FALSE ""
150 1.5 1.5 723 372 1.50383312915312 1.32317900876398 FALSE ""
200 1.5 1.5 232 373 1.31630681245043 2.36488356131134 FALSE ""
150 1.5 1.5 847 374 1.39089379685029 1.69895292062958 FALSE ""
50 1.5 0.5 1521 375 2.38009479562993 0.247491202776901 FALSE ""
300 1.5 1.5 933 376 1.62406348098705 1.23194004355164 FALSE ""
100 0.5 0.5 1725 377 0.355287810124079 1.52465004368201 FALSE ""
150 1.5 0.5 769 378 1.10411028791956 0.931562944541101 FALSE ""
