"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
50 1 1.5 1367 159 1.19630763953069 0.937917837017734 FALSE ""
50 1 1.5 143 160 0.972932776949902 1.13149002325278 FALSE ""
150 1.5 1.5 1735 161 1.33514458581355 2.37797234523066 FALSE ""
50 0.5 0.5 752 162 0.392463239103654 0.920773429651516 FALSE ""
150 1 1.5 1633 163 1.07423824901093 1.1736477715689 FALSE ""
200 1 1.5 1654 164 0.996225124558967 1.63470811130628 FALSE ""
150 1 1.5 1136 165 1.00104883715427 1.67873304839302 FALSE ""
300 1.5 1.5 730 166 1.28203728518198 2.11160041247033 FALSE ""
300 1 0.5 138 167 1.03034066052038 0.391660856020081 FALSE ""
100 0.5 1.5 1269 168 0.55178554707837 1.23292503419686 FALSE ""
50 1.5 0.5 1897 169 1.7069345652898 0.348950708737266 FALSE ""
200 1.5 1.5 1009 170 1.44632656845983 1.84747941199833 FALSE ""
100 1.5 0.5 1448 171 2.15138232479094 0.301765200510381 FALSE ""
100 1 0.5 452 172 0.714988246582361 1.14899015531506 FALSE ""
50 1 1.5 226 173 1.11050919848929 1.06852206221553 FALSE ""
100 1.5 1.5 1656 174 1.19926066865179 2.8068466002081 FALSE ""
150 0.5 0.5 1440 175 0.49683279859789 0.507181196673435 FALSE ""
200 1.5 1.5 139 176 1.50329487560113 1.7984653775412 FALSE ""
50 0.5 0.5 1584 177 0.45763287872191 0.452094224938988 FALSE ""
50 1.5 1.5 1930 178 1.34466228256924 1.82077818629738 FALSE ""
50 1.5 1.5 910 179 1.20651447577965 2.09747141510698 FALSE ""
50 1 0.5 1990 180 0.809704699247023 0.701210441519938 FALSE ""
100 1.5 0.5 805 181 1.57113477339237 0.343215542726425 FALSE ""
150 0.5 0.5 551 182 0.509447818650071 0.49039092433379 FALSE ""
300 1.5 0.5 1555 183 1.48772604100186 0.508147278805439 FALSE ""
50 0.5 1.5 589 184 0.576218613958723 1.3304870183259 FALSE ""
300 1 1.5 1128 185 0.867389230824565 1.95826098339837 FALSE ""
100 0.5 0.5 1220 186 0.31705801471987 2.85666353735771 FALSE ""
150 1 0.5 1710 187 1.20153434897785 0.344393198899598 FALSE ""
50 1.5 1.5 1879 188 1.03866900658427 4.17667315774154 FALSE ""
100 0.5 1.5 448 189 0.478074475033746 1.27670806862246 FALSE ""
100 1 1.5 767 190 0.915812527986978 2.09623504288796 FALSE ""
50 1.5 0.5 61 191 2.07247622719576 0.284090078687417 FALSE ""
50 0.5 1.5 5 192 0.421355366589402 2.48286176915879 FALSE ""
200 1.5 0.5 1697 193 1.24326971927846 0.643364837267537 FALSE ""
100 1.5 0.5 702 194 1.47323310214176 0.607390470792183 FALSE ""
200 0.5 1.5 1491 195 0.494463398841519 1.36711572420913 FALSE ""
150 0.5 0.5 1530 196 0.505521626979321 0.58384795622153 FALSE ""
150 0.5 1.5 1510 197 0.411891640458722 2.47374956815137 FALSE ""
150 1 1.5 1485 198 0.975343272817216 1.44543370609766 FALSE ""
200 1 0.5 1615 199 0.864429464768678 0.744622110004548 FALSE ""
150 1.5 1.5 1540 200 1.58179792026912 1.28374034183942 FALSE ""
200 1.5 0.5 1346 201 1.28306415010962 0.739989078501258 FALSE ""
