"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
200 0.5 1.5 85 263 0.515564834163473 1.26389325182313 FALSE ""
50 1 1.5 89 264 0.775000676315211 2.9919141340958 FALSE ""
150 1 1.5 8 265 0.789640620415998 3.16155802049817 FALSE ""
200 1.5 1.5 58 266 1.29424577220306 1.86339627022324 FALSE ""
150 0.5 0.5 4 267 0.669393987961968 0.230424015467337 FALSE ""
300 0.5 1.5 16 268 0.489992135975388 1.57024083186921 FALSE ""
100 1.5 1.5 17 269 1.73820578197512 0.905316257363684 FALSE ""
300 1.5 0.5 43 270 1.00929555970752 1.3250169818348 FALSE ""
100 1 0.5 76 271 0.981717701835086 0.554290885763248 FALSE ""
300 1.5 1.5 67 272 1.55474935256864 1.54242001960702 FALSE ""
150 0.5 0.5 71 273 0.385553323330835 0.706406412512112 FALSE ""
150 0.5 1.5 33 274 0.390252506724806 2.87855791507275 FALSE ""
100 1.5 0.5 76 275 1.04919289038365 1.00232761356208 FALSE ""
200 0.5 0.5 34 276 0.503979964051077 0.41844845385363 FALSE ""
100 1 1.5 97 277 0.804190794440128 2.62727495072794 FALSE ""
150 0.5 0.5 10 278 0.558989122178533 0.399106965039112 FALSE ""
100 1.5 1.5 23 279 1.46841491621951 1.42268391948574 FALSE ""
50 1.5 0.5 30 280 1.32721930166273 0.790887238586012 FALSE ""
150 1 0.5 76 281 1.2039075640597 0.261154434188608 FALSE ""
300 0.5 0.5 4 282 0.570044407406411 0.428594778337537 FALSE ""
50 1 1.5 42 283 0.865243776675838 1.77105957462437 FALSE ""
150 1.5 1.5 49 284 1.70730275814328 1.26930478869859 FALSE ""
100 0.5 1.5 30 285 0.435514633488183 1.78861019621263 FALSE ""
300 1 1.5 16 286 0.857338634417156 2.0818205841234 FALSE ""
150 1 1.5 42 287 1.01475596132313 1.35738453005766 FALSE ""
300 0.5 0.5 15 288 0.568025406409074 0.385595543737328 FALSE ""
150 1.5 1.5 21 289 2.16337929898186 0.640350519766322 FALSE ""
300 1 0.5 30 290 0.69747241332331 1.02391995614873 FALSE ""
150 1 0.5 63 291 1.15743317956522 0.382126258992382 FALSE ""
150 1 0.5 51 292 1.1457213837518 0.438143860813269 FALSE ""
300 1 0.5 74 293 0.991280662433561 0.508711806627158 FALSE ""
300 1.5 0.5 57 294 1.49976027070758 0.496614208015955 FALSE ""
50 0.5 0.5 79 295 0.49160657419331 0.484201453734205 FALSE ""
300 1.5 0.5 83 296 1.34659407124343 0.685674751424114 FALSE ""
300 0.5 0.5 2 297 0.424337831691289 0.694096180777404 FALSE ""
50 1 1.5 79 298 0.901546706153022 1.59607249296273 FALSE ""
200 1 1.5 63 299 1.06596191208233 1.13755394810457 FALSE ""
300 1.5 1.5 34 300 1.59252425455699 1.19718314047735 FALSE ""
150 1 0.5 45 301 0.877577323029723 0.55886931153534 FALSE ""
300 1.5 1.5 43 302 1.42778872972808 1.75594653524564 FALSE ""
150 1.5 1.5 67 303 1.12342266543557 2.3049382687293 FALSE ""
100 1 1.5 81 304 1.04981087415614 1.43009242425151 FALSE ""
150 0.5 1.5 46 305 0.470539334018844 1.58644316855217 FALSE ""
